ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,gm,mp,orb,pf,player,player_id,plus_minus,pts,stl,team,tov,trb
2,0,5,9,0,.000,2,.450,20,2,.667,3,201602050CHO,35:13,1,1,Chris Bosh,boshch01,+11,20,0,mia,0,6
9,0,7,5,0,.000,2,.500,10,2,1.000,2,201602050CHO,32:00,1,3,Goran Dragic,dragigo01,+7,12,2,mia,0,8
5,0,2,11,0,,0,.550,20,0,,0,201602050CHO,29:40,1,2,Dwyane Wade,wadedw01,-7,22,2,mia,3,3
0,0,1,3,0,.000,1,.375,8,2,.667,3,201602050CHO,28:05,0,0,Luol Deng,denglu01,-2,8,1,mia,1,1
0,2,5,2,0,,0,.400,5,3,.500,6,201602050CHO,15:55,0,1,Amar'e Stoudemire,stoudam01,-10,7,0,mia,0,5
2,0,8,4,0,,0,.667,6,0,,0,201602050CHO,32:57,2,2,Justise Winslow,winslju01,-5,8,2,mia,0,10
0,10,7,4,0,,0,.500,8,2,.667,3,201602050CHO,27:02,3,4,Hassan Whiteside,whiteha01,+8,10,0,mia,2,10
0,0,3,3,0,.000,4,.273,11,1,1.000,1,201602050CHO,23:38,0,3,Gerald Green,greenge01,+18,7,0,mia,1,3
2,0,2,2,0,,0,.333,6,0,,0,201602050CHO,15:29,0,0,Beno Udrih,udrihbe01,-5,4,0,mia,1,2
,,,,,,,,,,,,201602050CHO,Did Not Play,,,Udonis Haslem,hasleud01,,,,mia,,
,,,,,,,,,,,,201602050CHO,Did Not Play,,,Josh Richardson,richajo01,,,,mia,,
,,,,,,,,,,,,201602050CHO,Did Not Play,,,Josh McRoberts,mcrobjo01,,,,mia,,
7,3,5,7,4,.571,7,.583,12,3,1.000,3,201602050CHO,39:00,1,1,Nicolas Batum,batumni01,+5,21,0,cho,4,6
6,0,5,7,4,.500,8,.389,18,2,1.000,2,201602050CHO,36:10,0,1,Kemba Walker,walkeke02,+5,20,2,cho,2,5
2,1,4,12,2,.500,4,.706,17,1,1.000,1,201602050CHO,32:26,0,2,Marvin Williams,willima02,+3,27,0,cho,0,4
1,1,3,4,0,,0,.571,7,1,1.000,1,201602050CHO,30:22,0,2,Michael Kidd-Gilchrist,kiddgmi01,+3,9,0,cho,0,3
0,1,7,2,0,,0,.286,7,2,.667,3,201602050CHO,25:25,1,3,Cody Zeller,zelleco01,+14,6,1,cho,1,8
1,2,5,1,0,.000,3,.200,5,0,,0,201602050CHO,22:35,1,1,Spencer Hawes,hawessp01,-17,2,1,cho,2,6
3,1,2,1,0,,0,.167,6,4,.800,5,201602050CHO,16:04,0,2,Jeremy Lin,linje01,-14,6,0,cho,0,2
3,0,3,0,0,.000,1,.000,2,0,,0,201602050CHO,15:34,0,2,Frank Kaminsky,kaminfr01,-6,0,0,cho,2,3
0,0,2,0,0,.000,1,.000,1,0,,0,201602050CHO,13:24,0,2,P.J. Hairston,hairspj02,0,0,0,cho,1,2
0,1,2,2,0,.000,2,.333,6,0,,0,201602050CHO,9:00,0,0,Jeremy Lamb,lambje01,-8,4,1,cho,0,2
,,,,,,,,,,,,201602050CHO,Did Not Play,,,Tyler Hansbrough,hansbty01,,,,cho,,
,,,,,,,,,,,,201602050CHO,Did Not Play,,,Troy Daniels,danietr01,,,,cho,,
,,,,,,,,,,,,201602050CHO,Did Not Play,,,Brian Roberts,roberbr01,,,,cho,,
