ast_pct,blk_pct,def_rtg,drb_pct,efg_pct,fg3a_per_fga_pct,fta_per_fga_pct,gm,mp,off_rtg,orb_pct,player,player_id,stl_pct,team,tov_pct,trb_pct,ts_pct,usg_pct
15.8,0.0,107,11.3,.500,.333,.167,201411080CHI,34:40,113,0.0,Jeff Green,greenje02,3.0,bos,7.2,6.7,.543,18.9
4.3,1.9,107,26.4,.778,.444,.667,201411080CHI,33:26,114,8.4,Kelly Olynyk,olynyke01,0.0,bos,25.6,19.0,.773,22.1
8.8,2.0,105,8.9,.600,.100,.100,201411080CHI,32:56,106,0.0,Avery Bradley,bradlav01,3.1,bos,16.1,5.3,.623,17.8
28.2,0.0,114,9.1,.536,.143,.286,201411080CHI,32:17,124,8.7,Evan Turner,turneev01,0.0,bos,11.3,9.0,.603,25.9
21.6,0.0,109,25.6,.500,.100,.000,201411080CHI,26:50,109,5.3,Jared Sullinger,sullija01,0.0,bos,9.1,17.2,.500,19.3
27.5,0.0,107,27.8,.800,.000,.400,201411080CHI,21:10,158,6.7,Tyler Zeller,zellety01,0.0,bos,14.5,19.1,.850,15.3
30.3,4.0,100,18.1,.214,.857,.000,201411080CHI,16:15,76,0.0,Phil Pressey,pressph01,3.2,bos,0.0,10.7,.214,20.3
0.0,0.0,117,0.0,.611,.111,.111,201411080CHI,15:04,115,9.4,Marcus Thornton,thornma01,0.0,bos,0.0,3.8,.583,29.5
0.0,0.0,104,13.4,.600,.000,.400,201411080CHI,14:34,97,0.0,Brandon Bass,bassbr01,3.5,bos,14.5,7.9,.595,22.3
0.0,0.0,114,7.7,,,,201411080CHI,12:48,123,0.0,Gerald Wallace,wallage01,0.0,bos,0.0,4.5,.568,3.2
,,,,,,,201411080CHI,Did Not Play,,,Dwight Powell,poweldw01,,bos,,,,
,,,,,,,201411080CHI,Did Not Play,,,James Young,youngja01,,bos,,,,
7.6,0.0,112,14.8,.469,.188,.063,201411080CHI,38:13,107,2.6,Jimmy Butler,butleji01,2.7,chi,0.0,7.6,.487,19.4
27.9,0.0,112,26.9,.462,.000,.154,201411080CHI,31:26,102,15.6,Joakim Noah,noahjo01,1.6,chi,17.8,20.2,.468,24.2
15.5,0.0,115,31.6,.471,.059,.294,201411080CHI,31:14,100,6.3,Pau Gasol,gasolpa01,0.0,chi,9.4,16.7,.495,30.6
20.3,0.0,115,5.0,.000,.000,.000,201411080CHI,28:05,42,0.0,Kirk Hinrich,hinriki01,1.8,chi,0.0,2.1,.000,11.2
5.2,0.0,113,15.3,.650,.700,.000,201411080CHI,27:36,132,3.5,Mike Dunleavy,dunlemi02,1.9,chi,0.0,8.4,.650,16.3
4.8,5.5,113,10.0,.444,.000,.222,201411080CHI,28:20,95,6.9,Taj Gibson,gibsota01,0.0,chi,0.0,8.2,.405,15.7
51.1,0.0,119,0.0,.733,.467,.267,201411080CHI,28:11,145,0.0,Aaron Brooks,brookaa01,0.0,chi,10.7,0.0,.776,30.0
0.0,0.0,115,28.0,.750,.000,.250,201411080CHI,15:06,95,0.0,Doug McDermott,mcderdo01,0.0,chi,18.4,11.5,.676,16.2
0.0,0.0,117,20.7,.000,.000,.000,201411080CHI,6:49,0,0.0,Tony Snell,snellto01,0.0,chi,0.0,8.5,.000,6.6
0.0,0.0,118,0.0,,,,201411080CHI,5:00,0,0.0,Nikola Mirotic,mirotni01,0.0,chi,,0.0,,0.0
,,,,,,,201411080CHI,Did Not Play,,,Nazr Mohammed,mohamna01,,chi,,,,
,,,,,,,201411080CHI,Did Not Play,,,E'Twaun Moore,mooreet01,,chi,,,,
,,,,,,,201411080CHI,Did Not Play,,,Cameron Bairstow,bairsca01,,chi,,,,
