ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,gm,mp,orb,pf,player,player_id,plus_minus,pts,stl,team,tov,trb
2,1,3,2,1,.200,5,.167,12,5,.714,7,201501090WAS,36:15,1,3,Jimmy Butler,butleji01,-29,10,3,chi,4,4
1,2,10,5,0,,0,.455,11,2,.500,4,201501090WAS,32:06,3,1,Pau Gasol,gasolpa01,-22,12,0,chi,1,13
2,1,3,8,1,.143,7,.421,19,2,1.000,2,201501090WAS,30:58,1,1,Derrick Rose,rosede01,-21,19,0,chi,4,4
2,1,8,1,0,,0,.200,5,1,.500,2,201501090WAS,26:46,2,2,Joakim Noah,noahjo01,-15,3,0,chi,1,10
0,0,0,1,1,.500,2,.250,4,0,,0,201501090WAS,20:59,1,1,Kirk Hinrich,hinriki01,-10,3,0,chi,3,1
4,0,2,6,4,.571,7,.462,13,0,,0,201501090WAS,23:21,1,4,Aaron Brooks,brookaa01,+2,16,0,chi,3,3
2,2,2,1,0,,0,.200,5,0,,0,201501090WAS,23:01,1,0,Taj Gibson,gibsota01,+1,2,1,chi,0,3
0,0,1,3,2,.500,4,.500,6,1,.500,2,201501090WAS,18:30,0,2,Tony Snell,snellto01,0,9,4,chi,0,1
1,1,4,2,1,1.000,1,.500,4,1,.500,2,201501090WAS,14:16,1,1,Nikola Mirotic,mirotni01,+5,6,1,chi,0,5
2,0,2,3,0,,0,.750,4,0,,0,201501090WAS,13:24,0,0,E'Twaun Moore,mooreet01,+9,6,0,chi,0,2
0,0,0,0,0,,0,,0,0,,0,201501090WAS,0:24,0,0,Cameron Bairstow,bairsca01,0,0,0,chi,0,0
,,,,,,,,,,,,201501090WAS,Did Not Play,,,Nazr Mohammed,mohamna01,,,,chi,,
1,2,10,10,0,,0,.625,16,1,.200,5,201501090WAS,38:27,3,2,Marcin Gortat,gortama01,+18,21,0,was,2,13
4,1,1,7,3,.750,4,.438,16,0,,0,201501090WAS,38:25,1,1,Bradley Beal,bealbr01,+23,17,3,was,2,2
12,1,4,6,0,.000,1,.400,15,4,1.000,4,201501090WAS,34:52,0,1,John Wall,walljo01,+25,16,2,was,3,4
2,1,4,2,2,.500,4,.333,6,1,.500,2,201501090WAS,29:08,0,3,Paul Pierce,piercpa01,+15,7,1,was,1,4
2,1,8,7,0,,0,.636,11,1,.500,2,201501090WAS,28:34,3,4,Nene Hilario,hilarne01,+25,15,2,was,0,11
1,0,1,5,3,.600,5,.625,8,0,,0,201501090WAS,21:04,0,1,Rasual Butler,butlera01,-1,13,0,was,0,1
0,1,6,2,0,,0,.286,7,5,.833,6,201501090WAS,19:26,1,3,Kris Humphries,humphkr01,-9,9,1,was,1,7
4,0,0,0,0,.000,1,.000,2,0,,0,201501090WAS,12:44,1,1,Andre Miller,millean02,-9,0,0,was,2,1
1,0,2,1,0,,0,.500,2,0,,0,201501090WAS,9:33,2,2,Kevin Seraphin,serapke01,-2,2,0,was,1,4
0,0,0,1,0,,0,.333,3,0,,0,201501090WAS,7:24,1,0,Otto Porter,porteot01,-5,2,0,was,0,1
0,0,0,0,0,,0,,0,0,,0,201501090WAS,0:24,0,0,Garrett Temple,templga01,0,0,0,was,1,0
,,,,,,,,,,,,201501090WAS,Did Not Play,,,Martell Webster,webstma02,,,,was,,
,,,,,,,,,,,,201501090WAS,Did Not Play,,,Drew Gooden,goodedr01,,,,was,,
