ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,gm,mp,orb,pf,player,player_id,plus_minus,pts,stl,team,tov,trb
1,0,4,7,1,.333,3,.412,17,1,.500,2,201601200POR,36:17,4,1,Al Horford,horfoal01,0,16,0,atl,0,8
2,0,7,7,3,1.000,3,.700,10,6,.857,7,201601200POR,33:56,2,3,Paul Millsap,millspa01,+7,23,2,atl,1,9
5,0,5,8,3,.500,6,.533,15,4,1.000,4,201601200POR,31:56,0,0,Kent Bazemore,bazemke01,+9,23,0,atl,3,5
6,0,2,6,1,.250,4,.375,16,1,.500,2,201601200POR,29:12,0,0,Jeff Teague,teaguje01,-1,14,0,atl,2,2
4,1,4,2,1,1.000,1,.667,3,1,1.000,1,201601200POR,28:56,1,1,Kyle Korver,korveky01,+9,6,0,atl,1,5
0,0,6,2,0,.000,1,.667,3,0,.000,2,201601200POR,23:25,0,2,Thabo Sefolosha,sefolth01,+6,4,2,atl,1,6
5,0,2,3,1,.250,4,.231,13,1,.500,2,201601200POR,19:51,1,2,Dennis Schroder,schrode01,+5,8,2,atl,5,3
1,1,1,2,0,,0,.333,6,2,.667,3,201601200POR,17:57,1,4,Tiago Splitter,splitti01,+11,6,0,atl,0,2
1,1,0,0,0,.000,1,.000,1,0,,0,201601200POR,10:40,0,0,Tim Hardaway,hardati02,-10,0,0,atl,0,0
0,0,2,2,0,.000,1,.667,3,0,,0,201601200POR,7:48,1,0,Mike Scott,scottmi01,-6,4,1,atl,0,3
0,0,0,0,0,,0,,0,0,,0,201601200POR,0:02,0,0,Mike Muscala,muscami01,0,0,0,atl,0,0
,,,,,,,,,,,,201601200POR,Did Not Play,,,Lamar Patterson,pattela01,,,,atl,,
,,,,,,,,,,,,201601200POR,Did Not Play,,,Shelvin Mack,macksh01,,,,atl,,
3,0,3,12,2,.286,7,.522,23,2,1.000,2,201601200POR,37:52,0,0,C.J. McCollum,mccolcj01,+3,28,2,por,4,3
6,0,5,8,1,.167,6,.364,22,1,1.000,1,201601200POR,36:46,0,4,Damian Lillard,lillada01,-13,18,0,por,0,5
3,1,6,5,1,.333,3,.625,8,1,.500,2,201601200POR,30:35,1,3,Al-Farouq Aminu,aminual01,-7,12,1,por,2,7
4,0,5,3,0,,0,.429,7,0,,0,201601200POR,28:12,4,4,Mason Plumlee,plumlma01,+3,6,1,por,2,9
0,1,3,3,1,.500,2,.750,4,0,,0,201601200POR,14:32,1,2,Noah Vonleh,vonleno01,+3,7,0,por,0,4
2,0,2,2,2,.400,5,.286,7,0,,0,201601200POR,27:35,0,1,Allen Crabbe,crabbal01,-5,6,1,por,0,2
1,1,3,2,0,,0,.400,5,2,.500,4,201601200POR,19:38,5,2,Ed Davis,davised01,-9,6,0,por,0,8
2,0,8,4,2,.333,6,.333,12,0,,0,201601200POR,18:26,2,2,Meyers Leonard,leoname01,-9,10,0,por,1,10
2,1,1,2,0,.000,1,.500,4,0,,0,201601200POR,16:37,0,0,Gerald Henderson,hendege02,+14,4,0,por,2,1
0,0,1,0,0,.000,1,.000,2,1,.500,2,201601200POR,9:47,0,0,Maurice Harkless,harklma01,-10,1,0,por,1,1
,,,,,,,,,,,,201601200POR,Did Not Play,,,Chris Kaman,kamanch01,,,,por,,
,,,,,,,,,,,,201601200POR,Did Not Play,,,Tim Frazier,fraziti01,,,,por,,
,,,,,,,,,,,,201601200POR,Did Not Play,,,Pat Connaughton,connapa01,,,,por,,
