ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,gm,mp,orb,pf,player,player_id,plus_minus,pts,stl,team,tov,trb
12,0,2,4,2,.667,3,.667,6,0,,0,201603090PHO,34:25,0,1,Jose Calderon,caldejo01,+30,10,2,nyk,1,2
1,0,5,7,6,.857,7,.875,8,3,.750,4,201603090PHO,32:54,0,4,Sasha Vujacic,vujacsa01,+9,23,1,nyk,2,5
1,1,6,9,3,.750,4,.600,15,2,.667,3,201603090PHO,31:20,1,0,Carmelo Anthony,anthoca01,+9,23,1,nyk,2,7
3,5,4,5,0,,0,.500,10,3,.750,4,201603090PHO,30:08,4,2,Robin Lopez,lopezro01,+7,13,0,nyk,0,8
0,0,4,2,1,.333,3,.200,10,8,.889,9,201603090PHO,22:21,1,4,Kristaps Porzingis,porzikr01,+27,13,0,nyk,1,5
4,0,3,6,0,.000,1,.667,9,2,1.000,2,201603090PHO,27:48,0,2,Jerian Grant,grantje02,+18,14,2,nyk,2,3
4,2,6,3,2,.667,3,.375,8,0,,0,201603090PHO,24:05,0,3,Langston Galloway,gallola01,+19,8,0,nyk,0,6
2,0,1,8,2,.667,3,.800,10,0,,0,201603090PHO,17:52,0,0,Derrick Williams,willide02,+24,18,1,nyk,1,1
4,0,4,1,0,,0,.500,2,2,1.000,2,201603090PHO,11:07,0,2,Kyle O'Quinn,oquinky01,+16,4,1,nyk,1,4
0,1,1,1,0,,0,.333,3,0,,0,201603090PHO,4:00,1,0,Kevin Seraphin,serapke01,-2,2,0,nyk,0,2
0,0,0,0,0,,0,.000,1,0,,0,201603090PHO,4:00,0,0,Lou Amundson,amundlo01,-2,0,0,nyk,0,0
,,,,,,,,,,,,201603090PHO,Did Not Play,,,Lance Thomas,thomala01,,,,nyk,,
,,,,,,,,,,,,201603090PHO,Did Not Play,,,Arron Afflalo,afflaar01,,,,nyk,,
1,0,2,14,3,.375,8,.500,28,1,.500,2,201603090PHO,38:56,1,2,Devin Booker,bookede01,-25,32,0,pho,3,3
6,0,0,4,3,.500,6,.571,7,0,,0,201603090PHO,34:09,0,3,Ronnie Price,pricero01,-15,11,2,pho,2,0
1,0,2,1,0,.000,1,.200,5,2,1.000,2,201603090PHO,29:35,1,4,P.J. Tucker,tuckepj01,-16,4,1,pho,1,3
2,0,8,4,0,,0,.333,12,6,1.000,6,201603090PHO,28:11,2,4,Alex Len,lenal01,-18,14,0,pho,1,10
1,0,6,2,0,,0,.500,4,0,,0,201603090PHO,25:44,3,2,Tyson Chandler,chandty01,-8,4,0,pho,3,9
0,0,3,4,2,.250,8,.308,13,1,.333,3,201603090PHO,29:33,1,3,Mirza Teletovic,teletmi01,-15,11,1,pho,0,4
1,0,0,5,1,.333,3,.714,7,0,,0,201603090PHO,14:47,0,1,John Jenkins,jenkijo01,-20,11,0,pho,0,0
0,0,3,3,0,.000,2,.500,6,0,.000,2,201603090PHO,12:44,0,1,Archie Goodwin,goodwar01,-6,6,0,pho,0,3
2,0,2,1,0,,0,.200,5,0,,0,201603090PHO,11:41,1,0,Jon Leuer,leuerjo01,-17,2,1,pho,1,3
1,0,2,1,0,.000,1,.500,2,0,,0,201603090PHO,8:24,0,1,Chase Budinger,budinch01,-13,2,0,pho,0,2
1,0,0,0,0,,0,,0,0,,0,201603090PHO,6:16,1,0,Phil Pressey,pressph01,-2,0,1,pho,0,1
,,,,,,,,,,,,201603090PHO,Did Not Play,,,Alan Williams,willial03,,,,pho,,
,,,,,,,,,,,,201603090PHO,Did Not Play,,,Brandon Knight,knighbr03,,,,pho,,
