ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,gm,mp,orb,pf,player,player_id,plus_minus,pts,stl,team,tov,trb
7,0,4,8,1,.333,3,.471,17,1,.500,2,201412080BRK,33:54,0,2,LeBron James,jamesle01,+20,18,3,cle,3,4
1,0,11,7,2,.400,5,.500,14,3,.500,6,201412080BRK,31:53,3,1,Kevin Love,loveke01,+13,19,0,cle,1,14
5,0,1,2,0,.000,1,.200,10,3,1.000,3,201412080BRK,28:11,0,3,Kyrie Irving,irvinky01,+15,7,1,cle,1,1
1,0,7,2,0,,0,.400,5,3,.750,4,201412080BRK,23:58,7,1,Anderson Varejao,varejan01,+2,7,0,cle,2,14
0,0,1,0,0,.000,1,.000,2,0,,0,201412080BRK,12:43,0,1,Shawn Marion,mariosh01,-6,0,1,cle,1,1
4,1,1,11,1,.167,6,.524,21,3,1.000,3,201412080BRK,29:38,0,0,Dion Waiters,waitedi01,+32,26,2,cle,0,1
1,2,4,6,0,,0,.857,7,2,.500,4,201412080BRK,29:03,8,2,Tristan Thompson,thomptr01,+29,14,2,cle,1,12
3,1,1,1,0,.000,1,.250,4,0,,0,201412080BRK,16:27,2,3,Matthew Dellavedova,dellama01,+3,2,0,cle,3,3
1,0,2,4,4,.800,5,.800,5,0,,0,201412080BRK,14:06,0,1,James Jones,jonesja02,+2,12,1,cle,0,2
0,0,0,1,1,.500,2,.500,2,0,,0,201412080BRK,6:05,0,0,Joe Harris,harrijo01,-4,3,0,cle,0,0
0,1,2,1,0,,0,.500,2,0,,0,201412080BRK,5:20,0,3,Brendan Haywood,haywobr01,0,2,0,cle,1,2
0,0,1,0,0,,0,,0,0,,0,201412080BRK,5:20,0,0,Lou Amundson,amundlo01,0,0,0,cle,0,1
2,0,0,0,0,.000,1,.000,1,0,,0,201412080BRK,3:22,0,0,A.J. Price,priceaj01,+4,0,0,cle,0,0
11,0,2,3,1,.250,4,.214,14,6,1.000,6,201412080BRK,35:28,0,1,Deron Williams,willide01,-18,13,0,brk,3,2
0,0,5,3,0,.000,3,.429,7,0,,0,201412080BRK,31:55,0,3,Alan Anderson,anderal01,-13,6,2,brk,1,5
1,0,1,1,0,.000,3,.167,6,0,,0,201412080BRK,23:13,2,3,Bojan Bogdanovic,bogdabo02,-6,2,1,brk,0,3
2,1,3,5,1,.167,6,.417,12,0,.000,2,201412080BRK,22:21,1,3,Mirza Teletovic,teletmi01,-3,11,0,brk,0,4
0,0,5,6,0,,0,.667,9,2,.667,3,201412080BRK,18:51,2,1,Kevin Garnett,garneke01,+5,14,0,brk,2,7
2,1,1,6,0,,0,.750,8,0,,0,201412080BRK,25:53,2,4,Jerome Jordan,jordaje01,-30,12,1,brk,3,3
5,0,1,1,1,1.000,1,.250,4,1,.500,2,201412080BRK,23:08,0,1,Jarrett Jack,jackja01,-23,4,1,brk,2,1
1,0,1,4,0,,0,.500,8,1,.250,4,201412080BRK,19:09,2,1,Mason Plumlee,plumlma01,-12,9,0,brk,0,3
0,0,0,4,1,1.000,1,.800,5,2,1.000,2,201412080BRK,14:26,1,0,Sergey Karasev,karasse01,-6,11,1,brk,0,1
0,0,1,2,0,.000,1,.400,5,0,,0,201412080BRK,9:46,0,0,Cory Jefferson,jeffeco01,-4,4,0,brk,0,1
2,0,1,1,0,,0,.333,3,0,,0,201412080BRK,9:45,0,0,Markel Brown,brownma02,-4,2,0,brk,0,1
1,0,2,0,0,,0,,0,0,,0,201412080BRK,6:05,0,1,Jorge Gutierrez,gutiejo01,+4,0,0,brk,1,2
,,,,,,,,,,,,201412080BRK,Did Not Play,,,Joe Johnson,johnsjo02,,,,brk,,
