ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,gm,mp,orb,pf,player,player_id,plus_minus,pts,stl,team,tov,trb
11,0,0,10,5,.833,6,.556,18,4,.800,5,201704260WAS,37:35,1,3,Dennis Schroder,schrode01,+3,29,1,atl,1,1
0,0,2,6,3,.300,10,.333,18,0,.000,2,201704260WAS,37:35,0,1,Tim Hardaway,hardati02,-2,15,0,atl,0,2
2,0,10,8,0,.000,3,.421,19,5,.833,6,201704260WAS,35:14,1,3,Paul Millsap,millspa01,-2,21,1,atl,3,11
4,1,4,4,0,.000,3,.364,11,2,1.000,2,201704260WAS,31:50,2,1,Taurean Waller-Prince,princta02,-3,10,0,atl,1,6
2,1,8,2,0,,0,.667,3,1,.250,4,201704260WAS,28:00,2,5,Dwight Howard,howardw01,-4,5,1,atl,2,10
2,0,1,3,0,.000,5,.250,12,0,,0,201704260WAS,22:53,1,2,Kent Bazemore,bazemke01,+1,6,0,atl,2,2
0,0,2,2,0,,0,1.000,2,0,,0,201704260WAS,15:54,0,3,Mike Muscala,muscami01,+1,4,0,atl,0,2
0,0,1,1,1,.500,2,.500,2,2,1.000,2,201704260WAS,11:42,0,1,Mike Dunleavy,dunlemi02,0,5,0,atl,0,1
1,0,2,1,0,.000,1,.500,2,0,,0,201704260WAS,10:17,0,1,Jose Calderon,caldejo01,-7,2,0,atl,1,2
1,0,2,1,0,.000,1,.167,6,0,,0,201704260WAS,8:53,4,1,Ersan Ilyasova,ilyaser01,-7,2,0,atl,1,6
0,0,0,0,0,,0,,0,0,,0,201704260WAS,0:08,0,0,Thabo Sefolosha,sefolth01,0,0,0,atl,0,0
,,,,,,,,,,,,201704260WAS,Did Not Play,,,Kris Humphries,humphkr01,,,,atl,,
,,,,,,,,,,,,201704260WAS,Did Not Play,,,Malcolm Delaney,delanma01,,,,atl,,
1,3,4,11,1,.111,9,.500,22,4,.667,6,201704260WAS,41:04,0,2,Bradley Beal,bealbr01,+2,27,3,was,0,4
14,0,5,9,1,.333,3,.450,20,1,1.000,1,201704260WAS,39:16,1,3,John Wall,walljo01,+3,20,1,was,4,6
1,3,8,1,0,,0,.167,6,3,.750,4,201704260WAS,39:07,2,2,Marcin Gortat,gortama01,0,5,0,was,1,10
1,1,4,3,2,.667,3,.750,4,9,.900,10,201704260WAS,31:00,1,3,Otto Porter,porteot01,+1,17,2,was,0,5
0,1,5,4,0,,0,.444,9,0,,0,201704260WAS,20:18,0,5,Markieff Morris,morrima02,+10,8,0,was,0,5
0,0,4,4,2,.667,3,.571,7,4,1.000,4,201704260WAS,24:26,3,2,Bojan Bogdanovic,bogdabo02,+6,14,1,was,0,7
3,0,0,1,0,,0,1.000,1,0,,0,201704260WAS,16:05,0,2,Brandon Jennings,jennibr01,+3,2,1,was,1,0
0,1,1,2,0,.000,3,.222,9,1,.500,2,201704260WAS,15:40,1,0,Jason Smith,smithja02,-4,5,0,was,0,2
1,1,2,2,1,.333,3,.500,4,0,,0,201704260WAS,12:59,1,1,Kelly Oubre,oubreke01,-1,5,0,was,0,3
0,0,0,0,0,,0,,0,0,,0,201704260WAS,0:05,0,0,Tomas Satoransky,satorto01,0,0,0,was,0,0
,,,,,,,,,,,,201704260WAS,Did Not Play,,,Sheldon Mac,mcclesh01,,,,was,,
,,,,,,,,,,,,201704260WAS,Did Not Play,,,Trey Burke,burketr01,,,,was,,
,,,,,,,,,,,,201704260WAS,Did Not Play,,,Daniel Ochefu,ochefda01,,,,was,,
