ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,gm,mp,orb,pf,player,player_id,plus_minus,pts,stl,team,tov,trb
0,0,7,10,0,.000,1,.500,20,1,1.000,1,201503070MIN,38:38,1,1,LaMarcus Aldridge,aldrila01,-13,21,0,por,1,8
3,0,6,7,3,.600,5,.583,12,0,,0,201503070MIN,38:17,1,4,Nicolas Batum,batumni01,-6,17,0,por,2,7
8,0,6,11,4,.500,8,.478,23,6,1.000,6,201503070MIN,37:51,1,3,Damian Lillard,lillada01,-7,32,1,por,2,7
1,0,0,5,3,.600,5,.417,12,1,.500,2,201503070MIN,32:01,0,6,Arron Afflalo,afflaar01,0,14,0,por,1,0
0,3,2,2,0,,0,.667,3,3,.750,4,201503070MIN,28:05,3,1,Robin Lopez,lopezro01,-9,7,0,por,0,5
1,0,3,3,0,,0,.600,5,2,1.000,2,201503070MIN,18:35,3,1,Chris Kaman,kamanch01,+2,8,1,por,4,6
0,0,0,1,1,.500,2,.200,5,0,,0,201503070MIN,17:47,0,2,C.J. McCollum,mccolcj01,-3,3,0,por,0,0
5,0,0,1,1,1.000,1,1.000,1,0,,0,201503070MIN,13:02,0,2,Steve Blake,blakest01,-4,3,0,por,0,0
0,0,1,3,2,.400,5,.429,7,0,,0,201503070MIN,10:42,0,2,Dorell Wright,wrighdo01,+4,8,0,por,0,1
0,0,2,0,0,,0,,0,0,.000,2,201503070MIN,5:02,0,1,Alonzo Gee,geeal01,-4,0,1,por,0,2
,,,,,,,,,,,,201503070MIN,Did Not Play,,,Joel Freeland,freeljo01,,,,por,,
,,,,,,,,,,,,201503070MIN,Did Not Play,,,Allen Crabbe,crabbal01,,,,por,,
,,,,,,,,,,,,201503070MIN,Did Not Play,,,Meyers Leonard,leoname01,,,,por,,
2,1,2,8,1,1.000,1,.533,15,1,.500,2,201503070MIN,40:48,2,1,Andrew Wiggins,wiggian01,+9,18,3,min,0,4
15,0,8,5,1,.333,3,.417,12,2,1.000,2,201503070MIN,38:49,0,4,Ricky Rubio,rubiori01,+13,13,0,min,1,8
2,0,6,11,1,1.000,1,.524,21,6,1.000,6,201503070MIN,31:34,0,1,Kevin Martin,martike02,+13,29,1,min,0,6
0,1,2,5,0,,0,.455,11,1,1.000,1,201503070MIN,25:47,6,1,Nikola Pekovic,pekovni01,+16,11,0,min,0,8
2,0,5,2,0,,0,.500,4,0,,0,201503070MIN,21:10,1,1,Kevin Garnett,garneke01,+13,4,0,min,1,6
4,1,4,2,0,,0,.667,3,2,1.000,2,201503070MIN,27:03,1,4,Gorgui Dieng,dienggo01,-5,6,1,min,2,5
1,0,4,8,1,1.000,1,.727,11,10,.769,13,201503070MIN,21:22,0,1,Gary Neal,nealga01,-3,27,0,min,0,4
0,0,4,2,0,,0,1.000,2,1,.333,3,201503070MIN,20:53,0,1,Adreian Payne,paynead01,-9,5,1,min,0,4
0,0,0,3,0,.000,1,.500,6,2,1.000,2,201503070MIN,12:28,0,0,Zach LaVine,lavinza01,-7,8,1,min,2,0
0,0,0,0,0,,0,,0,0,,0,201503070MIN,0:06,0,1,Lorenzo Brown,brownlo01,0,0,0,min,0,0
,,,,,,,,,,,,201503070MIN,Did Not Play,,,Chase Budinger,budinch01,,,,min,,
,,,,,,,,,,,,201503070MIN,Did Not Play,,,Justin Hamilton,hamilju01,,,,min,,
