ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,gm,mp,orb,pf,player,player_id,plus_minus,pts,stl,team,tov,trb
3,0,5,8,2,.200,10,.444,18,6,.857,7,201511070SAC,39:08,1,1,Stephen Curry,curryst01,+6,24,2,gsw,6,6
7,0,5,3,0,.000,3,.375,8,4,1.000,4,201511070SAC,37:50,4,3,Draymond Green,greendr01,+10,10,2,gsw,5,9
3,1,3,7,4,.364,11,.438,16,0,,0,201511070SAC,35:39,0,4,Klay Thompson,thompkl01,-4,18,0,gsw,3,3
4,0,2,4,0,.000,7,.235,17,5,.833,6,201511070SAC,31:51,0,3,Harrison Barnes,barneha02,0,13,2,gsw,0,2
0,1,8,3,0,,0,.333,9,4,.800,5,201511070SAC,21:42,4,0,Festus Ezeli,ezelife01,-9,10,0,gsw,1,12
4,0,4,6,2,.667,3,.750,8,0,,0,201511070SAC,33:40,2,0,Andre Iguodala,iguodan01,+23,14,4,gsw,1,6
3,0,1,3,0,.000,1,.600,5,0,,0,201511070SAC,18:02,0,2,Shaun Livingston,livinsh01,+10,6,1,gsw,1,1
3,0,1,2,0,.000,4,.286,7,0,,0,201511070SAC,12:03,3,1,Leandro Barbosa,barbole01,+3,4,1,gsw,1,4
0,0,2,1,0,,0,.500,2,0,,0,201511070SAC,6:55,1,1,Jason Thompson,thompja02,+9,2,0,gsw,0,3
0,0,0,1,0,,0,.500,2,0,,0,201511070SAC,3:10,0,0,Marreese Speights,speigma01,-3,2,1,gsw,0,0
,,,,,,,,,,,,201511070SAC,Did Not Play,,,Ian Clark,clarkia01,,,,gsw,,
,,,,,,,,,,,,201511070SAC,Did Not Play,,,Brandon Rush,rushbr01,,,,gsw,,
,,,,,,,,,,,,201511070SAC,Did Not Play,,,James Michael McAdoo,mcadoja01,,,,gsw,,
15,0,10,7,0,.000,3,.350,20,0,,0,201511070SAC,44:27,2,3,Rajon Rondo,rondora01,0,14,4,sac,3,12
1,0,5,10,1,.250,4,.400,25,1,1.000,1,201511070SAC,34:24,2,2,Rudy Gay,gayru01,-8,22,1,sac,4,7
0,1,5,6,0,,0,.667,9,0,,0,201511070SAC,26:42,5,5,Kosta Koufos,koufoko01,-6,12,1,sac,0,10
2,1,3,1,0,,0,1.000,1,1,.500,2,201511070SAC,14:53,0,0,Quincy Acy,acyqu01,+8,3,0,sac,1,3
3,1,0,1,0,.000,1,.333,3,0,,0,201511070SAC,14:13,0,1,James Anderson,anderja01,-1,2,0,sac,1,0
2,0,2,5,3,.500,6,.455,11,9,.900,10,201511070SAC,34:33,1,1,Marco Belinelli,belinma01,-15,22,1,sac,4,3
2,0,7,4,2,.500,4,.571,7,0,,0,201511070SAC,28:54,1,3,Omri Casspi,casspom01,-19,10,0,sac,3,8
1,0,0,3,0,,0,.750,4,0,,0,201511070SAC,19:46,1,2,Willie Cauley-Stein,caulewi01,+4,6,1,sac,1,1
0,0,0,1,0,.000,1,.250,4,0,.000,1,201511070SAC,16:24,1,2,Ben McLemore,mclembe01,+2,2,1,sac,4,1
0,0,0,0,0,,0,.000,3,1,.500,2,201511070SAC,5:44,0,0,Caron Butler,butleca01,-10,1,0,sac,0,0
,,,,,,,,,,,,201511070SAC,Did Not Play,,,Duje Dukan,dukandu01,,,,sac,,
,,,,,,,,,,,,201511070SAC,Did Not Play,,,Seth Curry,curryse01,,,,sac,,
,,,,,,,,,,,,201511070SAC,Did Not Play,,,Eric Moreland,moreler01,,,,sac,,
