ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,gm,mp,orb,pf,player,player_id,plus_minus,pts,stl,team,tov,trb
12,0,3,8,2,.500,4,.533,15,1,.333,3,201404090ATL,40:44,1,4,Rajon Rondo,rondora01,-9,19,3,bos,5,4
2,1,7,6,1,.250,4,.400,15,2,1.000,2,201404090ATL,36:56,4,5,Jared Sullinger,sullija01,-8,15,1,bos,2,11
3,2,6,5,2,.222,9,.333,15,1,.500,2,201404090ATL,35:45,0,2,Jeff Green,greenje02,-6,13,0,bos,3,6
2,0,3,8,4,1.000,4,.500,16,4,1.000,4,201404090ATL,34:49,1,4,Avery Bradley,bradlav01,-5,24,3,bos,1,4
0,0,2,3,0,,0,.429,7,0,,0,201404090ATL,33:02,1,1,Brandon Bass,bassbr01,-8,6,0,bos,0,3
2,0,1,2,1,1.000,1,.400,5,0,,0,201404090ATL,21:10,0,1,Jerryd Bayless,bayleje01,-7,5,0,bos,0,1
1,0,6,2,1,1.000,1,.400,5,0,,0,201404090ATL,15:20,3,3,Kelly Olynyk,olynyke01,+1,5,0,bos,1,9
1,0,0,3,1,.333,3,.500,6,3,1.000,3,201404090ATL,14:26,1,1,Chris Johnson,johnsch04,+8,10,0,bos,1,1
0,0,0,0,0,,0,,0,0,,0,201404090ATL,3:54,0,0,Joel Anthony,anthojo01,-3,0,0,bos,0,0
2,0,0,0,0,,0,,0,0,,0,201404090ATL,3:54,0,1,Phil Pressey,pressph01,-3,0,0,bos,1,0
,,,,,,,,,,,,201404090ATL,Did Not Play,,,Chris Babb,babbch01,,,,bos,,
,,,,,,,,,,,,201404090ATL,Did Not Play,,,Kris Humphries,humphkr01,,,,bos,,
3,1,12,5,0,.000,2,.455,11,4,.571,7,201404090ATL,38:46,2,2,Paul Millsap,millspa01,+15,14,1,atl,5,14
4,0,7,6,0,.000,3,.462,13,1,.500,2,201404090ATL,38:18,1,4,DeMarre Carroll,carrode01,+4,13,0,atl,1,8
4,1,5,5,4,.667,6,.625,8,3,1.000,3,201404090ATL,36:57,0,1,Kyle Korver,korveky01,+17,17,1,atl,2,5
3,1,9,6,0,,0,.500,12,1,.500,2,201404090ATL,33:01,4,1,Elton Brand,brandel01,+3,13,3,atl,3,13
8,1,0,6,3,.500,6,.500,12,4,1.000,4,201404090ATL,31:53,0,1,Jeff Teague,teaguje01,+11,19,2,atl,2,0
1,1,1,6,1,.333,3,.667,9,0,.000,1,201404090ATL,20:10,0,2,Mike Scott,scottmi01,-2,13,0,atl,0,1
5,0,0,2,1,.333,3,.333,6,0,,0,201404090ATL,20:05,0,0,Shelvin Mack,macksh01,-5,5,0,atl,0,0
2,0,1,3,0,,0,.750,4,3,1.000,3,201404090ATL,16:43,0,3,Lou Williams,willilo02,0,9,0,atl,0,1
0,0,0,1,0,,0,1.000,1,0,,0,201404090ATL,4:03,1,0,Mike Muscala,muscami01,0,2,0,atl,1,1
0,0,0,0,0,,0,,0,0,,0,201404090ATL,0:04,0,0,Cartier Martin,martica01,-3,0,0,atl,0,0
,,,,,,,,,,,,201404090ATL,Did Not Play,,,Dennis Schroder,schrode01,,,,atl,,
,,,,,,,,,,,,201404090ATL,Did Not Play,,,Pero Antic,anticpe01,,,,atl,,
