ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,gm,mp,orb,pf,player,player_id,plus_minus,pts,stl,team,tov,trb
5,0,6,6,0,.000,1,.545,11,3,.750,4,201512150LAL,35:28,0,2,Giannis Antetokounmpo,antetgi01,-19,15,0,mil,1,6
4,0,2,6,2,.500,4,.375,16,2,1.000,2,201512150LAL,33:36,0,0,Khris Middleton,middlkh01,-17,16,2,mil,1,2
2,0,1,3,2,.400,5,.273,11,1,.500,2,201512150LAL,27:05,0,4,O.J. Mayo,mayooj01,-9,9,2,mil,3,1
3,0,1,4,0,.000,1,.444,9,4,.667,6,201512150LAL,25:41,3,0,Jabari Parker,parkeja01,-14,12,0,mil,0,4
1,4,3,3,0,,0,.600,5,0,.000,2,201512150LAL,23:45,1,3,John Henson,hensojo01,-15,6,0,mil,2,4
5,1,3,9,0,,0,.500,18,1,.500,2,201512150LAL,31:44,2,3,Michael Carter-Williams,cartemi01,-9,19,2,mil,1,5
0,1,6,5,0,,0,.714,7,0,.000,2,201512150LAL,24:15,2,3,Miles Plumlee,plumlmi01,-3,10,0,mil,1,8
2,1,3,3,0,,0,.600,5,0,,0,201512150LAL,20:00,4,3,Johnny O'Bryant,obryajo01,-5,6,0,mil,1,7
0,0,0,0,0,.000,1,.000,1,0,,0,201512150LAL,6:52,0,1,Chris Copeland,copelch01,-3,0,0,mil,1,0
1,0,0,0,0,.000,1,.000,1,0,,0,201512150LAL,6:01,0,0,Rashad Vaughn,vaughra01,+3,0,0,mil,0,0
0,0,1,1,0,,0,1.000,1,0,,0,201512150LAL,3:44,0,1,Tyler Ennis,ennisty01,-1,2,1,mil,0,1
0,0,0,0,0,,0,,0,0,,0,201512150LAL,1:49,0,0,Damien Inglis,inglida01,+2,0,0,mil,0,0
,,,,,,,,,,,,201512150LAL,Did Not Play,,,Greg Monroe,monrogr01,,,,mil,,
3,0,5,5,1,.500,2,.357,14,1,.500,2,201512150LAL,32:52,1,1,Jordan Clarkson,clarkjo01,+11,12,3,lal,3,6
4,0,3,4,1,.200,5,.444,9,7,1.000,7,201512150LAL,31:49,0,1,Lou Williams,willilo02,+23,16,1,lal,2,3
6,0,3,7,3,.429,7,.467,15,5,1.000,5,201512150LAL,27:26,0,2,Kobe Bryant,bryanko01,+20,22,0,lal,2,3
2,1,7,5,0,,0,.556,9,2,.667,3,201512150LAL,23:52,4,2,Roy Hibbert,hibbero01,+22,12,0,lal,0,11
2,0,1,2,0,,0,1.000,2,0,,0,201512150LAL,23:12,4,1,Larry Nance,nancela02,+22,4,0,lal,0,5
7,0,3,7,2,.400,5,.538,13,3,.750,4,201512150LAL,29:30,1,2,D'Angelo Russell,russeda01,+4,19,3,lal,1,4
1,0,8,6,0,.000,1,.500,12,2,1.000,2,201512150LAL,24:48,6,4,Julius Randle,randlju01,-4,14,0,lal,4,14
1,2,2,2,0,,0,.400,5,0,,0,201512150LAL,22:19,1,4,Robert Sacre,sacrero01,-2,4,0,lal,1,3
0,0,1,3,3,.500,6,.375,8,1,.500,2,201512150LAL,20:34,0,1,Nick Young,youngni01,-2,10,0,lal,0,1
0,0,1,0,0,,0,.000,1,0,,0,201512150LAL,1:49,1,0,Brandon Bass,bassbr01,-2,0,0,lal,0,2
0,0,0,0,0,.000,1,.000,1,0,,0,201512150LAL,1:49,0,0,Marcelo Huertas,huertma01,-2,0,0,lal,1,0
,,,,,,,,,,,,201512150LAL,Did Not Play,,,Ryan Kelly,kellyry01,,,,lal,,
,,,,,,,,,,,,201512150LAL,Did Not Play,,,Anthony Brown,brownan02,,,,lal,,
