ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,gm,mp,orb,pf,player,player_id,plus_minus,pts,stl,team,tov,trb
1,0,2,9,1,.250,4,.643,14,0,,0,201601200TOR,35:45,0,1,Avery Bradley,bradlav01,-6,19,1,bos,3,2
10,0,3,7,3,.429,7,.368,19,4,1.000,4,201601200TOR,35:17,1,1,Isaiah Thomas,thomais02,-12,21,0,bos,2,4
4,0,4,7,3,.600,5,.636,11,0,,0,201601200TOR,31:56,1,2,Jae Crowder,crowdja01,-14,17,2,bos,1,5
1,1,2,1,0,.000,1,.333,3,0,,0,201601200TOR,24:12,2,2,Amir Johnson,johnsam01,-7,2,0,bos,2,4
1,0,0,1,0,,0,.143,7,1,.500,2,201601200TOR,12:51,2,1,Jared Sullinger,sullija01,-19,3,2,bos,2,2
4,0,3,7,3,.600,5,.700,10,1,1.000,1,201601200TOR,31:03,1,2,Kelly Olynyk,olynyke01,+11,18,1,bos,0,4
4,0,4,2,0,.000,2,.400,5,2,1.000,2,201601200TOR,24:10,0,4,Marcus Smart,smartma01,+5,6,1,bos,1,4
5,0,5,4,0,,0,.667,6,3,.750,4,201601200TOR,22:38,0,2,Evan Turner,turneev01,+3,11,0,bos,2,5
0,0,2,3,2,1.000,2,.750,4,0,,0,201601200TOR,14:45,0,4,Jonas Jerebko,jerebjo01,+12,8,1,bos,1,2
0,0,0,2,0,,0,.333,6,0,.000,2,201601200TOR,7:23,1,0,Tyler Zeller,zellety01,-3,4,0,bos,0,1
,,,,,,,,,,,,201601200TOR,Did Not Play,,,James Young,youngja01,,,,bos,,
,,,,,,,,,,,,201601200TOR,Did Not Play,,,David Lee,leeda02,,,,bos,,
6,0,2,13,0,.000,1,.520,25,8,.889,9,201601200TOR,37:58,0,1,DeMar DeRozan,derozde01,+13,34,1,tor,2,2
8,0,2,4,4,.444,9,.364,11,2,1.000,2,201601200TOR,36:36,0,4,Kyle Lowry,lowryky01,+16,14,3,tor,6,2
1,0,10,9,0,,0,1.000,9,1,.500,2,201601200TOR,28:46,2,1,Jonas Valanciunas,valanjo01,+20,19,1,tor,1,12
0,0,2,8,2,.500,4,.667,12,0,,0,201601200TOR,24:46,3,3,Luis Scola,scolalu01,+10,18,0,tor,0,5
3,1,3,2,1,.500,2,.667,3,0,,0,201601200TOR,19:37,0,0,James Johnson,johnsja01,+9,5,0,tor,1,3
1,1,1,5,4,.500,8,.556,9,0,,0,201601200TOR,28:23,0,2,Terrence Ross,rosste01,-3,14,0,tor,1,1
2,0,4,3,0,.000,3,.429,7,0,,0,201601200TOR,26:07,3,2,Patrick Patterson,pattepa01,-6,6,1,tor,0,7
2,0,0,1,0,.000,2,.167,6,0,,0,201601200TOR,21:26,1,1,Cory Joseph,josepco01,-17,2,0,tor,0,1
0,3,4,1,0,,0,1.000,1,1,.250,4,201601200TOR,16:20,0,1,Bismack Biyombo,biyombi01,-12,3,1,tor,2,4
,,,,,,,,,,,,201601200TOR,Did Not Play,,,Delon Wright,wrighde01,,,,tor,,
,,,,,,,,,,,,201601200TOR,Did Not Play,,,Lucas Nogueira,noguelu01,,,,tor,,
,,,,,,,,,,,,201601200TOR,Did Not Play,,,Norman Powell,powelno01,,,,tor,,
,,,,,,,,,,,,201601200TOR,Did Not Play,,,Anthony Bennett,bennean01,,,,tor,,
