ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,gm,mp,orb,pf,player,player_id,plus_minus,pts,stl,team,tov,trb
4,0,2,6,2,.333,6,.400,15,8,1.000,8,201504080SAS,35:22,2,1,James Harden,hardeja01,-26,22,1,hou,1,4
2,0,2,7,5,.833,6,.583,12,0,,0,201504080SAS,34:22,0,0,Trevor Ariza,arizatr01,+1,19,2,hou,0,2
1,0,7,7,0,,0,.700,10,2,.500,4,201504080SAS,21:41,4,2,Dwight Howard,howardw01,+4,16,1,hou,3,11
0,0,0,1,0,,0,.333,3,0,,0,201504080SAS,16:45,0,0,Terrence Jones,joneste01,-9,2,0,hou,1,0
1,0,0,2,0,.000,1,.400,5,0,,0,201504080SAS,15:58,0,3,Jason Terry,terryja01,-15,4,0,hou,0,0
5,0,3,5,3,.375,8,.385,13,0,,0,201504080SAS,27:13,0,3,Josh Smith,smithjo03,-10,13,1,hou,4,3
5,0,2,3,0,.000,2,.500,6,0,,0,201504080SAS,25:44,0,2,Pablo Prigioni,prigipa01,-4,6,1,hou,1,2
2,1,4,1,0,.000,1,.167,6,0,,0,201504080SAS,23:07,0,1,Corey Brewer,breweco01,-22,2,1,hou,2,4
1,0,6,1,0,,0,1.000,1,0,.000,4,201504080SAS,15:21,0,0,Joey Dorsey,dorsejo01,-3,2,0,hou,0,6
2,0,0,3,0,,0,.600,5,0,,0,201504080SAS,6:16,0,0,Nick Johnson,johnsni01,+7,6,0,hou,0,0
2,2,1,2,0,.000,1,.400,5,0,,0,201504080SAS,6:16,0,0,K.J. McDaniels,mcdankj01,+7,4,0,hou,0,1
0,0,3,1,0,,0,.333,3,0,,0,201504080SAS,6:16,1,0,Clint Capela,capelca01,+7,2,0,hou,0,4
0,0,1,0,0,,0,,0,0,,0,201504080SAS,5:39,1,0,Kostas Papanikolaou,papanko01,+3,0,0,hou,1,2
2,0,2,9,0,.000,3,.600,15,2,1.000,2,201504080SAS,34:46,1,2,Kawhi Leonard,leonaka01,+13,20,4,sas,2,3
1,4,8,2,0,,0,.400,5,2,1.000,2,201504080SAS,27:37,2,2,Tim Duncan,duncati01,+6,6,2,sas,2,10
3,1,1,3,2,.333,6,.300,10,2,1.000,2,201504080SAS,26:16,1,2,Danny Green,greenda02,+10,10,0,sas,1,2
4,0,1,13,0,,0,.722,18,1,.333,3,201504080SAS,25:36,0,1,Tony Parker,parketo01,+15,27,0,sas,2,1
0,0,8,4,0,,0,.667,6,0,,0,201504080SAS,24:34,4,2,Aron Baynes,baynear01,+17,8,1,sas,1,12
2,1,7,7,1,.333,3,.500,14,0,,0,201504080SAS,27:13,2,1,Boris Diaw,diawbo01,+20,15,0,sas,0,9
5,0,1,2,0,,0,.400,5,0,,0,201504080SAS,21:44,1,0,Cory Joseph,josepco01,+16,4,2,sas,0,2
2,0,2,5,3,.750,4,.625,8,0,,0,201504080SAS,18:09,0,2,Manu Ginobili,ginobma01,+8,13,1,sas,1,2
1,0,0,1,1,.333,3,.250,4,0,,0,201504080SAS,10:12,1,0,Reggie Williams,willire02,-14,3,0,sas,0,1
0,0,1,1,0,,0,.250,4,0,,0,201504080SAS,6:16,0,0,Kyle Anderson,anderky01,-7,2,1,sas,0,1
0,0,2,1,0,,0,.333,3,0,,0,201504080SAS,6:16,1,0,Jeff Ayres,pendeje02,-7,2,0,sas,0,3
1,0,0,0,0,.000,2,.000,3,0,,0,201504080SAS,6:16,0,1,Patty Mills,millspa02,-7,0,0,sas,0,0
0,1,1,0,0,,0,,0,0,,0,201504080SAS,5:05,0,0,Matt Bonner,bonnema01,-10,0,0,sas,0,1
