ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,gm,mp,orb,pf,player,player_id,plus_minus,pts,stl,team,tov,trb
2,2,7,3,0,,0,.375,8,1,.500,2,201702030HOU,40:32,4,2,Robin Lopez,lopezro01,+9,7,0,chi,0,11
3,1,3,9,0,.000,1,.692,13,2,.667,3,201702030HOU,36:08,3,2,Taj Gibson,gibsota01,+4,20,1,chi,2,6
6,0,9,8,2,.500,4,.364,22,1,1.000,1,201702030HOU,36:08,0,2,Dwyane Wade,wadedw01,-9,19,0,chi,4,9
6,1,7,11,0,.000,3,.611,18,1,.333,3,201702030HOU,35:07,2,6,Michael Carter-Williams,cartemi01,+7,23,0,chi,1,9
2,0,0,2,1,.333,3,.500,4,2,1.000,2,201702030HOU,17:29,0,0,Jerian Grant,grantje02,+10,7,0,chi,1,0
1,2,1,4,1,.167,6,.400,10,2,1.000,2,201702030HOU,29:01,2,5,Paul Zipser,zipsepa01,0,11,2,chi,2,3
1,0,1,4,2,.500,4,.444,9,2,1.000,2,201702030HOU,21:23,0,3,Doug McDermott,mcderdo01,-17,12,0,chi,0,1
6,0,3,1,1,.500,2,.200,5,0,,0,201702030HOU,19:55,2,0,Rajon Rondo,rondora01,-3,3,2,chi,3,5
3,0,7,4,1,.500,2,.500,8,2,.667,3,201702030HOU,16:52,0,1,Nikola Mirotic,mirotni01,-8,11,2,chi,0,7
0,1,0,1,0,,0,.500,2,0,,0,201702030HOU,7:12,0,1,Cristiano Felicio,feliccr01,-12,2,0,chi,0,0
0,0,1,1,0,,0,1.000,1,0,,0,201702030HOU,5:13,1,1,Bobby Portis,portibo01,-1,2,0,chi,1,2
,,,,,,,,,,,,201702030HOU,Did Not Play,,,Jimmy Butler,butleji01,,,,chi,,
,,,,,,,,,,,,201702030HOU,Did Not Play,,,Isaiah Canaan,canaais01,,,,chi,,
9,1,11,13,5,.385,13,.394,33,11,.786,14,201702030HOU,43:42,1,4,James Harden,hardeja01,-11,42,1,hou,2,12
1,0,6,3,2,.333,6,.429,7,2,.500,4,201702030HOU,39:05,0,0,Trevor Ariza,arizatr01,-8,10,3,hou,0,6
0,0,3,0,0,.000,6,.000,7,0,.000,2,201702030HOU,33:25,1,5,Ryan Anderson,anderry01,+8,0,0,hou,1,4
7,0,7,3,2,.400,5,.375,8,1,1.000,1,201702030HOU,32:12,0,4,Patrick Beverley,beverpa01,+7,9,2,hou,3,7
0,1,7,7,0,,0,.875,8,0,,0,201702030HOU,31:38,2,4,Clint Capela,capelca01,-1,14,0,hou,1,9
4,1,1,8,5,.500,10,.471,17,0,,0,201702030HOU,33:41,0,1,Eric Gordon,gordoer01,+16,21,0,hou,3,1
1,0,2,3,0,,0,.429,7,2,1.000,2,201702030HOU,21:22,3,1,Montrezl Harrell,harremo01,+5,8,0,hou,0,5
2,0,2,3,2,.667,3,.500,6,0,,0,201702030HOU,17:28,0,3,Sam Dekker,dekkesa01,-6,8,0,hou,0,2
0,0,1,4,0,,0,.800,5,1,.500,2,201702030HOU,12:27,1,1,Corey Brewer,breweco01,+10,9,1,hou,1,2
,,,,,,,,,,,,201702030HOU,Did Not Dress,,,Nene Hilario,hilarne01,,,,hou,,
,,,,,,,,,,,,201702030HOU,Did Not Play,,,Bobby Brown,brownbo02,,,,hou,,
,,,,,,,,,,,,201702030HOU,Did Not Play,,,K.J. McDaniels,mcdankj01,,,,hou,,
,,,,,,,,,,,,201702030HOU,Did Not Play,,,Tyler Ennis,ennisty01,,,,hou,,
