ast_pct,blk_pct,def_rtg,drb_pct,efg_pct,fg3a_per_fga_pct,fta_per_fga_pct,gm,mp,off_rtg,orb_pct,player,player_id,stl_pct,team,tov_pct,trb_pct,ts_pct,usg_pct
25.5,0.0,108,3.9,.313,.375,1.250,201703060DEN,34:02,133,3.2,Ty Lawson,lawsoty01,6.0,sac,0.0,3.5,.524,16.3
6.1,0.0,114,18.8,.455,.000,.000,201703060DEN,28:24,95,7.7,Willie Cauley-Stein,caulewi01,1.8,sac,8.3,12.7,.455,18.9
37.6,0.0,121,5.2,.591,.091,.364,201703060DEN,25:43,137,0.0,Darren Collison,collida01,0.0,sac,7.3,2.3,.666,23.9
8.8,4.5,109,32.7,.583,.000,.000,201703060DEN,24:29,106,13.4,Kosta Koufos,koufoko01,2.1,sac,14.3,22.1,.583,25.6
13.4,0.0,117,0.0,.167,.333,.000,201703060DEN,21:15,55,0.0,Arron Afflalo,afflaar01,2.4,sac,0.0,0.0,.167,12.6
0.0,0.0,114,17.2,.714,.286,.714,201703060DEN,23:15,99,0.0,Buddy Hield,hieldbu01,2.2,sac,30.3,7.7,.761,25.4
18.3,0.0,120,11.5,.167,.500,.000,201703060DEN,23:14,60,4.7,Anthony Tolliver,tollian01,0.0,sac,14.3,7.7,.167,13.5
18.1,0.0,112,31.2,.545,.364,.000,201703060DEN,21:22,90,5.1,Tyreke Evans,evansty01,2.4,sac,21.4,16.8,.545,29.3
0.0,0.0,117,26.8,.500,.000,.250,201703060DEN,19:53,103,16.5,Skal Labissiere,labissk01,0.0,sac,18.4,21.1,.563,24.5
0.0,0.0,118,20.5,.500,.500,.000,201703060DEN,13:00,62,0.0,Ben McLemore,mclembe01,0.0,sac,33.3,9.2,.500,10.3
0.0,0.0,118,24.8,.000,.000,.000,201703060DEN,5:23,0,0.0,Langston Galloway,gallola01,0.0,sac,0.0,11.1,.000,8.3
,,,,,,,201703060DEN,Did Not Play,,,Georgios Papagiannis,papagge01,,sac,,,,
,,,,,,,201703060DEN,Did Not Play,,,Garrett Temple,templga01,,sac,,,,
20.2,1.7,99,23.1,.674,.435,.304,201703060DEN,42:30,115,6.3,Wilson Chandler,chandwi01,2.4,den,16.1,15.5,.690,34.0
13.5,0.0,100,9.2,.857,.429,.571,201703060DEN,35:25,136,0.0,Gary Harris,harriga01,4.3,den,18.6,5.1,.856,14.1
23.8,2.3,97,31.5,.333,.000,.667,201703060DEN,31:08,79,8.6,Mason Plumlee,plumlma01,1.6,den,34.0,21.2,.430,26.3
10.6,0.0,105,24.6,.929,.571,.714,201703060DEN,31:01,196,0.0,Danilo Gallinari,gallida01,0.0,den,0.0,13.5,.978,13.8
29.7,0.0,109,0.0,.600,.200,.000,201703060DEN,30:07,159,4.4,Jameer Nelson,nelsoja01,1.7,den,0.0,2.0,.600,7.7
11.2,0.0,107,4.0,.444,.667,.222,201703060DEN,26:58,95,4.9,Will Barton,bartowi01,1.9,den,9.2,4.4,.455,18.7
25.5,0.0,112,0.0,.500,.500,.000,201703060DEN,17:53,73,0.0,Jamal Murray,murraja01,0.0,den,42.9,0.0,.500,18.2
27.3,0.0,91,25.9,.313,.375,.250,201703060DEN,16:52,101,0.0,Darrell Arthur,arthuda01,6.0,den,0.0,14.2,.394,24.5
0.0,0.0,99,0.0,.500,.500,1.000,201703060DEN,8:06,122,16.5,Juan Hernangomez,hernaju01,6.3,den,0.0,7.4,.521,16.5
,,,,,,,201703060DEN,Did Not Play,,,Emmanuel Mudiay,mudiaem01,,den,,,,
,,,,,,,201703060DEN,Did Not Play,,,Malik Beasley,beaslma01,,den,,,,
,,,,,,,201703060DEN,Did Not Play,,,Mike Miller,millemi01,,den,,,,
,,,,,,,201703060DEN,Did Not Play,,,Roy Hibbert,hibbero01,,den,,,,
