ast_pct,blk_pct,def_rtg,drb_pct,efg_pct,fg3a_per_fga_pct,fta_per_fga_pct,gm,mp,off_rtg,orb_pct,player,player_id,stl_pct,team,tov_pct,trb_pct,ts_pct,usg_pct
4.9,2.5,125,7.9,.417,.000,.333,201612180SAS,29:41,78,7.2,Anthony Davis,davisan02,0.0,nop,17.9,7.5,.436,25.8
6.5,2.7,118,29.8,.667,.083,.000,201612180SAS,27:28,131,3.9,Alexis Ajinca,ajincal01,0.0,nop,0.0,16.3,.667,19.9
12.9,0.0,126,9.3,.636,.364,.000,201612180SAS,25:08,105,4.2,Buddy Hield,hieldbu01,0.0,nop,15.4,6.7,.636,23.6
26.7,0.0,123,4.8,.500,.200,.000,201612180SAS,24:15,128,0.0,E'Twaun Moore,mooreet01,2.1,nop,0.0,2.3,.500,9.4
32.5,3.1,119,9.8,.313,.250,.000,201612180SAS,23:57,76,0.0,Jrue Holiday,holidjr01,2.1,nop,20.0,4.7,.313,19.1
42.3,3.1,108,14.6,.786,.714,.000,201612180SAS,24:03,130,0.0,Tim Frazier,fraziti01,6.3,nop,22.2,7.0,.786,17.1
15.6,0.0,121,6.0,.500,.600,.200,201612180SAS,19:40,123,10.8,Langston Galloway,gallola01,2.6,nop,0.0,8.5,.551,25.3
0.0,8.6,114,6.7,.600,.000,1.200,201612180SAS,17:22,122,6.1,Terrence Jones,joneste01,2.9,nop,0.0,6.4,.589,20.1
7.9,0.0,120,6.8,.500,.600,.400,201612180SAS,17:11,89,0.0,Dante Cunningham,cunnida01,2.9,nop,14.5,3.2,.510,18.3
27.0,0.0,115,45.8,.222,.444,.000,201612180SAS,15:21,64,0.0,Tyreke Evans,evansty01,0.0,nop,0.0,21.8,.222,26.8
0.0,0.0,118,37.0,.750,.000,.000,201612180SAS,9:30,147,11.2,Cheick Diallo,diallch01,0.0,nop,0.0,23.5,.750,19.2
18.2,0.0,129,0.0,.000,.000,.000,201612180SAS,6:25,52,0.0,Reggie Williams,willire02,0.0,nop,0.0,0.0,.000,7.1
,,,,,,,201612180SAS,Did Not Play,,,Omer Asik,asikom01,,nop,,,,
18.1,0.0,105,20.7,.400,.067,.667,201612180SAS,25:46,113,4.5,LaMarcus Aldridge,aldrila01,2.0,sas,13.4,13.0,.567,38.4
10.6,3.0,102,21.3,.900,1.000,.000,201612180SAS,25:01,177,0.0,Danny Green,greenda02,2.0,sas,0.0,11.2,.900,8.8
0.0,3.1,104,8.7,.550,.300,.200,201612180SAS,24:27,124,0.0,Kawhi Leonard,leonaka01,2.1,sas,0.0,4.6,.597,19.7
39.9,0.0,112,8.9,.500,.000,.000,201612180SAS,24:03,120,9.7,Tony Parker,parketo01,0.0,sas,7.7,9.3,.500,23.9
22.6,6.4,99,40.5,.429,.000,.571,201612180SAS,23:42,113,24.7,Pau Gasol,gasolpa01,0.0,sas,10.2,33.0,.400,18.2
49.5,0.0,105,16.3,.571,.571,.429,201612180SAS,19:35,131,0.0,Patty Mills,millspa02,2.6,sas,19.4,8.6,.661,23.3
21.4,0.0,108,23.3,.667,.000,.333,201612180SAS,18:20,122,12.8,David Lee,leeda02,0.0,sas,22.5,18.3,.581,10.7
10.7,4.3,102,6.1,.833,.556,.222,201612180SAS,17:32,169,0.0,Manu Ginobili,ginobma01,2.9,sas,0.0,3.2,.860,24.9
0.0,0.0,105,6.1,1.000,.333,.000,201612180SAS,17:21,114,0.0,Jonathon Simmons,simmojo02,2.9,sas,25.0,3.2,1.000,20.4
17.4,4.6,106,12.9,.429,.000,.000,201612180SAS,16:36,88,0.0,Dewayne Dedmon,dedmode01,0.0,sas,12.5,6.7,.429,21.3
9.8,0.0,111,9.2,.000,.000,.000,201612180SAS,11:39,62,0.0,Kyle Anderson,anderky01,0.0,sas,0.0,4.8,.000,3.8
9.9,0.0,112,9.2,.000,.667,.000,201612180SAS,11:36,51,20.2,Davis Bertans,bertada01,0.0,sas,25.0,14.4,.000,15.2
26.2,0.0,109,24.4,.000,.000,.000,201612180SAS,4:22,30,0.0,Nicolas Laprovittola,laproni01,0.0,sas,50.0,12.8,.000,20.2
