ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,gm,mp,orb,pf,player,player_id,plus_minus,pts,stl,team,tov,trb
10,1,8,10,3,.500,6,.476,21,5,.625,8,201703010BOS,40:02,5,3,LeBron James,jamesle01,-3,28,1,cle,4,13
2,0,7,4,0,,0,.364,11,1,.250,4,201703010BOS,34:40,6,1,Tristan Thompson,thomptr01,-6,9,0,cle,0,13
1,1,2,10,2,.333,6,.526,19,6,1.000,6,201703010BOS,32:05,0,4,Kyrie Irving,irvinky01,-11,28,1,cle,2,2
1,1,0,1,0,.000,3,.250,4,0,,0,201703010BOS,21:09,0,3,Iman Shumpert,shumpim01,-7,2,0,cle,1,0
0,0,2,1,1,.250,4,.250,4,0,,0,201703010BOS,12:39,0,2,Channing Frye,fryech01,-1,3,0,cle,0,2
0,1,3,5,2,.400,5,.500,10,1,.500,2,201703010BOS,31:10,0,2,Derrick Williams,willide02,-2,13,1,cle,2,3
2,0,2,1,1,.250,4,.143,7,1,1.000,1,201703010BOS,26:15,0,3,Kyle Korver,korveky01,-1,4,0,cle,0,2
2,0,2,2,0,.000,2,.250,8,0,,0,201703010BOS,23:44,0,1,Deron Williams,willide01,+4,4,0,cle,0,2
2,1,3,3,1,.333,3,.429,7,1,1.000,1,201703010BOS,18:16,1,2,Richard Jefferson,jefferi01,+7,8,0,cle,1,4
,,,,,,,,,,,,201703010BOS,Did Not Play,,,James Jones,jonesja02,,,,cle,,
,,,,,,,,,,,,201703010BOS,Did Not Play,,,DeAndre Liggins,liggide01,,,,cle,,
5,1,1,10,3,.333,9,.500,20,8,.667,12,201703010BOS,34:36,1,2,Isaiah Thomas,thomais02,+13,31,2,bos,4,2
2,0,10,5,3,.600,5,.500,10,4,1.000,4,201703010BOS,32:47,0,3,Jae Crowder,crowdja01,+12,17,1,bos,0,10
10,1,8,3,1,1.000,1,.500,6,2,1.000,2,201703010BOS,32:13,2,1,Al Horford,horfoal01,+11,9,0,bos,2,10
0,0,2,4,2,.400,5,.364,11,1,.500,2,201703010BOS,21:36,0,2,Avery Bradley,bradlav01,+6,11,0,bos,0,2
0,0,0,2,1,.500,2,.667,3,0,,0,201703010BOS,11:29,2,2,Amir Johnson,johnsam01,-5,5,0,bos,0,2
8,1,2,4,1,.500,2,.444,9,0,,0,201703010BOS,32:46,0,3,Marcus Smart,smartma01,+4,9,0,bos,1,2
0,1,5,3,1,.250,4,.429,7,1,1.000,1,201703010BOS,22:56,1,2,Jaylen Brown,brownja02,-9,8,0,bos,3,6
2,1,1,4,0,,0,.800,5,2,1.000,2,201703010BOS,18:45,1,5,Kelly Olynyk,olynyke01,+5,10,0,bos,2,2
0,1,5,1,1,1.000,1,1.000,1,0,,0,201703010BOS,18:38,1,1,Jonas Jerebko,jerebjo01,-7,3,0,bos,0,6
1,0,5,0,0,.000,2,.000,5,0,,0,201703010BOS,9:42,0,0,Terry Rozier,roziete01,-6,0,0,bos,0,5
0,0,0,0,0,,0,.000,1,0,,0,201703010BOS,4:32,0,0,Tyler Zeller,zellety01,-4,0,1,bos,0,0
,,,,,,,,,,,,201703010BOS,Did Not Play,,,Jordan Mickey,mickejo01,,,,bos,,
,,,,,,,,,,,,201703010BOS,Did Not Play,,,James Young,youngja01,,,,bos,,
