ast_pct,blk_pct,def_rtg,drb_pct,efg_pct,fg3a_per_fga_pct,fta_per_fga_pct,gm,mp,off_rtg,orb_pct,player,player_id,stl_pct,team,tov_pct,trb_pct,ts_pct,usg_pct
16.4,0.0,103,6.7,.444,.111,.111,201603020ORL,28:07,94,3.0,E'Twaun Moore,mooreet01,0.0,chi,9.6,4.8,.477,16.1
5.9,4.6,96,17.0,.385,.077,.154,201603020ORL,27:45,80,0.0,Pau Gasol,gasolpa01,0.0,chi,6.7,8.1,.432,23.2
47.3,0.0,97,15.1,.500,.000,.143,201603020ORL,24:51,100,0.0,Derrick Rose,rosede01,1.8,chi,11.8,7.2,.538,29.4
7.1,0.0,96,17.5,.444,.333,.000,201603020ORL,21:28,86,8.0,Mike Dunleavy,dunlemi02,2.1,chi,10.0,12.5,.444,20.2
0.0,0.0,99,18.6,.800,.000,.000,201603020ORL,10:08,145,0.0,Cameron Bairstow,bairsca01,0.0,chi,0.0,8.9,.800,21.4
0.0,0.0,103,5.7,.367,.333,.133,201603020ORL,32:45,72,5.2,Doug McDermott,mcderdo01,0.0,chi,0.0,5.5,.346,21.0
19.9,0.0,90,13.5,.250,.300,.200,201603020ORL,27:57,68,0.0,Justin Holiday,holidju01,4.9,chi,0.0,6.4,.276,16.9
29.8,0.0,99,21.5,.364,.000,.182,201603020ORL,26:15,80,0.0,Bobby Portis,portibo01,0.0,chi,7.8,10.3,.379,21.2
7.1,0.0,98,24.7,.500,.667,.000,201603020ORL,19:03,101,0.0,Tony Snell,snellto01,0.0,chi,0.0,11.8,.500,6.8
19.7,0.0,93,22.6,.350,.400,.000,201603020ORL,16:38,74,0.0,Aaron Brooks,brookaa01,2.7,chi,0.0,10.8,.350,26.0
25.0,0.0,83,93.2,,,,201603020ORL,5:03,36,0.0,Cristiano Felicio,feliccr01,0.0,chi,100.0,44.4,,8.6
,,,,,,,201603020ORL,Did Not Play,,,Jimmy Butler,butleji01,,chi,,,,
,,,,,,,201603020ORL,Did Not Play,,,Taj Gibson,gibsota01,,chi,,,,
9.4,1.6,85,11.5,.618,.412,.000,201603020ORL,37:09,119,0.0,Mario Hezonja,hezonma01,1.2,orl,0.0,6.0,.618,18.8
4.4,1.7,85,14.5,.500,.167,.500,201603020ORL,35:35,98,2.6,Victor Oladipo,oladivi01,1.3,orl,17.0,8.8,.581,20.4
51.7,1.8,85,10.2,.500,.111,.000,201603020ORL,33:29,100,0.0,Elfrid Payton,paytoel01,1.4,orl,25.0,5.4,.500,14.7
12.0,0.0,86,33.6,.417,.667,1.667,201603020ORL,33:12,144,5.7,Aaron Gordon,gordoaa01,0.0,orl,0.0,20.3,.625,12.9
24.4,0.0,87,13.2,.438,.042,.125,201603020ORL,32:31,99,5.8,Nikola Vucevic,vucevni01,1.4,orl,3.8,9.7,.474,33.3
0.0,3.5,86,5.0,.000,.167,.000,201603020ORL,17:15,0,0.0,C.J. Watson,watsocj01,0.0,orl,0.0,2.6,.000,14.3
0.0,4.7,81,33.7,.571,.000,.000,201603020ORL,12:44,100,14.8,Jason Smith,smithja02,0.0,orl,12.5,24.7,.571,25.8
0.0,0.0,77,42.7,.438,.125,.375,201603020ORL,12:03,88,7.8,Ersan Ilyasova,ilyaser01,3.8,orl,0.0,26.1,.429,31.8
35.0,0.0,89,14.6,.200,.200,.000,201603020ORL,11:46,66,0.0,Brandon Jennings,jennibr01,0.0,orl,0.0,7.6,.200,17.5
0.0,0.0,91,0.0,.000,1.000,.000,201603020ORL,6:01,0,0.0,Devyn Marble,marblde01,0.0,orl,50.0,0.0,.000,13.7
0.0,0.0,87,31.2,.000,1.000,.000,201603020ORL,2:45,0,0.0,Shabazz Napier,napiesh01,0.0,orl,50.0,16.3,.000,29.9
0.0,0.0,82,62.3,.000,1.000,.000,201603020ORL,2:45,0,0.0,Andrew Nicholson,nichoan01,0.0,orl,0.0,32.6,.000,15.0
0.0,21.8,59,31.2,,,,201603020ORL,2:45,0,0.0,Dewayne Dedmon,dedmode01,0.0,orl,,16.3,,0.0
