ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,gm,mp,orb,pf,player,player_id,plus_minus,pts,stl,team,tov,trb
6,0,3,7,6,.500,12,.538,13,6,.857,7,201301010NYK,39:53,1,1,Nicolas Batum,batumni01,-6,26,1,por,3,4
6,0,5,9,2,.250,8,.474,19,1,.500,2,201301010NYK,39:33,0,1,Damian Lillard,lillada01,+5,21,2,por,3,5
2,0,7,8,0,.000,1,.421,19,3,.500,6,201301010NYK,38:29,7,3,LaMarcus Aldridge,aldrila01,-8,19,0,por,3,14
2,0,3,3,0,.000,3,.500,6,2,1.000,2,201301010NYK,29:30,0,5,Wesley Matthews,matthwe02,+1,8,1,por,2,3
2,0,6,9,0,,0,.818,11,0,.000,1,201301010NYK,24:11,3,5,J.J. Hickson,hicksjj01,+6,18,1,por,4,9
2,0,1,2,1,.500,2,.667,3,0,,0,201301010NYK,18:49,0,1,Ronnie Price,pricero01,+3,5,0,por,1,1
0,0,6,2,2,.400,5,.333,6,0,,0,201301010NYK,17:55,0,2,Luke Babbitt,babbilu01,+10,6,0,por,0,6
1,0,1,1,0,,0,1.000,1,0,,0,201301010NYK,15:25,1,4,Jared Jeffries,jeffrja01,+2,2,0,por,0,2
1,0,2,0,0,.000,1,.000,2,0,,0,201301010NYK,11:25,1,0,Victor Claver,clavevi01,+9,0,1,por,0,3
0,0,0,0,0,.000,1,.000,1,0,,0,201301010NYK,4:50,0,0,Will Barton,bartowi01,+3,0,0,por,0,0
4,0,5,14,5,.455,11,.583,24,12,.857,14,201301010NYK,41:12,2,3,Carmelo Anthony,anthoca01,+1,45,1,nyk,2,7
1,1,1,4,0,,0,.571,7,2,1.000,2,201301010NYK,34:07,6,3,Tyson Chandler,chandty01,-1,10,1,nyk,2,7
3,0,3,0,0,.000,4,.000,5,0,,0,201301010NYK,32:57,0,2,Jason Kidd,kiddja01,+10,0,3,nyk,1,3
1,0,1,2,1,1.000,1,.500,4,0,,0,201301010NYK,11:41,0,0,Ronnie Brewer,brewero02,-1,5,0,nyk,1,1
0,0,0,0,0,,0,,0,0,,0,201301010NYK,4:03,0,3,Kurt Thomas,thomaku01,-5,0,0,nyk,0,0
5,0,8,10,4,.333,12,.455,22,4,.667,6,201301010NYK,40:13,3,2,J.R. Smith,smithjr01,-2,28,3,nyk,2,11
3,0,2,1,0,.000,2,.333,3,0,,0,201301010NYK,22:20,1,3,Pablo Prigioni,prigipa01,-10,2,1,nyk,0,3
0,0,1,0,0,.000,4,.000,5,0,,0,201301010NYK,20:22,0,0,Steve Novak,novakst01,-12,0,0,nyk,0,1
0,1,1,3,0,,0,.375,8,0,.000,2,201301010NYK,16:41,0,2,Amar'e Stoudemire,stoudam01,-9,6,0,nyk,2,1
1,0,2,1,0,,0,1.000,1,0,,0,201301010NYK,9:14,1,1,Marcus Camby,cambyma01,+7,2,0,nyk,0,3
0,0,0,1,0,.000,3,.200,5,0,,0,201301010NYK,7:11,0,0,Chris Copeland,copelch01,-3,2,0,nyk,0,0
