ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,gm,mp,orb,pf,player,player_id,plus_minus,pts,stl,team,tov,trb
8,0,1,7,1,.333,3,.467,15,7,.700,10,201403080PHI,43:51,1,3,Gordon Hayward,haywago01,+14,22,3,uta,2,2
1,3,10,6,0,,0,.667,9,3,.750,4,201403080PHI,34:48,4,3,Derrick Favors,favorde01,+7,15,1,uta,3,14
0,1,4,3,1,.333,3,.429,7,2,1.000,2,201403080PHI,23:52,0,3,Marvin Williams,willima02,+4,9,0,uta,2,4
8,0,3,2,0,.000,4,.222,9,3,1.000,3,201403080PHI,23:48,1,5,Trey Burke,burketr01,+12,7,0,uta,1,4
0,0,1,3,2,.667,3,.429,7,0,,0,201403080PHI,17:59,0,3,Richard Jefferson,jefferi01,-2,8,1,uta,1,1
2,0,1,6,3,.600,5,.600,10,4,.571,7,201403080PHI,33:45,0,1,Alec Burks,burksal01,+11,19,2,uta,3,1
3,0,4,6,0,.000,1,.429,14,1,.500,2,201403080PHI,28:25,6,4,Enes Kanter,kanteen01,+11,13,0,uta,3,10
3,0,4,4,3,.750,4,.571,7,0,,0,201403080PHI,24:37,0,2,Diante Garrett,garredi02,+1,11,2,uta,4,4
0,0,1,0,0,,0,.000,2,0,,0,201403080PHI,8:55,1,0,Jeremy Evans,evansje01,+2,0,0,uta,0,2
,,,,,,,,,,,,201403080PHI,Did Not Play,,,John Lucas III,lucasjo02,,,,uta,,
,,,,,,,,,,,,201403080PHI,Did Not Play,,,Ian Clark,clarkia01,,,,uta,,
,,,,,,,,,,,,201403080PHI,Did Not Play,,,Brandon Rush,rushbr01,,,,uta,,
,,,,,,,,,,,,201403080PHI,Did Not Play,,,Rudy Gobert,goberru01,,,,uta,,
2,2,0,8,1,.167,6,.500,16,1,.500,2,201403080PHI,38:43,0,2,Thaddeus Young,youngth01,-3,18,1,phi,0,0
9,1,7,2,0,.000,3,.154,13,0,,0,201403080PHI,34:19,0,3,Michael Carter-Williams,cartemi01,-6,4,5,phi,4,7
2,1,4,5,2,.333,6,.455,11,4,1.000,4,201403080PHI,32:50,2,4,James Anderson,anderja01,-2,16,0,phi,3,6
2,1,3,2,0,,0,.250,8,1,.500,2,201403080PHI,25:50,1,4,Henry Sims,simshe01,-12,5,1,phi,1,4
1,0,2,1,0,.000,1,.500,2,2,1.000,2,201403080PHI,16:33,1,0,Hollis Thompson,thompho01,+7,4,1,phi,2,3
1,0,1,12,0,.000,2,.800,15,6,.750,8,201403080PHI,31:27,0,0,Tony Wroten,wroteto01,-19,30,4,phi,3,1
2,0,2,1,0,,0,.500,2,0,,0,201403080PHI,15:35,0,1,Elliot Williams,williel01,-12,2,0,phi,0,2
1,0,4,1,0,,0,.500,2,0,,0,201403080PHI,14:14,1,5,Jarvis Varnado,varnaja01,0,2,0,phi,0,5
2,0,2,1,1,.500,2,.500,2,0,,0,201403080PHI,13:16,0,0,Eric Maynor,maynoer01,-4,3,1,phi,3,2
0,0,2,2,1,.500,2,.500,4,1,.500,2,201403080PHI,9:54,0,0,Byron Mullens,mulleby01,-10,6,0,phi,0,2
0,0,1,1,0,,0,1.000,1,0,,0,201403080PHI,7:19,0,2,Arnett Moultrie,moultar01,+1,2,0,phi,2,1
,,,,,,,,,,,,201403080PHI,Did Not Play,,,Lorenzo Brown,brownlo01,,,,phi,,
