ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,gm,mp,orb,pf,player,player_id,plus_minus,pts,stl,team,tov,trb
2,2,5,10,2,.667,3,.588,17,10,1.000,10,201701030DET,35:46,1,0,Paul George,georgpa01,-6,32,0,ind,2,6
1,2,5,7,2,1.000,2,.583,12,1,.500,2,201701030DET,35:31,2,3,Myles Turner,turnemy01,-2,17,2,ind,1,7
8,0,3,5,1,1.000,1,.625,8,6,.857,7,201701030DET,33:26,0,1,Jeff Teague,teaguje01,-5,17,1,ind,5,3
4,0,4,4,0,.000,3,.500,8,0,,0,201701030DET,32:38,1,1,Thaddeus Young,youngth01,+3,8,2,ind,1,5
2,2,2,3,2,.667,3,.600,5,0,,0,201701030DET,27:31,0,1,Glenn Robinson,robingl02,-10,8,0,ind,0,2
3,0,1,6,0,,0,1.000,6,4,.800,5,201701030DET,20:29,0,1,Monta Ellis,ellismo01,+15,16,0,ind,1,1
1,0,3,4,0,,0,.800,5,2,1.000,2,201701030DET,15:22,2,0,Kevin Seraphin,serapke01,+2,10,1,ind,0,5
2,0,0,1,1,1.000,1,.500,2,1,.500,2,201701030DET,14:34,0,1,Aaron Brooks,brookaa01,+10,4,0,ind,1,0
3,0,2,2,0,,0,.286,7,2,1.000,2,201701030DET,12:29,0,0,Al Jefferson,jeffeal01,+7,6,0,ind,0,2
0,1,3,1,1,.333,3,.250,4,0,,0,201701030DET,12:14,0,0,C.J. Miles,milescj01,+11,3,1,ind,0,3
,,,,,,,,,,,,201701030DET,Did Not Play,,,Georges Niang,niangge01,,,,ind,,
,,,,,,,,,,,,201701030DET,Did Not Play,,,Lavoy Allen,allenla01,,,,ind,,
,,,,,,,,,,,,201701030DET,Did Not Play,,,Joe Young,youngjo01,,,,ind,,
5,0,2,5,1,.200,5,.385,13,5,1.000,5,201701030DET,38:31,1,4,Kentavious Caldwell-Pope,caldwke01,+3,16,1,det,0,3
2,2,7,9,0,,0,.563,16,2,1.000,2,201701030DET,35:07,7,4,Andre Drummond,drumman01,-5,20,1,det,0,14
2,0,6,7,0,.000,3,.636,11,0,,0,201701030DET,34:05,1,3,Jon Leuer,leuerjo01,-10,14,1,det,2,7
12,0,3,8,3,.750,4,.444,18,1,1.000,1,201701030DET,32:04,4,2,Reggie Jackson,jacksre01,-3,20,2,det,3,7
4,1,0,6,2,.286,7,.429,14,0,,0,201701030DET,29:07,1,3,Marcus Morris,morrima03,-5,14,0,det,1,1
2,0,5,9,2,.400,5,.643,14,2,1.000,2,201701030DET,29:59,0,1,Tobias Harris,harrito02,+2,22,0,det,0,5
4,0,0,1,1,.500,2,.500,2,0,.000,2,201701030DET,15:56,0,1,Ish Smith,smithis01,-2,3,0,det,3,0
0,0,1,1,1,.333,3,.250,4,0,,0,201701030DET,15:08,0,1,Stanley Johnson,johnsst04,-1,3,0,det,1,1
0,2,2,2,0,,0,.400,5,0,,0,201701030DET,10:03,2,0,Boban Marjanovic,marjabo01,-4,4,0,det,0,4
,,,,,,,,,,,,201701030DET,Did Not Play,,,Henry Ellenson,ellenhe01,,,,det,,
,,,,,,,,,,,,201701030DET,Did Not Play,,,Beno Udrih,udrihbe01,,,,det,,
,,,,,,,,,,,,201701030DET,Did Not Play,,,Aron Baynes,baynear01,,,,det,,
,,,,,,,,,,,,201701030DET,Did Not Play,,,Darrun Hilliard,hillida01,,,,det,,
