ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,gm,mp,orb,pf,player,player_id,plus_minus,pts,stl,team,tov,trb
8,0,3,3,2,.667,3,.188,16,5,.833,6,201305160GSW,36:05,0,4,Tony Parker,parketo01,+4,13,0,sas,3,3
0,0,6,6,1,.250,4,.462,13,3,.750,4,201305160GSW,34:01,4,3,Kawhi Leonard,leonaka01,+7,16,2,sas,2,10
1,0,4,3,3,.750,4,.600,5,2,1.000,2,201305160GSW,33:56,0,2,Danny Green,greenda02,+11,11,1,sas,2,4
2,3,5,7,0,,0,.538,13,5,1.000,5,201305160GSW,31:40,1,0,Tim Duncan,duncati01,-2,19,0,sas,3,6
1,1,3,6,0,,0,.750,8,2,1.000,2,201305160GSW,31:08,1,3,Tiago Splitter,splitti01,+14,14,2,sas,1,4
11,0,6,1,0,.000,3,.167,6,3,.750,4,201305160GSW,24:16,0,2,Manu Ginobili,ginobma01,+10,5,1,sas,2,6
4,0,6,0,0,,0,.000,1,0,,0,201305160GSW,19:05,0,4,Boris Diaw,diawbo01,-3,0,0,sas,1,6
0,0,5,4,0,.000,2,.667,6,0,,0,201305160GSW,12:06,0,1,Gary Neal,nealga01,+6,8,0,sas,0,5
0,0,0,2,1,.500,2,.667,3,1,.500,2,201305160GSW,9:31,0,1,Cory Joseph,josepco01,+2,6,0,sas,0,0
0,0,1,1,0,.000,1,.500,2,0,,0,201305160GSW,6:57,0,0,Matt Bonner,bonnema01,+9,2,0,sas,0,1
0,0,1,0,0,,0,,0,0,,0,201305160GSW,0:37,0,0,DeJuan Blair,blairde01,+1,0,0,sas,0,1
0,0,0,0,0,,0,,0,0,,0,201305160GSW,0:37,0,0,Patty Mills,millspa02,+1,0,0,sas,0,0
3,0,0,4,2,.500,4,.333,12,0,,0,201305160GSW,42:11,0,1,Klay Thompson,thompkl01,-2,10,1,gsw,3,0
6,1,3,10,2,.250,8,.400,25,0,,0,201305160GSW,40:26,1,2,Stephen Curry,curryst01,-19,22,1,gsw,3,4
1,1,3,4,0,.000,2,.400,10,1,.500,2,201305160GSW,30:39,1,1,Harrison Barnes,barneha02,-8,9,0,gsw,1,4
1,0,5,0,0,,0,.000,2,2,.500,4,201305160GSW,23:12,2,4,Festus Ezeli,ezelife01,-1,2,1,gsw,1,7
1,0,7,1,0,,0,.333,3,1,.500,2,201305160GSW,20:15,0,1,Andrew Bogut,bogutan01,-8,3,0,gsw,1,7
1,0,2,6,0,.000,1,.500,12,3,1.000,3,201305160GSW,32:18,0,2,Jarrett Jack,jackja01,-5,15,2,gsw,0,2
1,0,3,4,0,,0,.500,8,3,.600,5,201305160GSW,17:15,3,4,Carl Landry,landrca01,-7,11,1,gsw,1,6
2,0,3,4,0,,0,.400,10,1,1.000,1,201305160GSW,12:24,2,2,David Lee,leeda02,-3,9,1,gsw,1,5
1,1,2,0,0,,0,,0,0,,0,201305160GSW,11:35,2,5,Andris Biedrins,biedran01,-1,0,0,gsw,0,4
1,0,1,0,0,.000,1,.000,3,0,,0,201305160GSW,8:14,0,2,Draymond Green,greendr01,-3,0,0,gsw,1,1
0,0,0,0,0,,0,,0,0,,0,201305160GSW,0:53,0,1,Kent Bazemore,bazemke01,-2,0,0,gsw,0,0
0,0,0,0,0,,0,,0,1,.500,2,201305160GSW,0:37,0,0,Scott Machado,machasc01,-1,1,0,gsw,0,0
