ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,gm,mp,orb,pf,player,player_id,plus_minus,pts,stl,team,tov,trb
0,0,7,6,2,.500,4,.545,11,3,1.000,3,201412090NOP,38:52,1,0,Carmelo Anthony,anthoca01,-4,17,1,nyk,4,8
6,0,0,3,2,1.000,2,.600,5,0,,0,201412090NOP,36:13,1,2,Jose Calderon,caldejo01,-7,8,3,nyk,1,1
0,5,4,11,0,,0,.611,18,4,.667,6,201412090NOP,32:06,1,6,Amar'e Stoudemire,stoudam01,-16,26,0,nyk,2,5
4,0,4,1,0,.000,2,.167,6,0,,0,201412090NOP,23:16,0,1,Iman Shumpert,shumpim01,-11,2,1,nyk,2,4
1,0,1,2,0,,0,.667,3,0,,0,201412090NOP,17:55,0,1,Quincy Acy,acyqu01,-2,4,1,nyk,0,1
5,0,3,6,2,.333,6,.333,18,3,.750,4,201412090NOP,28:26,1,1,J.R. Smith,smithjr01,+2,17,0,nyk,1,4
0,1,0,2,0,,0,.500,4,0,,0,201412090NOP,22:03,1,3,Jason Smith,smithja02,-9,4,0,nyk,0,1
2,0,2,2,2,.667,3,.667,3,0,,0,201412090NOP,16:13,0,1,Pablo Prigioni,prigipa01,-4,6,1,nyk,2,2
1,0,0,2,1,.500,2,.400,5,0,,0,201412090NOP,13:10,0,1,Tim Hardaway,hardati02,-6,5,1,nyk,0,0
0,1,3,1,0,,0,.333,3,0,,0,201412090NOP,7:35,0,2,Samuel Dalembert,dalemsa01,-4,2,0,nyk,1,3
0,1,0,1,0,,0,.500,2,0,,0,201412090NOP,4:11,1,2,Cole Aldrich,aldrico01,+6,2,0,nyk,0,1
,,,,,,,,,,,,201412090NOP,Did Not Play,,,Shane Larkin,larkish01,,,,nyk,,
,,,,,,,,,,,,201412090NOP,Did Not Play,,,Travis Wear,weartr01,,,,nyk,,
6,0,3,11,1,.500,2,.733,15,4,1.000,4,201412090NOP,33:42,1,3,Tyreke Evans,evansty01,+13,27,2,nop,4,4
1,3,5,6,0,,0,.429,14,6,.667,9,201412090NOP,32:47,3,3,Anthony Davis,davisan02,+6,18,1,nop,1,8
7,0,5,6,0,.000,1,.600,10,1,1.000,1,201412090NOP,32:36,1,2,Jrue Holiday,holidjr01,+11,13,2,nop,0,6
1,2,9,7,0,,0,.700,10,2,.500,4,201412090NOP,30:28,5,2,Omer Asik,asikom01,+15,16,0,nop,0,14
0,1,1,2,2,.333,6,.333,6,0,,0,201412090NOP,18:43,0,1,Luke Babbitt,babbilu01,+3,6,0,nop,1,1
1,0,4,2,0,,0,.500,4,3,.750,4,201412090NOP,30:59,1,2,Dante Cunningham,cunnida01,+7,7,0,nop,2,5
3,1,2,1,0,.000,5,.111,9,2,1.000,2,201412090NOP,25:58,1,0,Ryan Anderson,anderry01,+5,4,0,nop,1,3
2,1,1,4,1,1.000,1,.667,6,0,,0,201412090NOP,18:35,0,0,Austin Rivers,riverau01,-1,9,1,nop,2,1
1,0,0,0,0,,0,.000,5,0,,0,201412090NOP,11:35,0,0,Gal Mekel,mekelga01,-1,0,1,nop,0,0
0,0,1,1,0,,0,1.000,1,2,1.000,2,201412090NOP,4:37,0,1,Alexis Ajinca,ajincal01,-3,4,0,nop,0,1
,,,,,,,,,,,,201412090NOP,Did Not Play,,,Jimmer Fredette,fredeji01,,,,nop,,
,,,,,,,,,,,,201412090NOP,Did Not Play,,,Jeff Withey,witheje01,,,,nop,,
,,,,,,,,,,,,201412090NOP,Did Not Play,,,John Salmons,salmojo01,,,,nop,,
