ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,gm,mp,orb,pf,player,player_id,plus_minus,pts,stl,team,tov,trb
1,1,3,10,1,.500,2,.526,19,0,,0,201412300UTA,40:08,2,4,Andrew Wiggins,wiggian01,-7,21,1,min,1,5
2,1,5,10,5,.833,6,.588,17,5,1.000,5,201412300UTA,38:14,2,2,Shabazz Muhammad,muhamsh01,-1,30,0,min,1,7
6,2,3,4,0,.000,1,.444,9,0,,0,201412300UTA,34:03,3,3,Gorgui Dieng,dienggo01,-7,8,1,min,3,6
6,0,3,4,1,.500,2,.364,11,0,.000,2,201412300UTA,31:12,1,5,Thaddeus Young,youngth01,-5,9,2,min,1,4
4,0,3,4,0,.000,1,.571,7,0,,0,201412300UTA,25:21,0,1,Zach LaVine,lavinza01,0,8,0,min,3,3
5,0,0,4,1,.500,2,.400,10,0,,0,201412300UTA,22:39,0,4,Mo Williams,willima01,-6,9,1,min,1,0
0,0,2,1,0,,0,.500,2,2,1.000,2,201412300UTA,16:36,0,0,Anthony Bennett,bennean01,0,4,0,min,0,2
2,0,2,0,0,.000,2,.000,3,0,,0,201412300UTA,16:08,0,2,Chase Budinger,budinch01,+2,0,2,min,0,2
0,0,5,1,0,,0,.333,3,3,.600,5,201412300UTA,13:46,0,2,Jeff Adrien,adrieje01,+1,5,0,min,0,5
0,0,0,0,0,.000,1,.000,1,0,,0,201412300UTA,1:53,0,0,Troy Daniels,danietr01,-7,0,0,min,0,0
,,,,,,,,,,,,201412300UTA,Did Not Play,,,Robbie Hummel,hummero01,,,,min,,
,,,,,,,,,,,,201412300UTA,Did Not Play,,,Glenn Robinson,robingl02,,,,min,,
6,0,4,10,3,.500,6,.476,21,3,.750,4,201412300UTA,36:57,0,1,Trey Burke,burketr01,+8,26,0,uta,0,4
3,0,2,9,3,.750,4,.563,16,5,1.000,5,201412300UTA,36:25,0,1,Gordon Hayward,haywago01,+6,26,2,uta,3,2
2,1,6,6,0,,0,.600,10,3,.500,6,201412300UTA,32:33,2,2,Derrick Favors,favorde01,+14,15,2,uta,1,8
0,0,8,4,0,,0,.500,8,6,1.000,6,201412300UTA,24:41,4,1,Enes Kanter,kanteen01,+8,14,1,uta,2,12
1,1,1,2,0,.000,2,.400,5,0,,0,201412300UTA,18:43,1,5,Rodney Hood,hoodro01,+12,4,0,uta,2,2
3,0,1,2,0,.000,1,.667,3,0,.000,1,201412300UTA,24:44,0,1,Joe Ingles,inglejo01,+2,4,0,uta,2,1
0,0,5,3,1,1.000,1,.750,4,0,,0,201412300UTA,23:13,2,2,Trevor Booker,booketr01,-1,7,0,uta,1,7
0,1,4,0,0,,0,,0,0,,0,201412300UTA,15:31,1,1,Rudy Gobert,goberru01,-9,0,0,uta,1,5
1,0,0,0,0,.000,3,.000,4,0,,0,201412300UTA,14:33,0,0,Dante Exum,exumda01,-1,0,0,uta,1,0
0,0,1,2,0,.000,2,.250,8,0,,0,201412300UTA,12:40,1,5,Patrick Christopher,chrispa01,-9,4,0,uta,0,2
,,,,,,,,,,,,201412300UTA,Did Not Play,,,Jeremy Evans,evansje01,,,,uta,,
,,,,,,,,,,,,201412300UTA,Did Not Play,,,Ian Clark,clarkia01,,,,uta,,
,,,,,,,,,,,,201412300UTA,Did Not Play,,,Steve Novak,novakst01,,,,uta,,
