ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,gm,mp,orb,pf,player,player_id,plus_minus,pts,stl,team,tov,trb
4,0,4,10,4,.400,10,.435,23,1,.500,2,201312110NOP,46:20,1,3,Brandon Jennings,jennibr01,-2,25,6,det,4,5
2,0,5,13,0,,0,.591,22,2,.286,7,201312110NOP,42:26,5,1,Greg Monroe,monrogr01,+5,28,0,det,3,10
0,1,7,5,0,,0,.556,9,0,,0,201312110NOP,34:53,4,3,Andre Drummond,drumman01,-13,10,0,det,1,11
3,2,2,5,1,.333,3,.333,15,0,.000,2,201312110NOP,32:22,3,4,Josh Smith,smithjo03,-8,11,1,det,1,5
2,0,3,1,0,.000,2,.200,5,0,,0,201312110NOP,25:24,0,1,Kentavious Caldwell-Pope,caldwke01,-7,2,2,det,0,3
4,0,4,7,0,.000,2,.438,16,6,1.000,6,201312110NOP,32:30,0,1,Rodney Stuckey,stuckro01,+9,20,0,det,2,4
2,3,1,1,0,.000,3,.200,5,6,.750,8,201312110NOP,29:09,1,3,Kyle Singler,singlky01,-7,8,1,det,2,2
0,0,1,0,0,.000,1,.000,1,2,1.000,2,201312110NOP,12:10,1,1,Josh Harrellson,harrejo01,0,2,0,det,0,2
0,0,0,0,0,,0,,0,0,,0,201312110NOP,6:41,0,1,Peyton Siva,sivape01,-3,0,0,det,0,0
0,0,1,0,0,,0,,0,0,,0,201312110NOP,3:05,0,1,Jonas Jerebko,jerebjo01,+1,0,0,det,0,1
,,,,,,,,,,,,201312110NOP,Did Not Play,,,Luigi Datome,datomlu01,,,,det,,
,,,,,,,,,,,,201312110NOP,Did Not Play,,,Charlie Villanueva,villach01,,,,det,,
,,,,,,,,,,,,201312110NOP,Did Not Play,,,Tony Mitchell,mitchto02,,,,det,,
4,2,8,4,0,.000,1,.400,10,3,.750,4,201312110NOP,42:43,6,2,Al-Farouq Aminu,aminual01,+16,11,1,nop,1,14
8,1,4,8,2,.667,3,.571,14,1,.500,2,201312110NOP,40:32,0,2,Jrue Holiday,holidjr01,+6,19,2,nop,4,4
1,2,13,8,0,,0,.571,14,6,.750,8,201312110NOP,40:19,3,3,Jason Smith,smithja02,+18,22,0,nop,1,16
6,0,1,5,2,.400,5,.556,9,2,1.000,2,201312110NOP,36:15,0,0,Eric Gordon,gordoer01,-4,14,0,nop,3,1
1,1,0,6,4,.333,12,.333,18,6,1.000,6,201312110NOP,35:49,1,4,Ryan Anderson,anderry01,+6,22,1,nop,0,1
3,0,6,4,0,,0,.571,7,6,1.000,6,201312110NOP,24:10,1,1,Tyreke Evans,evansty01,+4,14,2,nop,4,7
0,0,1,1,1,1.000,1,.143,7,1,.500,2,201312110NOP,17:54,1,3,Austin Rivers,riverau01,-16,4,3,nop,0,2
0,1,2,2,0,,0,.667,3,1,.500,2,201312110NOP,14:08,4,3,Lou Amundson,amundlo01,-7,5,1,nop,1,6
0,0,0,0,0,.000,1,.000,2,0,,0,201312110NOP,10:22,0,4,Anthony Morrow,morroan01,+2,0,0,nop,1,0
0,0,0,0,0,,0,,0,0,,0,201312110NOP,2:48,0,0,Jeff Withey,witheje01,0,0,0,nop,0,0
,,,,,,,,,,,,201312110NOP,Did Not Play,,,Darius Miller,milleda01,,,,nop,,
,,,,,,,,,,,,201312110NOP,Did Not Play,,,Brian Roberts,roberbr01,,,,nop,,
,,,,,,,,,,,,201312110NOP,Did Not Play,,,Josh Childress,childjo01,,,,nop,,
