ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,gm,mp,orb,pf,player,player_id,plus_minus,pts,stl,team,tov,trb
2,2,9,10,0,,0,.526,19,0,,0,201311200MIN,38:19,1,4,Blake Griffin,griffbl01,0,20,2,lac,2,10
11,0,5,8,2,.400,5,.500,16,2,.667,3,201311200MIN,35:16,1,1,Chris Paul,paulch01,+1,20,4,lac,3,6
5,0,4,5,2,.400,5,.357,14,3,.750,4,201311200MIN,32:24,0,3,J.J. Redick,redicjj01,+2,15,1,lac,1,4
4,1,2,4,1,.250,4,.500,8,2,1.000,2,201311200MIN,29:02,0,5,Jared Dudley,dudleja01,+2,11,0,lac,1,2
0,0,8,2,0,,0,.667,3,0,,0,201311200MIN,27:25,4,5,DeAndre Jordan,jordade01,-5,4,1,lac,4,12
1,0,3,5,4,.571,7,.556,9,2,.500,4,201311200MIN,31:24,0,1,Jamal Crawford,crawfja01,+6,16,0,lac,3,3
0,2,3,2,0,,0,.500,4,1,.333,3,201311200MIN,20:34,0,4,Ryan Hollins,holliry01,+8,5,0,lac,2,3
1,0,2,2,1,1.000,1,.500,4,0,,0,201311200MIN,13:09,0,2,Darren Collison,collida01,+4,5,0,lac,2,2
0,0,1,2,2,1.000,2,.500,4,0,,0,201311200MIN,12:27,0,0,Reggie Bullock,bullore01,+2,6,0,lac,1,1
,,,,,,,,,,,,201311200MIN,Did Not Play,,,Matt Barnes,barnema02,,,,lac,,
,,,,,,,,,,,,201311200MIN,Did Not Play,,,Byron Mullens,mulleby01,,,,lac,,
,,,,,,,,,,,,201311200MIN,Did Not Play,,,Willie Green,greenwi01,,,,lac,,
,,,,,,,,,,,,201311200MIN,Did Not Play,,,Antawn Jamison,jamisan01,,,,lac,,
1,0,2,5,1,.167,6,.417,12,6,.750,8,201311200MIN,40:12,0,2,Corey Brewer,breweco01,-1,17,1,min,2,2
8,0,8,2,0,.000,3,.143,14,6,.600,10,201311200MIN,37:19,4,2,Kevin Love,loveke01,+4,10,1,min,5,12
6,0,1,2,1,.500,2,.286,7,0,,0,201311200MIN,35:26,1,3,Ricky Rubio,rubiori01,-1,5,4,min,1,2
4,0,8,11,3,.750,4,.524,21,3,1.000,3,201311200MIN,34:08,2,3,Kevin Martin,martike02,-2,28,1,min,2,10
0,1,6,9,0,,0,.692,13,2,1.000,2,201311200MIN,31:58,1,2,Nikola Pekovic,pekovni01,0,20,0,min,1,7
1,1,1,4,0,,0,.500,8,0,,0,201311200MIN,16:02,0,1,Dante Cunningham,cunnida01,-4,8,1,min,0,1
0,0,4,1,0,.000,3,.200,5,2,1.000,2,201311200MIN,13:52,1,2,Robbie Hummel,hummero01,-2,4,1,min,1,5
3,0,1,0,0,.000,2,.000,4,2,1.000,2,201311200MIN,12:34,0,1,J.J. Barea,bareajo01,-3,2,0,min,1,1
0,0,3,0,0,.000,1,.000,4,4,1.000,4,201311200MIN,10:41,1,1,Derrick Williams,willide02,-8,4,0,min,0,4
1,0,1,0,0,.000,1,.000,2,0,,0,201311200MIN,7:48,0,0,Alexey Shved,shvedal01,-3,0,1,min,1,1
,,,,,,,,,,,,201311200MIN,Did Not Play,,,Gorgui Dieng,dienggo01,,,,min,,
,,,,,,,,,,,,201311200MIN,Did Not Play,,,Shabazz Muhammad,muhamsh01,,,,min,,
,,,,,,,,,,,,201311200MIN,Did Not Play,,,A.J. Price,priceaj01,,,,min,,
