ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,gm,mp,orb,pf,player,player_id,plus_minus,pts,stl,team,tov,trb
8,2,1,16,1,.250,4,.640,25,9,.900,10,201704280ATL,43:56,0,1,John Wall,walljo01,+19,42,4,was,7,1
1,3,5,7,2,.500,4,.500,14,1,.333,3,201704280ATL,39:56,3,2,Markieff Morris,morrima02,+20,17,1,was,1,8
3,1,1,11,2,.667,3,.647,17,7,.875,8,201704280ATL,34:19,2,4,Bradley Beal,bealbr01,+32,31,3,was,3,3
3,0,7,3,2,.500,4,.600,5,0,,0,201704280ATL,27:51,1,4,Otto Porter,porteot01,+24,8,2,was,1,8
3,0,6,1,0,,0,.250,4,0,,0,201704280ATL,18:23,1,4,Marcin Gortat,gortama01,+7,2,0,was,2,7
0,1,2,3,2,.400,5,.500,6,2,1.000,2,201704280ATL,24:55,0,0,Bojan Bogdanovic,bogdabo02,+8,10,1,was,1,2
1,0,1,1,1,.500,2,.250,4,2,1.000,2,201704280ATL,20:57,0,3,Kelly Oubre,oubreke01,-12,5,5,was,0,1
2,0,0,0,0,.000,1,.000,2,0,,0,201704280ATL,16:14,0,0,Brandon Jennings,jennibr01,-19,0,0,was,1,0
0,0,1,0,0,.000,1,.000,1,0,,0,201704280ATL,11:20,1,3,Jason Smith,smithja02,+1,0,0,was,0,2
0,0,0,0,0,,0,,0,0,,0,201704280ATL,0:54,0,0,Tomas Satoransky,satorto01,0,0,0,was,0,0
0,0,1,0,0,,0,,0,0,,0,201704280ATL,0:38,0,1,Daniel Ochefu,ochefda01,0,0,0,was,0,1
0,0,0,0,0,,0,,0,0,,0,201704280ATL,0:38,0,0,Sheldon Mac,mcclesh01,0,0,0,was,0,0
,,,,,,,,,,,,201704280ATL,Did Not Play,,,Trey Burke,burketr01,,,,was,,
7,1,7,13,1,.200,5,.565,23,4,1.000,4,201704280ATL,46:11,3,5,Paul Millsap,millspa01,-12,31,4,atl,6,10
10,0,1,8,3,.375,8,.444,18,7,.875,8,201704280ATL,40:10,0,3,Dennis Schroder,schrode01,-17,26,2,atl,2,1
1,0,2,5,2,.182,11,.278,18,1,.500,2,201704280ATL,40:10,1,2,Tim Hardaway,hardati02,-4,13,0,atl,0,3
2,0,4,2,0,.000,3,.400,5,0,,0,201704280ATL,32:50,1,2,Taurean Waller-Prince,princta02,-13,4,1,atl,2,5
1,0,3,3,0,,0,.750,4,3,1.000,3,201704280ATL,22:31,4,3,Dwight Howard,howardw01,-14,9,2,atl,5,7
3,1,6,4,1,.500,2,.667,6,0,,0,201704280ATL,29:46,0,4,Kent Bazemore,bazemke01,-6,9,0,atl,7,6
2,1,1,2,2,.667,3,.500,4,0,,0,201704280ATL,15:40,0,1,Jose Calderon,caldejo01,-5,6,0,atl,0,1
0,0,0,0,0,,0,,0,0,,0,201704280ATL,6:30,1,1,Mike Muscala,muscami01,-1,0,0,atl,0,1
0,0,0,0,0,,0,,0,1,.500,2,201704280ATL,5:02,1,1,Ersan Ilyasova,ilyaser01,-4,1,0,atl,0,1
0,0,0,0,0,,0,,0,0,,0,201704280ATL,1:11,0,0,Mike Dunleavy,dunlemi02,-4,0,0,atl,0,0
,,,,,,,,,,,,201704280ATL,Did Not Play,,,Kris Humphries,humphkr01,,,,atl,,
,,,,,,,,,,,,201704280ATL,Did Not Play,,,Thabo Sefolosha,sefolth01,,,,atl,,
,,,,,,,,,,,,201704280ATL,Did Not Play,,,Malcolm Delaney,delanma01,,,,atl,,
