ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,gm,mp,orb,pf,player,player_id,plus_minus,pts,stl,team,tov,trb
6,0,6,10,4,.667,6,.625,16,4,.667,6,201501030MIN,38:38,0,3,Trey Burke,burketr01,+16,28,1,uta,1,6
4,1,1,4,1,.333,3,.308,13,0,,0,201501030MIN,34:53,0,3,Gordon Hayward,haywago01,+17,9,0,uta,2,1
1,6,9,5,0,,0,.714,7,3,.500,6,201501030MIN,30:59,2,3,Rudy Gobert,goberru01,+11,13,1,uta,1,11
4,0,2,3,1,.500,2,.429,7,0,,0,201501030MIN,30:08,1,2,Joe Ingles,inglejo01,+17,7,2,uta,2,3
0,0,6,5,0,,0,.556,9,5,.714,7,201501030MIN,26:01,2,3,Derrick Favors,favorde01,+11,15,1,uta,2,8
6,1,10,4,0,,0,.571,7,0,,0,201501030MIN,24:25,5,1,Trevor Booker,booketr01,+4,8,0,uta,2,15
2,0,0,1,1,.200,5,.143,7,0,,0,201501030MIN,23:16,0,0,Dante Exum,exumda01,-12,3,0,uta,1,0
0,0,1,3,3,1.000,3,.750,4,0,,0,201501030MIN,16:00,0,1,Ian Clark,clarkia01,0,9,0,uta,0,1
0,2,1,3,1,1.000,1,.750,4,2,1.000,2,201501030MIN,14:35,1,0,Jeremy Evans,evansje01,-2,9,1,uta,1,2
0,0,0,0,0,,0,.000,1,0,,0,201501030MIN,1:05,0,0,Toure' Murry,murryto01,-2,0,0,uta,0,0
,,,,,,,,,,,,201501030MIN,Did Not Play,,,Enes Kanter,kanteen01,,,,uta,,
,,,,,,,,,,,,201501030MIN,Did Not Play,,,Rodney Hood,hoodro01,,,,uta,,
,,,,,,,,,,,,201501030MIN,Did Not Play,,,Steve Novak,novakst01,,,,uta,,
2,1,3,8,1,.333,3,.533,15,3,1.000,3,201501030MIN,36:44,1,2,Andrew Wiggins,wiggian01,-10,20,1,min,0,4
1,2,4,2,0,,0,.286,7,6,1.000,6,201501030MIN,32:37,2,4,Gorgui Dieng,dienggo01,-13,10,1,min,1,6
2,1,1,3,0,,0,.500,6,2,1.000,2,201501030MIN,23:37,1,1,Zach LaVine,lavinza01,-8,8,1,min,3,2
2,1,1,3,0,.000,1,.375,8,1,.500,2,201501030MIN,23:36,0,0,Thaddeus Young,youngth01,0,7,0,min,2,1
1,0,0,3,0,.000,3,.333,9,2,1.000,2,201501030MIN,21:10,1,0,Shabazz Muhammad,muhamsh01,-10,8,0,min,0,1
3,0,5,8,3,.600,5,.500,16,1,.333,3,201501030MIN,30:14,0,2,Mo Williams,willima01,-10,20,2,min,1,5
1,0,1,2,1,1.000,1,.500,4,0,,0,201501030MIN,19:45,1,2,Robbie Hummel,hummero01,-2,5,1,min,0,2
2,0,2,0,0,.000,5,.000,8,0,,0,201501030MIN,18:22,2,2,Troy Daniels,danietr01,-7,0,0,min,0,4
2,0,2,3,1,1.000,1,.429,7,0,,0,201501030MIN,16:39,2,0,Anthony Bennett,bennean01,-6,7,2,min,1,4
1,0,4,1,0,,0,.200,5,0,,0,201501030MIN,15:23,4,2,Jeff Adrien,adrieje01,+1,2,0,min,0,8
0,0,0,1,0,,0,1.000,1,0,,0,201501030MIN,1:53,0,0,Glenn Robinson,robingl02,+5,2,0,min,0,0
,,,,,,,,,,,,201501030MIN,Did Not Play,,,Chase Budinger,budinch01,,,,min,,
