ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,gm,mp,orb,pf,player,player_id,plus_minus,pts,stl,team,tov,trb
1,6,8,9,0,,0,.900,10,1,.250,4,201503190NYK,48:14,3,3,Gorgui Dieng,dienggo01,+7,19,2,min,2,11
0,0,2,8,1,.500,2,.308,26,5,1.000,5,201503190NYK,43:45,0,1,Kevin Martin,martike02,+2,22,0,min,4,2
1,1,5,4,0,,0,.235,17,12,.857,14,201503190NYK,42:43,2,1,Andrew Wiggins,wiggian01,-2,20,2,min,3,7
4,1,6,7,1,.333,3,.538,13,5,1.000,5,201503190NYK,36:35,1,1,Zach LaVine,lavinza01,0,20,1,min,4,7
1,0,3,1,0,,0,.333,3,0,,0,201503190NYK,14:25,3,3,Adreian Payne,paynead01,-11,2,0,min,0,6
2,0,4,4,0,.000,5,.364,11,2,1.000,2,201503190NYK,43:23,2,2,Chase Budinger,budinch01,+10,10,4,min,1,6
3,0,3,1,0,.000,1,.500,2,0,,0,201503190NYK,25:38,0,1,Lorenzo Brown,brownlo01,+4,2,1,min,1,3
0,0,1,0,0,.000,1,.000,1,0,,0,201503190NYK,10:17,0,0,Sean Kilpatrick,kilpase01,+5,0,0,min,1,1
,,,,,,,,,,,,201503190NYK,Did Not Play,,,Anthony Bennett,bennean01,,,,min,,
,,,,,,,,,,,,201503190NYK,Did Not Play,,,Justin Hamilton,hamilju01,,,,min,,
,,,,,,,,,,,,201503190NYK,Did Not Play,,,Ricky Rubio,rubiori01,,,,min,,
,,,,,,,,,,,,201503190NYK,Did Not Play,,,Kevin Garnett,garneke01,,,,min,,
,,,,,,,,,,,,201503190NYK,Did Not Play,,,Gary Neal,nealga01,,,,min,,
6,1,4,7,0,.000,7,.333,21,6,1.000,6,201503190NYK,42:34,1,3,Alexey Shved,shvedal01,-6,20,1,nyk,4,5
3,0,6,9,3,.375,8,.450,20,0,,0,201503190NYK,40:59,1,3,Langston Galloway,gallola01,-4,21,2,nyk,1,7
0,0,3,7,0,.000,1,.438,16,0,,0,201503190NYK,33:54,1,0,Andrea Bargnani,bargnan01,-10,14,0,nyk,0,4
0,1,1,3,0,.000,1,.300,10,0,,0,201503190NYK,31:08,2,2,Lance Thomas,thomala01,+3,6,0,nyk,1,3
1,1,4,3,0,,0,.333,9,0,,0,201503190NYK,20:19,5,2,Lou Amundson,amundlo01,+4,6,1,nyk,2,9
3,0,2,4,1,.500,2,.667,6,1,.500,2,201503190NYK,24:52,2,1,Shane Larkin,larkish01,+2,10,2,nyk,0,4
5,2,7,4,0,,0,.571,7,0,,0,201503190NYK,22:30,0,1,Cole Aldrich,aldrico01,+2,8,1,nyk,1,7
2,0,3,2,0,,0,.500,4,1,.500,2,201503190NYK,21:34,0,1,Jason Smith,smithja02,-2,5,0,nyk,3,3
1,0,6,0,0,.000,1,.000,2,0,,0,201503190NYK,14:44,0,2,Quincy Acy,acyqu01,-4,0,1,nyk,2,6
1,0,1,1,0,,0,.500,2,0,,0,201503190NYK,12:26,0,3,Travis Wear,weartr01,0,2,1,nyk,1,1
,,,,,,,,,,,,201503190NYK,Did Not Play,,,Cleanthony Early,earlycl01,,,,nyk,,
,,,,,,,,,,,,201503190NYK,Did Not Play,,,Ricky Ledo,ledori01,,,,nyk,,
,,,,,,,,,,,,201503190NYK,Did Not Play,,,Tim Hardaway,hardati02,,,,nyk,,
