ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,gm,mp,orb,pf,player,player_id,plus_minus,pts,stl,team,tov,trb
1,3,6,7,0,.000,1,.412,17,13,.722,18,201703150MIA,34:41,2,2,Anthony Davis,davisan02,-9,27,3,nop,2,8
8,1,4,4,1,.333,3,.333,12,2,.667,3,201703150MIA,32:22,0,0,Jrue Holiday,holidjr01,-9,11,0,nop,1,4
1,0,8,8,2,.667,3,.471,17,1,.333,3,201703150MIA,30:12,1,5,DeMarcus Cousins,couside01,-15,19,2,nop,4,9
2,1,3,1,0,.000,2,.143,7,2,1.000,2,201703150MIA,25:43,1,4,Solomon Hill,hillso01,-5,4,0,nop,4,4
0,0,1,1,1,.500,2,.500,2,0,,0,201703150MIA,13:29,0,1,Wayne Selden,seldewa01,-3,3,1,nop,0,1
1,0,1,8,1,.333,3,.667,12,1,.500,2,201703150MIA,34:31,0,1,E'Twaun Moore,mooreet01,-5,18,0,nop,0,1
0,0,2,5,1,.500,2,.714,7,0,,0,201703150MIA,22:56,1,0,Dante Cunningham,cunnida01,+2,11,1,nop,0,3
3,0,3,4,2,.500,4,.444,9,0,,0,201703150MIA,20:54,1,0,Jordan Crawford,crawfjo02,0,10,1,nop,2,4
4,0,0,2,1,.500,2,.667,3,0,,0,201703150MIA,17:04,1,0,Tim Frazier,fraziti01,-2,5,1,nop,0,1
1,0,2,2,0,,0,1.000,2,0,,0,201703150MIA,8:08,1,0,Alexis Ajinca,ajincal01,+6,4,0,nop,0,3
,,,,,,,,,,,,201703150MIA,Not With Team,,,Omer Asik,asikom01,,,,nop,,
,,,,,,,,,,,,201703150MIA,Did Not Play,,,Donatas Motiejunas,motiedo01,,,,nop,,
0,2,13,9,0,,0,.818,11,2,1.000,2,201703150MIA,35:13,4,4,Hassan Whiteside,whiteha01,+11,20,1,mia,5,17
2,1,4,11,5,.556,9,.611,18,6,.750,8,201703150MIA,31:33,1,2,Goran Dragic,dragigo01,+8,33,1,mia,1,5
3,0,1,5,1,.167,6,.333,15,3,.750,4,201703150MIA,29:18,0,1,Dion Waiters,waitedi01,+3,14,2,mia,3,1
1,0,2,1,0,.000,1,.333,3,0,,0,201703150MIA,17:15,0,1,Rodney McGruder,mcgruro01,+9,2,1,mia,1,2
1,0,3,0,0,.000,4,.000,4,0,,0,201703150MIA,15:32,0,4,Luke Babbitt,babbilu01,-5,0,0,mia,0,3
9,0,3,4,1,.333,3,.444,9,1,1.000,1,201703150MIA,28:22,0,0,Tyler Johnson,johnsty01,+5,10,2,mia,2,3
4,0,4,3,2,1.000,2,.429,7,2,1.000,2,201703150MIA,24:48,0,4,James Johnson,johnsja01,+14,10,0,mia,2,4
1,0,2,7,5,.625,8,.700,10,0,,0,201703150MIA,21:49,0,2,Wayne Ellington,ellinwa01,-2,19,1,mia,0,2
2,0,0,3,2,1.000,2,.750,4,0,,0,201703150MIA,15:46,2,0,Josh Richardson,richajo01,+1,8,0,mia,1,2
0,0,0,1,0,,0,.200,5,2,1.000,2,201703150MIA,10:27,4,2,Willie Reed,reedwi02,0,4,1,mia,0,4
0,0,1,0,0,,0,.000,1,0,,0,201703150MIA,9:57,1,2,Okaro White,whiteok01,-4,0,0,mia,0,2
,,,,,,,,,,,,201703150MIA,Did Not Play,,,Udonis Haslem,hasleud01,,,,mia,,
