ast_pct,blk_pct,def_rtg,drb_pct,efg_pct,fg3a_per_fga_pct,fta_per_fga_pct,gm,mp,off_rtg,orb_pct,player,player_id,stl_pct,team,tov_pct,trb_pct,ts_pct,usg_pct
0.0,3.5,104,31.9,.650,.000,.150,201701080POR,51:54,128,5.5,Andre Drummond,drumman01,4.0,det,4.5,18.9,.657,20.9
5.5,0.0,111,5.7,.786,.500,.357,201701080POR,48:28,138,5.8,Kentavious Caldwell-Pope,caldwke01,4.3,det,15.6,5.8,.802,19.3
9.8,0.0,116,0.0,.538,.231,.154,201701080POR,46:50,110,3.0,Reggie Jackson,jacksre01,2.2,det,6.7,1.5,.558,30.9
13.1,0.0,117,11.9,.294,.235,.000,201701080POR,46:17,80,3.1,Marcus Morris,morrima03,1.1,det,0.0,7.5,.294,17.9
17.2,0.0,121,0.0,,,,201701080POR,6:15,215,0.0,Jon Leuer,leuerjo01,0.0,det,,0.0,,0.0
10.5,2.4,112,32.6,.438,.313,.000,201701080POR,38:07,85,0.0,Tobias Harris,harrito02,1.4,det,11.1,16.5,.438,23.0
9.3,0.0,113,27.2,.833,.667,.000,201701080POR,25:21,131,0.0,Stanley Johnson,johnsst04,2.1,det,25.0,13.8,.833,7.7
19.6,0.0,113,13.3,.750,.167,.000,201701080POR,20:42,159,0.0,Ish Smith,smithis01,2.5,det,0.0,6.8,.750,14.1
0.0,0.0,118,22.6,.333,.000,.000,201701080POR,6:06,69,0.0,Aron Baynes,baynear01,0.0,det,0.0,11.5,.333,23.9
,,,,,,,201701080POR,0:00,,,Boban Marjanovic,marjabo01,,det,,,,
,,,,,,,201701080POR,Did Not Play,,,Darrun Hilliard,hillida01,,det,,,,
,,,,,,,201701080POR,Did Not Play,,,Beno Udrih,udrihbe01,,det,,,,
,,,,,,,201701080POR,Did Not Play,,,Henry Ellenson,ellenhe01,,det,,,,
26.1,1.6,113,9.6,.625,.321,.000,201701080POR,44:23,122,0.0,C.J. McCollum,mccolcj01,1.2,por,3.4,4.7,.625,31.8
16.0,0.0,115,29.3,.531,.563,.250,201701080POR,43:28,93,0.0,Damian Lillard,lillada01,0.0,por,22.0,14.5,.563,25.5
38.8,5.5,108,14.2,.333,.083,.167,201701080POR,39:45,104,20.8,Mason Plumlee,plumlma01,1.3,por,18.9,17.6,.311,19.4
7.7,0.0,116,26.5,.750,.300,.100,201701080POR,37:25,139,3.7,Al-Farouq Aminu,aminual01,0.0,por,8.7,14.9,.766,14.9
4.6,2.8,114,11.0,.375,.750,1.000,201701080POR,25:39,82,0.0,Maurice Harkless,harklma01,0.0,por,14.8,5.4,.434,12.8
3.9,0.0,116,3.3,.967,.333,.067,201701080POR,42:34,151,0.0,Allen Crabbe,crabbal01,1.2,por,11.5,1.6,.972,19.9
24.7,0.0,108,16.8,.400,.200,.000,201701080POR,25:17,78,0.0,Evan Turner,turneev01,4.1,por,37.5,8.3,.400,15.4
14.2,0.0,115,31.0,.375,.500,.000,201701080POR,18:15,88,0.0,Meyers Leonard,leoname01,0.0,por,0.0,15.3,.375,21.3
17.2,0.0,116,21.4,,,,201701080POR,13:14,229,0.0,Noah Vonleh,vonleno01,0.0,por,,10.6,,0.0
,,,,,,,201701080POR,Did Not Play,,,Shabazz Napier,napiesh01,,por,,,,
,,,,,,,201701080POR,Did Not Play,,,Jake Layman,laymaja01,,por,,,,
,,,,,,,201701080POR,Did Not Play,,,Ed Davis,davised01,,por,,,,
,,,,,,,201701080POR,Did Not Play,,,Pat Connaughton,connapa01,,por,,,,
