ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,gm,mp,orb,pf,player,player_id,plus_minus,pts,stl,team,tov,trb
13,0,5,4,1,.333,3,.364,11,3,1.000,3,201412020DET,33:26,0,2,Kobe Bryant,bryanko01,+15,12,2,lal,10,5
1,0,8,10,0,,0,.667,15,2,1.000,2,201412020DET,30:39,5,2,Jordan Hill,hilljo01,+10,22,1,lal,1,13
5,0,3,2,2,.500,4,.400,5,5,.714,7,201412020DET,29:37,1,4,Jeremy Lin,linje01,+12,11,0,lal,0,4
2,4,1,5,3,1.000,3,.833,6,0,.000,1,201412020DET,28:34,1,4,Wesley Johnson,johnswe01,+12,13,1,lal,1,2
2,0,7,7,0,,0,.538,13,0,,0,201412020DET,25:50,0,4,Carlos Boozer,boozeca01,+16,14,2,lal,0,7
0,1,1,5,3,.500,6,.385,13,6,.857,7,201412020DET,20:52,0,0,Nick Young,youngni01,-2,19,0,lal,0,1
0,0,7,1,0,,0,1.000,1,1,.500,2,201412020DET,19:26,4,2,Ed Davis,davised01,-2,3,0,lal,2,11
2,0,0,0,0,,0,.000,2,0,,0,201412020DET,18:23,1,2,Ronnie Price,pricero01,-2,0,1,lal,0,1
0,1,1,1,0,,0,.125,8,1,.500,2,201412020DET,17:21,0,3,Robert Sacre,sacrero01,0,3,0,lal,0,1
0,0,2,4,1,1.000,1,.571,7,0,,0,201412020DET,15:52,0,3,Wayne Ellington,ellinwa01,-9,9,2,lal,0,2
,,,,,,,,,,,,201412020DET,Did Not Play,,,Ryan Kelly,kellyry01,,,,lal,,
,,,,,,,,,,,,201412020DET,Did Not Play,,,Jordan Clarkson,clarkjo01,,,,lal,,
,,,,,,,,,,,,201412020DET,Did Not Play,,,Xavier Henry,henryxa01,,,,lal,,
0,0,3,3,0,.000,3,.333,9,1,.500,2,201412020DET,33:05,1,2,Kentavious Caldwell-Pope,caldwke01,-12,7,0,det,1,4
6,1,8,7,0,.000,1,.412,17,4,1.000,4,201412020DET,32:32,2,3,Josh Smith,smithjo03,-16,18,3,det,5,10
0,3,6,3,0,,0,.333,9,2,.500,4,201412020DET,25:01,7,1,Andre Drummond,drumman01,-13,8,0,det,1,13
4,0,2,2,0,.000,1,.200,10,6,1.000,6,201412020DET,24:21,0,1,Brandon Jennings,jennibr01,-19,10,0,det,3,2
1,0,1,2,1,.500,2,.400,5,0,,0,201412020DET,16:51,1,0,Kyle Singler,singlky01,-12,5,0,det,0,2
0,0,2,4,2,.500,4,.571,7,1,1.000,1,201412020DET,28:45,0,2,Caron Butler,butleca01,+4,11,0,det,1,2
3,0,8,2,0,,0,.286,7,4,.667,6,201412020DET,26:27,2,3,Greg Monroe,monrogr01,+3,8,1,det,1,10
5,0,0,4,1,.500,2,.571,7,4,.667,6,201412020DET,23:39,1,1,D.J. Augustin,augusdj01,+9,13,0,det,0,1
0,1,2,3,1,.250,4,.375,8,2,1.000,2,201412020DET,12:00,2,1,Jonas Jerebko,jerebjo01,+6,9,1,det,0,4
1,0,1,3,1,.333,3,.375,8,0,,0,201412020DET,12:00,0,1,Luigi Datome,datomlu01,+6,7,1,det,1,1
0,0,0,0,0,.000,1,.000,3,0,,0,201412020DET,5:19,0,1,Cartier Martin,martica01,-6,0,0,det,1,0
,,,,,,,,,,,,201412020DET,Did Not Play,,,Spencer Dinwiddie,dinwisp01,,,,det,,
,,,,,,,,,,,,201412020DET,Did Not Play,,,Joel Anthony,anthojo01,,,,det,,
