ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,gm,mp,orb,pf,player,player_id,plus_minus,pts,stl,team,tov,trb
7,0,4,7,1,.500,2,.412,17,1,.500,2,201210310PHI,36:38,1,4,Ty Lawson,lawsoty01,-3,16,2,den,0,5
4,1,3,5,0,.000,4,.385,13,1,.333,3,201210310PHI,34:48,1,0,Andre Iguodala,iguodan01,-19,11,2,den,4,4
0,1,5,2,0,,0,.667,3,2,.500,4,201210310PHI,29:40,4,3,Kosta Koufos,koufoko01,0,6,1,den,1,9
0,0,2,3,0,,0,.333,9,0,,0,201210310PHI,17:07,5,2,Kenneth Faried,farieke01,-7,6,1,den,2,7
2,0,6,2,0,.000,2,.400,5,0,,0,201210310PHI,12:51,0,2,Jordan Hamilton,hamiljo02,-5,4,0,den,0,6
5,0,6,5,0,.000,1,.333,15,0,,0,201210310PHI,32:21,1,2,Andre Miller,millean02,0,10,2,den,3,7
0,0,6,3,2,.333,6,.333,9,0,,0,201210310PHI,27:22,0,4,Corey Brewer,breweco01,0,8,1,den,5,6
0,0,3,2,0,.000,1,.250,8,1,.500,2,201210310PHI,20:34,0,4,Wilson Chandler,chandwi01,-7,5,0,den,1,3
0,3,3,2,0,,0,.400,5,0,,0,201210310PHI,18:20,4,0,JaVale McGee,mcgeeja01,-9,4,0,den,3,7
1,0,0,2,1,.500,2,.500,4,0,,0,201210310PHI,10:19,0,1,Evan Fournier,fournev01,+5,5,0,den,1,0
11,0,4,5,0,.000,3,.313,16,4,.800,5,201210310PHI,41:24,2,3,Jrue Holiday,holidjr01,+8,14,2,phi,3,6
2,3,2,4,2,.286,7,.308,13,0,,0,201210310PHI,36:31,2,3,Jason Richardson,richaja01,+7,10,4,phi,0,4
1,1,4,6,0,,0,.500,12,1,.333,3,201210310PHI,36:27,1,2,Thaddeus Young,youngth01,+18,13,2,phi,1,5
2,0,6,2,0,.000,1,.286,7,1,1.000,1,201210310PHI,28:28,0,4,Evan Turner,turneev01,+10,5,0,phi,3,6
0,1,0,1,0,,0,.200,5,1,.500,2,201210310PHI,16:58,4,0,Lavoy Allen,allenla01,-1,3,0,phi,1,4
2,5,9,6,2,.667,3,.545,11,2,1.000,2,201210310PHI,31:02,3,1,Spencer Hawes,hawessp01,+10,16,2,phi,3,12
0,1,5,3,2,.250,8,.250,12,6,1.000,6,201210310PHI,27:38,2,1,Dorell Wright,wrighdo01,-1,14,2,phi,2,7
0,0,3,3,1,.333,3,.333,9,2,1.000,2,201210310PHI,18:41,0,0,Nick Young,youngni01,-6,9,1,phi,1,3
0,0,0,0,0,,0,,0,0,,0,201210310PHI,2:31,0,0,Maalik Wayns,waynsma01,0,0,0,phi,1,0
0,0,0,0,0,,0,,0,0,,0,201210310PHI,0:20,0,0,Damien Wilkins,wilkida02,0,0,0,phi,0,0
