ast_pct,blk_pct,def_rtg,drb_pct,efg_pct,fg3a_per_fga_pct,fta_per_fga_pct,gm,mp,off_rtg,orb_pct,player,player_id,stl_pct,team,tov_pct,trb_pct,ts_pct,usg_pct
43.8,2.4,107,13.1,.639,.278,.444,201612090LAL,32:35,146,0.0,Eric Bledsoe,bledser01,4.3,pho,4.4,6.3,.697,29.8
19.6,0.0,119,7.6,.382,.353,.118,201612090LAL,28:09,89,3.6,Devin Booker,bookede01,0.0,pho,10.1,5.5,.419,30.5
4.6,0.0,117,16.9,.500,.000,.000,201612090LAL,25:12,121,4.0,P.J. Tucker,tuckepj01,0.0,pho,0.0,10.2,.500,6.8
0.0,6.8,102,41.4,.333,.000,1.333,201612090LAL,23:12,69,4.3,Tyson Chandler,chandty01,2.0,pho,29.6,22.2,.420,12.6
0.0,0.0,117,13.6,.700,.600,.000,201612090LAL,7:52,127,0.0,Marquese Chriss,chrisma01,0.0,pho,0.0,6.6,.700,27.4
7.7,9.2,105,28.2,.600,.000,.400,201612090LAL,34:06,130,14.7,Alex Len,lenal01,1.4,pho,7.8,21.2,.595,16.1
8.1,0.0,118,10.8,.500,.500,.000,201612090LAL,29:38,95,0.0,Jared Dudley,dudleja01,0.0,pho,11.1,5.2,.500,13.1
21.3,0.0,112,7.5,.656,.438,.000,201612090LAL,28:34,134,0.0,Leandro Barbosa,barbole01,3.3,pho,0.0,3.6,.656,24.2
24.4,0.0,116,4.7,.500,.273,.273,201612090LAL,22:49,131,4.4,Brandon Knight,knighbr03,2.1,pho,0.0,4.5,.568,23.3
0.0,10.0,113,0.0,.333,.667,.000,201612090LAL,7:53,68,0.0,Dragan Bender,bendedr01,0.0,pho,0.0,0.0,.333,16.4
,,,,,,,201612090LAL,Did Not Play,,,Tyler Ulis,ulisty01,,pho,,,,
,,,,,,,201612090LAL,Did Not Play,,,John Jenkins,jenkijo01,,pho,,,,
,,,,,,,201612090LAL,Did Not Play,,,Alan Williams,willial03,,pho,,,,
0.0,0.0,113,30.1,.500,.167,.000,201612090LAL,36:35,85,0.0,Luol Deng,denglu01,1.3,lal,14.3,15.5,.500,7.9
13.5,0.0,122,3.0,.353,.294,.176,201612090LAL,33:49,74,3.2,Jordan Clarkson,clarkjo01,0.0,lal,17.9,3.1,.382,27.1
21.0,0.0,114,23.9,.364,.182,.636,201612090LAL,33:25,85,3.2,Julius Randle,randlju01,1.4,lal,29.9,13.9,.497,24.7
13.3,0.0,119,16.3,.438,.250,.500,201612090LAL,30:40,118,7.0,Brandon Ingram,ingrabr01,0.0,lal,0.0,11.8,.461,13.1
8.0,0.0,121,5.1,.400,.000,.200,201612090LAL,19:47,104,16.2,Timofey Mozgov,mozgoti01,0.0,lal,8.4,10.4,.460,24.6
10.5,0.0,117,14.4,.684,.632,.579,201612090LAL,34:48,139,0.0,Lou Williams,willilo02,1.3,lal,7.7,7.4,.734,30.5
0.0,7.0,107,18.9,.500,.125,.375,201612090LAL,21:10,117,5.0,Larry Nance,nancela02,2.2,lal,0.0,12.2,.536,18.1
28.8,0.0,121,5.4,.857,.429,.000,201612090LAL,18:30,153,0.0,Marcelo Huertas,huertma01,0.0,lal,12.5,2.8,.857,17.7
11.9,0.0,117,26.6,1.000,.000,4.000,201612090LAL,11:16,199,18.9,Thomas Robinson,robinth01,0.0,lal,0.0,22.9,.906,10.1
,,,,,,,201612090LAL,Did Not Dress,,,Tarik Black,blackta01,,lal,,,,
,,,,,,,201612090LAL,Did Not Dress,,,Nick Young,youngni01,,lal,,,,
,,,,,,,201612090LAL,Did Not Play,,,Metta World Peace,artesro01,,lal,,,,
,,,,,,,201612090LAL,Did Not Play,,,Ivica Zubac,zubaciv01,,lal,,,,
