ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,gm,mp,orb,pf,player,player_id,plus_minus,pts,stl,team,tov,trb
8,1,7,11,3,.300,10,.407,27,9,.900,10,201603280TOR,36:53,1,1,Kevin Durant,duranke01,+15,34,1,okc,1,8
12,0,7,10,1,.333,3,.625,16,5,.625,8,201603280TOR,34:06,3,1,Russell Westbrook,westbru01,+35,26,1,okc,3,10
1,2,9,6,1,.250,4,.500,12,2,1.000,2,201603280TOR,32:43,0,1,Serge Ibaka,ibakase01,+39,15,0,okc,0,9
2,1,6,3,0,,0,.600,5,4,.800,5,201603280TOR,28:18,3,5,Steven Adams,adamsst01,+33,10,0,okc,1,9
0,0,3,2,2,1.000,2,1.000,2,3,.750,4,201603280TOR,24:44,1,2,Andre Roberson,roberan03,+25,9,1,okc,0,4
3,1,2,6,3,.750,4,.600,10,0,,0,201603280TOR,27:32,0,1,Dion Waiters,waitedi01,+10,15,3,okc,2,2
0,0,6,2,0,,0,.333,6,3,1.000,3,201603280TOR,19:42,3,4,Enes Kanter,kanteen01,-14,7,1,okc,1,9
1,0,1,0,0,,0,.000,1,0,,0,201603280TOR,13:54,0,2,Randy Foye,foyera01,-16,0,0,okc,1,1
1,0,0,0,0,.000,1,.000,4,0,,0,201603280TOR,12:07,1,2,Kyle Singler,singlky01,-19,0,0,okc,0,1
1,0,0,1,1,.500,2,.333,3,0,,0,201603280TOR,7:17,0,2,Anthony Morrow,morroan01,-7,3,0,okc,1,0
0,0,0,0,0,,0,,0,0,,0,201603280TOR,2:44,0,1,Cameron Payne,payneca01,-6,0,0,okc,0,0
,,,,,,,,,,,,201603280TOR,Did Not Play,,,Nazr Mohammed,mohamna01,,,,okc,,
,,,,,,,,,,,,201603280TOR,Did Not Play,,,Nick Collison,collini01,,,,okc,,
4,0,1,4,2,.250,8,.286,14,4,.500,8,201603280TOR,36:27,1,4,Kyle Lowry,lowryky01,-19,14,0,tor,4,2
5,0,2,8,0,,0,.364,22,3,1.000,3,201603280TOR,33:37,0,2,DeMar DeRozan,derozde01,-26,19,0,tor,0,2
0,2,3,7,4,.571,7,.538,13,0,,0,201603280TOR,27:49,1,2,Norman Powell,powelno01,-22,18,0,tor,0,4
0,0,7,5,0,,0,.385,13,0,,0,201603280TOR,26:30,3,2,Jonas Valanciunas,valanjo01,-19,10,0,tor,0,10
1,1,1,0,0,.000,1,.000,3,0,,0,201603280TOR,15:21,1,3,Luis Scola,scolalu01,-17,0,2,tor,1,2
1,2,3,4,2,.500,4,.667,6,3,1.000,3,201603280TOR,29:24,0,2,Patrick Patterson,pattepa01,-6,13,1,tor,1,3
4,0,2,3,0,.000,2,.333,9,1,1.000,1,201603280TOR,26:23,1,0,Cory Joseph,josepco01,+1,7,1,tor,1,3
0,1,4,2,0,,0,.500,4,3,.600,5,201603280TOR,17:49,3,3,Bismack Biyombo,biyombi01,-4,7,0,tor,0,7
4,0,4,3,0,.000,2,.500,6,0,,0,201603280TOR,16:29,1,1,James Johnson,johnsja01,+5,6,0,tor,2,5
0,1,1,1,0,,0,1.000,1,0,,0,201603280TOR,3:41,1,2,Jason Thompson,thompja02,+4,2,0,tor,0,2
0,0,0,1,0,,0,1.000,1,2,.667,3,201603280TOR,3:15,0,0,Delon Wright,wrighde01,+4,4,0,tor,0,0
0,0,0,0,0,,0,.000,1,0,,0,201603280TOR,3:15,0,0,Lucas Nogueira,noguelu01,+4,0,0,tor,0,0
