ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,gm,mp,orb,pf,player,player_id,plus_minus,pts,stl,team,tov,trb
5,2,3,4,0,,0,.400,10,2,1.000,2,201503180CLE,30:50,5,2,Brook Lopez,lopezbr01,-8,10,0,brk,1,8
6,0,2,7,1,.200,5,.467,15,5,1.000,5,201503180CLE,28:21,0,3,Deron Williams,willide01,-15,20,1,brk,3,2
5,0,3,4,1,.500,2,.444,9,1,.500,2,201503180CLE,28:03,0,2,Markel Brown,brownma02,+5,10,3,brk,1,3
1,0,3,3,0,.000,2,.333,9,0,,0,201503180CLE,26:45,0,2,Joe Johnson,johnsjo02,-10,6,0,brk,0,3
0,0,3,4,1,.333,3,.500,8,0,,0,201503180CLE,16:23,0,4,Thaddeus Young,youngth01,-1,9,2,brk,3,3
1,0,2,5,2,.500,4,.556,9,0,,0,201503180CLE,35:49,0,1,Bojan Bogdanovic,bogdabo02,-34,12,0,brk,0,2
1,1,3,3,0,,0,1.000,3,4,.500,8,201503180CLE,23:55,2,2,Mason Plumlee,plumlma01,-23,10,1,brk,1,5
3,0,3,4,0,.000,3,.400,10,3,.750,4,201503180CLE,21:00,0,0,Jarrett Jack,jackja01,-16,11,0,brk,1,3
1,2,1,2,0,,0,1.000,2,0,,0,201503180CLE,13:54,1,2,Cory Jefferson,jeffeco01,-5,4,0,brk,0,2
0,0,0,0,0,.000,1,.000,3,0,,0,201503180CLE,6:59,0,1,Darius Morris,morrida01,-3,0,0,brk,1,0
0,0,1,0,0,,0,.000,1,0,,0,201503180CLE,4:47,0,0,Alan Anderson,anderal01,-10,0,0,brk,0,1
0,0,0,0,0,,0,.000,1,0,,0,201503180CLE,3:14,0,0,Jerome Jordan,jordaje01,-5,0,0,brk,0,0
7,0,2,5,2,.500,4,.385,13,4,.667,6,201503180CLE,34:35,1,1,LeBron James,jamesle01,+13,16,1,cle,2,3
10,0,4,5,1,1.000,1,.500,10,1,.500,2,201503180CLE,29:41,1,2,Kyrie Irving,irvinky01,+11,12,0,cle,1,5
4,0,9,4,0,.000,2,.444,9,2,.667,3,201503180CLE,27:29,2,1,Kevin Love,loveke01,+13,10,0,cle,3,11
2,1,3,6,5,.500,10,.462,13,0,,0,201503180CLE,26:49,0,1,J.R. Smith,smithjr01,+8,17,0,cle,1,3
1,1,1,7,0,,0,.875,8,3,.600,5,201503180CLE,16:41,2,3,Timofey Mozgov,mozgoti01,-3,17,0,cle,1,3
0,0,2,4,2,.500,4,.500,8,0,,0,201503180CLE,26:00,1,3,Iman Shumpert,shumpim01,+19,10,0,cle,0,3
5,0,1,3,2,.667,3,.600,5,0,,0,201503180CLE,25:56,0,3,Matthew Dellavedova,dellama01,+24,8,0,cle,2,1
2,0,4,4,0,,0,1.000,4,2,.500,4,201503180CLE,24:20,2,1,Tristan Thompson,thomptr01,+25,10,1,cle,0,6
0,0,0,2,2,.667,3,.667,3,0,,0,201503180CLE,12:00,0,1,James Jones,jonesja02,+4,6,0,cle,0,0
0,1,4,2,0,,0,.500,4,0,,0,201503180CLE,6:59,2,1,Kendrick Perkins,perkike01,+3,4,0,cle,1,6
1,0,1,2,0,,0,.667,3,0,,0,201503180CLE,5:04,0,0,Shawn Marion,mariosh01,+4,4,0,cle,0,1
0,0,1,1,1,.500,2,.500,2,0,,0,201503180CLE,4:26,0,0,Mike Miller,millemi01,+4,3,0,cle,0,1
,,,,,,,,,,,,201503180CLE,Did Not Play,,,Brendan Haywood,haywobr01,,,,cle,,
