ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,gm,mp,orb,pf,player,player_id,plus_minus,pts,stl,team,tov,trb
9,0,9,11,1,.333,3,.550,20,5,.833,6,201505190GSW,41:50,2,4,James Harden,hardeja01,-3,28,4,hou,5,11
2,0,2,7,4,.800,5,.700,10,2,1.000,2,201505190GSW,34:00,1,1,Trevor Ariza,arizatr01,+1,20,2,hou,1,3
3,0,0,2,1,.250,4,.222,9,2,1.000,2,201505190GSW,27:17,2,3,Jason Terry,terryja01,-8,7,0,hou,1,2
5,3,6,6,2,.333,6,.375,16,3,.750,4,201505190GSW,27:04,1,1,Josh Smith,smithjo03,-5,17,0,hou,3,7
2,1,9,3,0,,0,.429,7,1,.250,4,201505190GSW,26:10,4,3,Dwight Howard,howardw01,-4,7,1,hou,5,13
0,0,2,3,0,.000,1,.429,7,3,.750,4,201505190GSW,29:45,0,5,Corey Brewer,breweco01,-5,9,0,hou,0,2
1,1,1,2,0,.000,2,.200,10,1,.250,4,201505190GSW,25:58,3,0,Terrence Jones,joneste01,-5,5,0,hou,0,4
4,0,1,2,0,.000,1,.667,3,0,,0,201505190GSW,14:58,0,1,Pablo Prigioni,prigipa01,+10,4,0,hou,0,1
1,1,3,4,0,,0,1.000,4,1,.500,2,201505190GSW,12:58,1,1,Clint Capela,capelca01,-1,9,1,hou,0,4
,,,,,,,,,,,,201505190GSW,Did Not Play,,,Nick Johnson,johnsni01,,,,hou,,
,,,,,,,,,,,,201505190GSW,Did Not Play,,,Kostas Papanikolaou,papanko01,,,,hou,,
,,,,,,,,,,,,201505190GSW,Did Not Play,,,Joey Dorsey,dorsejo01,,,,hou,,
,,,,,,,,,,,,201505190GSW,Did Not Play,,,K.J. McDaniels,mcdankj01,,,,hou,,
8,1,8,6,0,.000,3,.462,13,1,.500,2,201505190GSW,42:47,4,2,Draymond Green,greendr01,+10,13,2,gsw,3,12
5,0,6,13,6,.545,11,.591,22,2,.667,3,201505190GSW,39:25,0,3,Stephen Curry,curryst01,+11,34,2,gsw,1,6
4,1,2,6,1,.143,7,.333,18,2,1.000,2,201505190GSW,32:58,0,5,Klay Thompson,thompkl01,-2,15,1,gsw,2,2
1,0,0,6,2,.333,6,.500,12,0,,0,201505190GSW,32:55,1,3,Harrison Barnes,barneha02,+14,14,2,gsw,2,1
0,0,2,0,0,,0,.000,3,0,,0,201505190GSW,16:16,2,3,Andrew Bogut,bogutan01,-3,0,1,gsw,0,4
3,0,5,6,0,,0,.750,8,6,1.000,6,201505190GSW,28:43,2,2,Shaun Livingston,livinsh01,+16,18,1,gsw,2,7
4,0,1,2,0,,0,.500,4,0,.000,3,201505190GSW,23:14,0,3,Andre Iguodala,iguodan01,-13,4,0,gsw,0,1
1,1,2,2,0,,0,.500,4,2,.500,4,201505190GSW,11:16,2,1,Festus Ezeli,ezelife01,-4,6,0,gsw,2,4
1,0,1,1,1,.500,2,.200,5,1,.500,2,201505190GSW,8:02,2,1,Leandro Barbosa,barbole01,-2,4,0,gsw,0,3
0,0,2,1,0,,0,.333,3,0,,0,201505190GSW,4:24,1,0,David Lee,leeda02,-7,2,0,gsw,0,3
,,,,,,,,,,,,201505190GSW,Did Not Play,,,James Michael McAdoo,mcadoja01,,,,gsw,,
,,,,,,,,,,,,201505190GSW,Did Not Play,,,Justin Holiday,holidju01,,,,gsw,,
,,,,,,,,,,,,201505190GSW,Did Not Play,,,Brandon Rush,rushbr01,,,,gsw,,
