ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,gm,mp,orb,pf,player,player_id,plus_minus,pts,stl,team,tov,trb
9,0,3,7,4,.444,9,.467,15,8,1.000,8,201703010LAC,35:33,0,4,James Harden,hardeja01,0,26,1,hou,7,3
2,1,7,3,2,.333,6,.429,7,0,.000,1,201703010LAC,32:52,0,0,Trevor Ariza,arizatr01,+8,8,0,hou,2,7
4,0,8,4,4,.500,8,.444,9,2,1.000,2,201703010LAC,32:22,4,3,Patrick Beverley,beverpa01,+32,14,1,hou,1,12
2,0,5,6,6,.545,11,.375,16,5,.833,6,201703010LAC,30:23,3,1,Ryan Anderson,anderry01,+7,23,0,hou,0,8
0,0,6,4,0,,0,.444,9,6,.857,7,201703010LAC,25:59,6,5,Clint Capela,capelca01,+15,14,0,hou,3,12
1,0,3,4,3,.333,9,.400,10,3,.750,4,201703010LAC,27:22,0,1,Eric Gordon,gordoer01,+8,14,0,hou,2,3
0,0,5,6,0,,0,.857,7,4,.800,5,201703010LAC,22:01,4,2,Nene Hilario,hilarne01,+4,16,1,hou,1,9
1,1,1,2,1,.143,7,.182,11,0,,0,201703010LAC,21:17,1,0,Lou Williams,willilo02,+10,5,0,hou,0,2
2,0,5,1,0,.000,2,.333,3,0,,0,201703010LAC,11:28,1,1,Sam Dekker,dekkesa01,+13,2,0,hou,0,6
0,0,0,0,0,,0,,0,0,,0,201703010LAC,0:43,0,0,Bobby Brown,brownbo02,-2,0,0,hou,0,0
,,,,,,,,,,,,201703010LAC,Did Not Play,,,Montrezl Harrell,harremo01,,,,hou,,
11,0,1,5,3,.429,7,.385,13,3,1.000,3,201703010LAC,35:41,1,3,Chris Paul,paulch01,-11,16,2,lac,1,2
0,2,6,5,0,,0,.833,6,0,.000,2,201703010LAC,35:23,3,2,DeAndre Jordan,jordade01,-10,10,3,lac,1,9
5,0,1,7,1,.250,4,.412,17,2,.400,5,201703010LAC,34:37,3,4,Blake Griffin,griffbl01,-12,17,0,lac,3,4
2,1,3,3,2,.400,5,.333,9,0,,0,201703010LAC,30:51,0,1,J.J. Redick,redicjj01,-11,8,0,lac,0,3
1,0,1,6,1,.500,2,.545,11,0,,0,201703010LAC,18:05,1,2,Luc Mbah a Moute,mbahalu01,-10,13,0,lac,0,2
4,0,5,6,4,.571,7,.500,12,0,,0,201703010LAC,25:43,0,5,Austin Rivers,riverau01,-4,16,2,lac,2,5
1,0,4,5,0,.000,1,.625,8,2,.667,3,201703010LAC,18:48,1,0,Raymond Felton,feltora01,0,12,1,lac,0,5
2,0,0,4,1,.333,3,.500,8,0,,0,201703010LAC,16:13,0,1,Jamal Crawford,crawfja01,-19,9,0,lac,0,0
0,0,2,1,0,.000,1,.200,5,0,,0,201703010LAC,9:25,1,1,Brandon Bass,bassbr01,-5,2,0,lac,0,3
0,0,1,0,0,.000,1,.000,1,0,,0,201703010LAC,7:52,0,3,Marreese Speights,speigma01,-15,0,0,lac,0,1
0,0,2,0,0,.000,3,.000,3,0,,0,201703010LAC,4:38,0,1,Wesley Johnson,johnswe01,+8,0,0,lac,0,2
0,0,0,0,0,,0,.000,1,0,,0,201703010LAC,2:44,0,0,Alan Anderson,anderal01,-6,0,0,lac,0,0
,,,,,,,,,,,,201703010LAC,Did Not Play,,,Paul Pierce,piercpa01,,,,lac,,
