ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,gm,mp,orb,pf,player,player_id,plus_minus,pts,stl,team,tov,trb
0,0,4,12,5,.625,8,.750,16,2,1.000,2,201301270ORL,36:48,0,0,Brandon Knight,knighbr03,-5,31,1,det,3,4
4,0,3,3,0,.000,2,.231,13,1,.500,2,201301270ORL,34:53,2,0,Tayshaun Prince,princta01,-8,7,2,det,3,5
6,2,5,7,0,,0,.636,11,3,.750,4,201301270ORL,33:23,2,1,Greg Monroe,monrogr01,-2,17,1,det,2,7
0,1,3,2,0,,0,.400,5,0,.000,1,201301270ORL,20:09,0,2,Jason Maxiell,maxieja01,+3,4,0,det,0,3
2,0,3,3,2,1.000,2,.600,5,2,1.000,2,201301270ORL,19:23,0,4,Kyle Singler,singlky01,+14,10,2,det,0,3
0,2,3,5,2,.400,5,.417,12,0,.000,1,201301270ORL,24:32,2,1,Charlie Villanueva,villach01,+4,12,1,det,0,5
12,0,0,3,0,.000,1,.429,7,3,.750,4,201301270ORL,20:19,0,4,Will Bynum,bynumwi01,+8,9,0,det,2,0
0,0,1,2,0,.000,1,.667,3,2,1.000,2,201301270ORL,18:36,1,0,Kim English,engliki01,-11,6,0,det,0,2
0,2,4,0,0,,0,.000,1,0,,0,201301270ORL,16:22,0,1,Andre Drummond,drumman01,-1,0,0,det,1,4
1,0,4,3,2,.500,4,.500,6,0,,0,201301270ORL,15:36,0,1,Austin Daye,dayeau01,+8,8,1,det,1,4
3,1,9,6,0,,0,.462,13,0,,0,201301270ORL,40:25,8,4,Nikola Vucevic,vucevni01,-4,12,0,orl,1,17
2,0,4,10,8,.727,11,.588,17,3,.600,5,201301270ORL,39:45,2,3,J.J. Redick,redicjj01,0,31,3,orl,5,6
4,0,7,8,0,,0,.364,22,1,.500,2,201301270ORL,38:16,5,2,Glen Davis,davisgl01,-3,17,0,orl,5,12
8,0,5,6,1,.167,6,.429,14,5,.833,6,201301270ORL,37:29,1,5,Jameer Nelson,nelsoja01,-7,18,1,orl,2,6
4,0,1,2,0,.000,1,.286,7,0,,0,201301270ORL,26:00,0,3,Arron Afflalo,afflaar01,-3,4,1,orl,1,1
3,0,1,7,1,.250,4,.500,14,3,1.000,3,201301270ORL,29:14,0,3,E'Twaun Moore,mooreet01,+4,18,2,orl,1,1
0,1,4,1,0,.000,1,.333,3,0,,0,201301270ORL,12:54,1,1,Maurice Harkless,harklma01,+1,2,1,orl,0,5
1,0,2,0,0,,0,,0,0,,0,201301270ORL,12:04,1,0,Gustavo Ayon,ayongu01,+1,0,1,orl,0,3
1,0,0,0,0,,0,,0,0,,0,201301270ORL,3:54,0,0,Ish Smith,smithis01,+1,0,0,orl,0,0
