ast_pct,blk_pct,def_rtg,drb_pct,efg_pct,fg3a_per_fga_pct,fta_per_fga_pct,gm,mp,off_rtg,orb_pct,player,player_id,stl_pct,team,tov_pct,trb_pct,ts_pct,usg_pct
11.5,0.0,115,5.5,.595,.286,.619,201701210BOS,45:39,139,0.0,C.J. McCollum,mccolcj01,3.2,por,0.0,2.8,.655,25.5
14.1,4.6,115,12.6,.444,.111,.444,201701210BOS,40:00,108,0.0,Evan Turner,turneev01,1.2,por,15.7,6.3,.558,13.9
32.9,2.5,122,3.4,.476,.333,.381,201701210BOS,37:19,115,0.0,Damian Lillard,lillada01,0.0,por,10.9,1.7,.571,32.1
43.7,0.0,108,36.7,.500,.000,.500,201701210BOS,27:30,111,13.8,Mason Plumlee,plumlma01,1.8,por,23.5,25.2,.512,20.2
0.0,0.0,99,14.9,.500,.000,.000,201701210BOS,16:57,97,29.8,Noah Vonleh,vonleno01,8.7,por,20.0,22.3,.500,25.7
0.0,2.5,113,20.6,.417,.667,1.000,201701210BOS,36:43,126,3.4,Al-Farouq Aminu,aminual01,1.3,por,10.4,12.0,.637,11.4
0.0,0.0,115,15.4,1.143,.571,.143,201701210BOS,24:31,132,5.1,Meyers Leonard,leoname01,2.0,por,28.7,10.3,1.142,18.5
18.7,0.0,111,10.7,.300,.200,.000,201701210BOS,23:30,79,0.0,Allen Crabbe,crabbal01,4.2,por,0.0,5.4,.300,18.5
9.6,0.0,125,0.0,.000,.500,.000,201701210BOS,12:49,31,0.0,Maurice Harkless,harklma01,0.0,por,0.0,0.0,.000,6.8
0.0,0.0,125,0.0,,,,201701210BOS,0:02,0,0.0,Shabazz Napier,napiesh01,0.0,por,,0.0,,0.0
,,,,,,,201701210BOS,Did Not Play,,,Ed Davis,davised01,,por,,,,
,,,,,,,201701210BOS,Did Not Play,,,Jake Layman,laymaja01,,por,,,,
,,,,,,,201701210BOS,Did Not Play,,,Pat Connaughton,connapa01,,por,,,,
29.3,0.0,123,5.8,.571,.393,.393,201701210BOS,43:32,117,2.9,Isaiah Thomas,thomais02,0.0,bos,15.4,4.3,.624,37.3
21.6,0.0,117,9.2,.367,.467,.400,201701210BOS,41:20,104,6.1,Marcus Smart,smartma01,2.4,bos,18.5,7.6,.482,21.9
7.4,0.0,118,12.6,.542,.583,.250,201701210BOS,40:12,127,0.0,Jae Crowder,crowdja01,1.2,bos,7.0,6.3,.601,14.9
20.6,0.0,118,26.5,.538,.154,.385,201701210BOS,38:09,129,6.6,Al Horford,horfoal01,0.0,bos,6.2,16.5,.559,17.8
9.1,5.4,114,8.7,.500,.500,1.000,201701210BOS,29:05,95,21.7,Amir Johnson,johnsam01,1.7,bos,51.0,15.2,.521,8.5
6.3,0.0,117,30.1,1.000,.000,.500,201701210BOS,25:10,107,10.0,Kelly Olynyk,olynyke01,0.0,bos,45.0,20.1,1.025,14.8
26.1,0.0,120,17.2,.577,.462,.000,201701210BOS,22:04,121,0.0,Terry Rozier,roziete01,0.0,bos,7.1,8.6,.577,26.6
0.0,0.0,99,39.4,.000,.500,1.000,201701210BOS,12:48,62,0.0,Jaylen Brown,brownja02,7.6,bos,25.8,19.7,.347,12.7
11.1,0.0,122,10.0,.333,.000,.000,201701210BOS,12:40,119,19.9,Jordan Mickey,mickejo01,0.0,bos,0.0,14.9,.333,9.9
,,,,,,,201701210BOS,Did Not Dress,,,Tyler Zeller,zellety01,,bos,,,,
,,,,,,,201701210BOS,Did Not Play,,,Gerald Green,greenge01,,bos,,,,
,,,,,,,201701210BOS,Did Not Play,,,James Young,youngja01,,bos,,,,
