ast_pct,blk_pct,def_rtg,drb_pct,efg_pct,fg3a_per_fga_pct,fta_per_fga_pct,gm,mp,off_rtg,orb_pct,player,player_id,stl_pct,team,tov_pct,trb_pct,ts_pct,usg_pct
0.0,9.9,84,25.7,.778,.000,.222,201604060LAL,27:11,123,12.3,DeAndre Jordan,jordade01,0.0,lac,16.8,19.8,.759,21.2
21.3,0.0,85,28.2,.500,.000,.400,201604060LAL,24:48,112,0.0,Blake Griffin,griffbl01,2.2,lac,7.8,15.8,.553,24.9
57.8,0.0,97,14.3,.550,.300,.200,201604060LAL,24:26,133,4.6,Chris Paul,paulch01,0.0,lac,8.4,10.0,.597,23.5
17.5,0.0,98,11.6,.536,.500,.000,201604060LAL,22:38,102,0.0,J.J. Redick,redicjj01,0.0,lac,6.7,6.5,.536,32.1
0.0,0.0,91,4.2,.500,.000,.000,201604060LAL,20:55,101,0.0,Luc Mbah a Moute,mbahalu01,5.2,lac,0.0,2.3,.500,9.3
11.5,0.0,89,3.5,.333,.556,.000,201604060LAL,25:07,81,0.0,C.J. Wilcox,wilcocj01,6.4,lac,0.0,2.0,.333,17.3
24.1,0.0,96,7.2,.286,.571,.000,201604060LAL,24:07,68,9.3,Pablo Prigioni,prigipa01,2.2,lac,30.0,8.1,.286,20.1
0.0,0.0,102,4.3,.563,.375,.000,201604060LAL,20:10,110,0.0,Paul Pierce,piercpa01,0.0,lac,0.0,2.4,.563,19.2
17.1,7.6,68,34.4,.667,.000,1.333,201604060LAL,17:47,123,18.8,Cole Aldrich,aldrico01,6.1,lac,29.6,27.5,.735,18.4
20.1,0.0,93,6.1,.200,.400,.400,201604060LAL,14:12,81,7.9,Jeff Green,greenje02,3.8,lac,0.0,6.9,.255,20.0
0.0,0.0,97,13.9,.250,.250,.000,201604060LAL,12:35,55,0.0,Jeff Ayres,pendeje02,0.0,lac,0.0,7.8,.250,15.4
0.0,0.0,97,14.4,,,,201604060LAL,6:04,0,0.0,Branden Dawson,dawsobr01,0.0,lac,,8.1,,0.0
,,,,,,,201604060LAL,Did Not Play,,,Jamal Crawford,crawfja01,,lac,,,,
16.1,0.0,109,6.3,.462,.385,.154,201604060LAL,35:28,93,0.0,D'Angelo Russell,russeda01,0.0,lal,12.6,2.8,.468,19.6
12.2,0.0,101,7.0,.367,.467,.133,201604060LAL,32:06,90,0.0,Jordan Clarkson,clarkjo01,3.4,lal,5.9,3.1,.409,23.1
8.0,0.0,103,12.1,.342,.316,.211,201604060LAL,27:46,90,0.0,Kobe Bryant,bryanko01,1.9,lal,4.6,5.3,.409,34.4
6.8,0.0,89,58.6,.273,.000,.182,201604060LAL,26:41,74,19.6,Julius Randle,randlju01,2.0,lal,14.4,36.7,.295,22.8
0.0,5.0,106,0.0,.250,.000,.500,201604060LAL,16:38,109,10.5,Roy Hibbert,hibbero01,0.0,lal,0.0,5.9,.410,12.9
31.3,0.0,110,3.9,.375,.125,.000,201604060LAL,28:26,83,3.1,Marcelo Huertas,huertma01,0.0,lal,20.0,3.4,.375,15.4
0.0,0.0,87,40.0,.250,.000,.000,201604060LAL,19:33,35,0.0,Larry Nance,nancela02,5.5,lal,33.3,17.5,.250,13.5
0.0,0.0,109,6.7,.800,.000,.800,201604060LAL,16:41,149,20.9,Tarik Black,blackta01,0.0,lal,12.9,14.7,.814,20.4
0.0,0.0,106,15.2,.333,.000,.000,201604060LAL,14:41,77,17.8,Robert Sacre,sacrero01,0.0,lal,14.3,16.7,.333,20.9
0.0,0.0,110,0.0,.000,.000,.000,201604060LAL,13:54,0,0.0,Metta World Peace,artesro01,0.0,lal,0.0,0.0,.000,6.3
0.0,0.0,107,13.8,.667,.000,.333,201604060LAL,8:06,115,0.0,Ryan Kelly,kellyry01,0.0,lal,0.0,6.0,.581,18.6
,,,,,,,201604060LAL,Did Not Play,,,Lou Williams,willilo02,,lal,,,,
,,,,,,,201604060LAL,Did Not Play,,,Brandon Bass,bassbr01,,lal,,,,
