ast_pct,blk_pct,def_rtg,drb_pct,efg_pct,fg3a_per_fga_pct,fta_per_fga_pct,gm,mp,off_rtg,orb_pct,player,player_id,stl_pct,team,tov_pct,trb_pct,ts_pct,usg_pct
6.2,0.0,115,8.5,.321,.214,.000,201211070MIA,32:13,78,0.0,Joe Johnson,johnsjo02,3.4,brk,0.0,3.7,.321,19.6
24.4,0.0,119,4.4,.467,.267,.000,201211070MIA,30:52,69,0.0,Deron Williams,willide01,1.8,brk,31.8,1.9,.467,32.1
9.0,0.0,118,34.0,.500,.000,.750,201211070MIA,24:14,112,22.0,Kris Humphries,humphkr01,0.0,brk,8.6,27.2,.517,21.7
8.2,0.0,116,13.1,.500,1.000,.000,201211070MIA,21:00,121,0.0,Keith Bogans,boganke01,2.6,brk,0.0,5.7,.500,6.4
11.3,4.4,114,33.3,.500,.000,.125,201211070MIA,20:34,111,10.4,Brook Lopez,lopezbr01,0.0,brk,0.0,20.4,.474,18.5
13.9,0.0,119,0.0,.200,.800,.000,201211070MIA,24:36,41,4.3,C.J. Watson,watsocj01,2.2,brk,37.5,2.4,.200,14.7
0.0,0.0,111,38.9,.250,.000,.000,201211070MIA,21:09,52,10.1,Andray Blatche,blatcan01,2.6,brk,20.0,22.7,.250,21.3
29.2,0.0,116,7.2,.714,.000,.571,201211070MIA,18:58,103,0.0,MarShon Brooks,brookma01,2.9,brk,25.5,3.2,.685,28.0
10.5,0.0,124,0.0,.188,.875,.000,201211070MIA,16:54,57,6.3,Mirza Teletovic,teletmi01,0.0,brk,0.0,3.6,.188,21.3
0.0,0.0,118,31.3,1.000,.000,4.000,201211070MIA,13:09,139,16.2,Reggie Evans,evansre01,0.0,brk,26.6,22.8,.906,12.9
0.0,0.0,122,11.4,,,,201211070MIA,12:00,68,0.0,Tornike Shengelia,shengto01,0.0,brk,69.4,5.0,1.136,10.8
0.0,0.0,124,0.0,.000,.000,.000,201211070MIA,4:21,0,0.0,Tyshawn Taylor,tayloty01,0.0,brk,0.0,0.0,.000,31.1
29.9,5.1,86,3.3,.714,.071,.143,201211070MIA,32:04,148,4.3,Dwyane Wade,wadedw01,1.7,mia,6.3,3.7,.739,24.8
44.5,0.0,78,28.5,.667,.250,.333,201211070MIA,29:59,149,18.3,LeBron James,jamesle01,1.8,mia,12.7,24.0,.727,26.3
26.0,0.0,81,20.0,.500,.286,.286,201211070MIA,26:38,88,5.1,Mario Chalmers,chalmma01,2.0,mia,33.7,13.5,.508,22.3
0.0,0.0,90,8.6,.500,.889,.000,201211070MIA,24:47,101,0.0,Shane Battier,battish01,0.0,mia,0.0,4.8,.500,18.1
5.6,3.4,74,8.9,.200,.100,.600,201211070MIA,24:00,86,11.4,Chris Bosh,boshch01,6.8,mia,0.0,10.0,.316,26.3
5.5,0.0,87,12.0,.750,.333,.000,201211070MIA,26:43,123,0.0,Ray Allen,allenra02,0.0,mia,14.3,6.7,.750,13.1
23.4,0.0,86,5.2,.000,.500,1.000,201211070MIA,20:32,82,0.0,Norris Cole,coleno01,2.6,mia,41.0,2.9,.347,11.9
0.0,0.0,80,32.6,.667,.000,.000,201211070MIA,19:39,90,0.0,Udonis Haslem,hasleud01,0.0,mia,25.0,18.3,.667,10.2
0.0,0.0,88,0.0,.722,.333,.000,201211070MIA,19:11,136,0.0,Rashard Lewis,lewisra02,2.8,mia,0.0,0.0,.722,23.4
0.0,37.4,53,49.0,1.000,.000,.000,201211070MIA,4:21,200,0.0,Joel Anthony,anthojo01,0.0,mia,0.0,27.6,1.000,11.5
38.1,0.0,84,24.5,1.500,1.000,.000,201211070MIA,4:21,276,0.0,Mike Miller,millemi01,0.0,mia,0.0,13.8,1.500,11.5
0.0,0.0,81,26.4,.000,.000,.000,201211070MIA,4:02,0,0.0,Josh Harrellson,harrejo01,0.0,mia,50.0,14.9,.000,24.8
0.0,0.0,94,0.0,.750,1.000,.000,201211070MIA,3:43,135,0.0,James Jones,jonesja02,0.0,mia,0.0,0.0,.750,26.9
