ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,gm,mp,orb,pf,player,player_id,plus_minus,pts,stl,team,tov,trb
5,1,7,9,4,.444,9,.529,17,1,1.000,1,201301280DEN,44:02,3,5,Paul George,georgpa01,+4,23,4,ind,3,10
6,1,1,4,3,.500,6,.333,12,1,.500,2,201301280DEN,39:24,0,2,George Hill,hillge01,+2,12,0,ind,3,1
4,1,5,8,2,.667,3,.615,13,2,1.000,2,201301280DEN,37:34,3,4,Lance Stephenson,stephla01,-3,20,1,ind,2,8
4,0,4,8,0,,0,.533,15,1,.500,2,201301280DEN,35:12,1,4,David West,westda01,-5,17,0,ind,2,5
2,2,7,3,0,,0,.250,12,2,1.000,2,201301280DEN,32:35,4,4,Roy Hibbert,hibbero01,+2,8,0,ind,3,11
0,0,2,2,0,,0,.400,5,2,.500,4,201301280DEN,15:25,3,1,Ian Mahinmi,mahinia01,-3,6,1,ind,2,5
0,0,0,1,0,,0,.500,2,1,.500,2,201301280DEN,12:48,1,5,Tyler Hansbrough,hansbty01,+4,3,0,ind,1,1
2,0,0,1,0,.000,3,.250,4,2,1.000,2,201301280DEN,12:43,0,0,D.J. Augustin,augusdj01,-4,4,0,ind,1,0
0,0,1,3,2,1.000,2,.600,5,0,,0,201301280DEN,10:17,1,2,Orlando Johnson,johnsor01,-2,8,0,ind,1,2
7,0,4,7,1,.333,3,.412,17,3,.750,4,201301280DEN,40:49,0,2,Ty Lawson,lawsoty01,0,18,5,den,3,4
7,0,6,4,0,,0,.364,11,5,.500,10,201301280DEN,37:50,4,1,Andre Iguodala,iguodan01,-2,13,1,den,1,10
3,1,3,9,3,.500,6,.563,16,6,.857,7,201301280DEN,37:35,0,3,Danilo Gallinari,gallida01,+4,27,1,den,0,3
0,3,9,4,0,,0,.500,8,1,.500,2,201301280DEN,35:40,2,4,Kosta Koufos,koufoko01,-2,9,0,den,1,11
2,0,5,2,0,,0,1.000,2,0,,0,201301280DEN,12:12,1,4,Kenneth Faried,farieke01,+7,4,0,den,0,6
1,0,2,5,3,.600,5,.455,11,3,.750,4,201301280DEN,29:33,1,1,Corey Brewer,breweco01,-7,16,3,den,0,3
2,0,2,4,0,,0,.571,7,2,1.000,2,201301280DEN,25:11,1,3,Timofey Mozgov,mozgoti01,+8,10,0,den,4,3
1,0,0,2,0,,0,.667,3,1,1.000,1,201301280DEN,16:44,0,4,Andre Miller,millean02,+5,5,0,den,5,0
0,0,1,0,0,,0,.000,3,0,,0,201301280DEN,4:27,0,1,Anthony Randolph,randoan01,-8,0,0,den,0,1
