ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,gm,mp,orb,pf,player,player_id,plus_minus,pts,stl,team,tov,trb
2,0,2,8,0,.000,2,.444,18,4,1.000,4,201603310POR,35:00,2,4,Avery Bradley,bradlav01,-1,20,2,bos,1,4
2,0,7,5,2,.250,8,.455,11,1,.333,3,201603310POR,34:35,3,3,Jae Crowder,crowdja01,-5,13,2,bos,1,10
1,0,4,6,4,.571,7,.286,21,6,.667,9,201603310POR,33:53,2,1,Isaiah Thomas,thomais02,+7,22,1,bos,5,6
1,2,4,4,1,1.000,1,.667,6,3,.750,4,201603310POR,27:57,5,4,Amir Johnson,johnsam01,+11,12,1,bos,3,9
5,0,7,4,0,,0,.500,8,2,1.000,2,201603310POR,22:30,3,4,Jared Sullinger,sullija01,+3,10,1,bos,1,10
4,2,1,4,0,,0,.500,8,6,1.000,6,201603310POR,29:53,0,4,Evan Turner,turneev01,-8,14,4,bos,2,1
4,1,5,2,0,.000,1,.333,6,2,1.000,2,201603310POR,26:26,0,4,Marcus Smart,smartma01,-23,6,1,bos,2,5
1,1,0,3,2,.667,3,.500,6,0,.000,2,201603310POR,17:29,0,1,Kelly Olynyk,olynyke01,-23,8,0,bos,0,0
0,0,2,1,0,.000,2,.250,4,2,1.000,2,201603310POR,12:16,1,0,Jonas Jerebko,jerebjo01,+4,4,0,bos,0,3
,,,,,,,,,,,,201603310POR,Did Not Play,,,Terry Rozier,roziete01,,,,bos,,
,,,,,,,,,,,,201603310POR,Did Not Play,,,Jordan Mickey,mickejo01,,,,bos,,
,,,,,,,,,,,,201603310POR,Did Not Play,,,Tyler Zeller,zellety01,,,,bos,,
,,,,,,,,,,,,201603310POR,Did Not Play,,,R.J. Hunter,hunterj01,,,,bos,,
1,3,8,11,6,.545,11,.579,19,0,.000,1,201603310POR,36:15,1,2,Al-Farouq Aminu,aminual01,+15,28,1,por,1,9
4,1,0,3,1,.167,6,.188,16,7,.875,8,201603310POR,36:13,1,1,Damian Lillard,lillada01,-3,14,0,por,3,1
8,1,3,8,1,.200,5,.421,19,0,,0,201603310POR,36:11,2,2,C.J. McCollum,mccolcj01,+8,17,1,por,4,5
4,0,3,3,0,,0,.500,6,5,.625,8,201603310POR,25:15,3,1,Mason Plumlee,plumlma01,-10,11,0,por,1,6
1,1,6,2,1,.333,3,.286,7,4,.667,6,201603310POR,22:03,4,3,Maurice Harkless,harklma01,+5,9,1,por,1,10
2,1,4,3,3,.500,6,.500,6,2,1.000,2,201603310POR,28:18,0,2,Allen Crabbe,crabbal01,+10,11,1,por,1,4
5,0,3,6,1,.500,2,.545,11,2,1.000,2,201603310POR,24:23,2,2,Gerald Henderson,hendege02,+5,15,1,por,2,5
1,2,5,2,0,,0,.667,3,0,,0,201603310POR,22:16,2,6,Ed Davis,davised01,+15,4,3,por,2,7
0,1,3,3,1,1.000,1,1.000,3,0,,0,201603310POR,9:06,0,1,Noah Vonleh,vonleno01,-10,7,1,por,0,3
,,,,,,,,,,,,201603310POR,Did Not Play,,,Luis Montero,montelu01,,,,por,,
,,,,,,,,,,,,201603310POR,Did Not Play,,,Pat Connaughton,connapa01,,,,por,,
,,,,,,,,,,,,201603310POR,Did Not Play,,,Brian Roberts,roberbr01,,,,por,,
,,,,,,,,,,,,201603310POR,Did Not Play,,,Cliff Alexander,alexacl01,,,,por,,
