ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,gm,mp,orb,pf,player,player_id,plus_minus,pts,stl,team,tov,trb
0,0,2,4,1,.250,4,.444,9,2,1.000,2,201311150DEN,36:14,1,4,Corey Brewer,breweco01,-4,11,1,min,3,3
2,2,8,10,2,.286,7,.500,20,6,.857,7,201311150DEN,35:21,2,4,Kevin Love,loveke01,-1,28,3,min,3,10
2,0,3,9,2,.286,7,.450,20,7,.875,8,201311150DEN,35:18,1,2,Kevin Martin,martike02,-1,27,1,min,4,4
12,0,6,0,0,,0,.000,5,0,,0,201311150DEN,34:39,2,5,Ricky Rubio,rubiori01,-6,0,3,min,5,8
1,0,4,7,0,,0,.636,11,0,,0,201311150DEN,34:28,2,3,Nikola Pekovic,pekovni01,-4,14,1,min,0,6
0,0,2,6,0,,0,.462,13,0,.000,2,201311150DEN,25:47,2,2,Dante Cunningham,cunnida01,-4,12,0,min,0,4
4,0,4,10,1,.500,2,.714,14,0,,0,201311150DEN,24:52,0,2,J.J. Barea,bareajo01,-2,21,0,min,1,4
1,0,2,0,0,.000,2,.000,2,0,,0,201311150DEN,13:21,1,0,Robbie Hummel,hummero01,+2,0,1,min,0,3
,,,,,,,,,,,,201311150DEN,Did Not Play,,,Alexey Shved,shvedal01,,,,min,,
,,,,,,,,,,,,201311150DEN,Did Not Play,,,Shabazz Muhammad,muhamsh01,,,,min,,
,,,,,,,,,,,,201311150DEN,Did Not Play,,,Derrick Williams,willide02,,,,min,,
,,,,,,,,,,,,201311150DEN,Did Not Play,,,Gorgui Dieng,dienggo01,,,,min,,
,,,,,,,,,,,,201311150DEN,Did Not Play,,,A.J. Price,priceaj01,,,,min,,
10,0,3,6,0,.000,3,.375,16,2,1.000,2,201311150DEN,35:28,1,3,Ty Lawson,lawsoty01,+8,14,1,den,6,4
0,2,5,8,0,,0,.667,12,0,,0,201311150DEN,30:27,6,2,Kenneth Faried,farieke01,+2,16,1,den,1,11
3,1,9,5,0,,0,.455,11,2,.667,3,201311150DEN,30:13,2,1,J.J. Hickson,hicksjj01,-1,12,2,den,2,11
1,1,1,1,0,.000,2,.200,5,0,,0,201311150DEN,19:55,0,2,Randy Foye,foyera01,-3,2,1,den,0,1
2,2,3,3,1,.333,3,.500,6,0,,0,201311150DEN,16:14,0,0,Jordan Hamilton,hamiljo02,-2,7,0,den,2,3
3,0,3,6,3,.750,4,.667,9,4,.667,6,201311150DEN,21:44,1,0,Wilson Chandler,chandwi01,+4,19,2,den,1,4
3,0,3,4,2,1.000,2,.500,8,3,.600,5,201311150DEN,20:36,2,0,Andre Miller,millean02,-6,13,0,den,1,5
1,2,1,3,0,,0,.600,5,2,1.000,2,201311150DEN,17:33,0,4,Darrell Arthur,arthuda01,+2,8,0,den,0,1
3,0,0,3,0,.000,3,.300,10,0,,0,201311150DEN,17:32,1,0,Nate Robinson,robinna01,+6,6,0,den,1,1
0,1,4,4,0,,0,.500,8,2,1.000,2,201311150DEN,17:28,1,2,Timofey Mozgov,mozgoti01,+3,10,0,den,1,5
2,0,0,4,1,.333,3,.571,7,1,1.000,1,201311150DEN,12:50,0,3,Evan Fournier,fournev01,+7,10,0,den,0,0
,,,,,,,,,,,,201311150DEN,Did Not Play,,,Anthony Randolph,randoan01,,,,den,,
,,,,,,,,,,,,201311150DEN,Did Not Play,,,Quincy Miller,millequ01,,,,den,,
