ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,gm,mp,orb,pf,player,player_id,plus_minus,pts,stl,team,tov,trb
2,0,4,5,2,.667,3,.333,15,2,.667,3,201312180PHO,30:52,2,3,Kawhi Leonard,leonaka01,-2,14,2,sas,2,6
2,3,7,6,0,,0,.462,13,5,1.000,5,201312180PHO,30:39,6,1,Tim Duncan,duncati01,+5,17,2,sas,5,13
3,0,5,3,1,.500,2,.333,9,0,,0,201312180PHO,23:53,0,2,Marco Belinelli,belinma01,-12,7,0,sas,1,5
0,0,3,2,0,,0,.400,5,0,,0,201312180PHO,16:29,0,3,Cory Joseph,josepco01,-7,4,0,sas,1,3
0,0,1,2,0,,0,.667,3,4,.667,6,201312180PHO,12:48,3,0,Tiago Splitter,splitti01,-7,8,0,sas,0,4
4,0,1,4,2,.400,5,.400,10,2,1.000,2,201312180PHO,30:55,0,3,Patty Mills,millspa02,+12,12,2,sas,0,1
7,0,3,9,1,.200,5,.529,17,5,1.000,5,201312180PHO,27:23,3,0,Manu Ginobili,ginobma01,+16,24,2,sas,5,6
4,0,3,4,0,,0,.571,7,0,,0,201312180PHO,26:30,0,1,Boris Diaw,diawbo01,+17,8,1,sas,2,3
1,1,2,2,0,.000,1,.667,3,1,.333,3,201312180PHO,21:04,0,2,Danny Green,greenda02,+13,5,0,sas,0,2
0,0,3,2,0,,0,1.000,2,0,,0,201312180PHO,11:44,0,1,Jeff Ayres,pendeje02,+2,4,1,sas,1,3
0,0,0,2,1,.500,2,.667,3,0,,0,201312180PHO,7:43,0,1,Matt Bonner,bonnema01,-2,5,0,sas,1,0
,,,,,,,,,,,,201312180PHO,Did Not Play,,,Nando De Colo,decolna01,,,,sas,,
,,,,,,,,,,,,201312180PHO,Did Not Play,,,Aron Baynes,baynear01,,,,sas,,
4,0,1,6,0,.000,2,.333,18,6,.750,8,201312180PHO,40:44,1,4,Goran Dragic,dragigo01,-5,18,0,pho,2,2
0,2,6,6,0,,0,.667,9,1,.500,2,201312180PHO,33:44,7,4,Miles Plumlee,plumlmi01,-6,13,2,pho,2,13
7,0,5,6,0,.000,3,.400,15,3,1.000,3,201312180PHO,33:14,0,4,Eric Bledsoe,bledser01,+1,15,0,pho,4,5
2,0,2,1,1,1.000,1,.250,4,1,.500,2,201312180PHO,28:15,2,3,P.J. Tucker,tuckepj01,+1,4,0,pho,2,4
1,1,5,8,4,1.000,4,.727,11,2,1.000,2,201312180PHO,26:15,0,3,Channing Frye,fryech01,-3,22,2,pho,4,5
0,2,3,4,0,,0,.500,8,4,.800,5,201312180PHO,25:01,3,2,Markieff Morris,morrima02,-7,12,1,pho,1,6
0,0,4,2,1,1.000,1,.400,5,0,,0,201312180PHO,20:42,0,2,Marcus Morris,morrima03,-7,5,0,pho,2,4
2,2,2,2,1,.250,4,.250,8,0,,0,201312180PHO,16:57,0,2,Gerald Green,greenge01,-6,5,1,pho,1,2
0,0,1,3,0,,0,.750,4,1,.500,2,201312180PHO,15:08,0,0,Archie Goodwin,goodwar01,-3,7,2,pho,1,1
,,,,,,,,,,,,201312180PHO,Did Not Play,,,Ish Smith,smithis01,,,,pho,,
,,,,,,,,,,,,201312180PHO,Did Not Play,,,Viacheslav Kravtsov,kravtvi01,,,,pho,,
,,,,,,,,,,,,201312180PHO,Did Not Play,,,Alex Len,lenal01,,,,pho,,
,,,,,,,,,,,,201312180PHO,Did Not Play,,,Dionte Christmas,chrisdi01,,,,pho,,
