ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,gm,mp,orb,pf,player,player_id,plus_minus,pts,stl,team,tov,trb
5,0,1,4,0,.000,3,.400,10,4,1.000,4,201301160OKC,29:49,0,0,Andre Iguodala,iguodan01,-17,12,0,den,3,1
0,0,1,3,1,.200,5,.300,10,4,.800,5,201301160OKC,26:08,0,0,Danilo Gallinari,gallida01,-21,11,0,den,1,1
0,0,6,6,0,,0,1.000,6,4,.667,6,201301160OKC,25:03,3,4,Kosta Koufos,koufoko01,-8,16,1,den,1,9
1,1,1,2,0,,0,.500,4,1,.500,2,201301160OKC,20:37,1,4,Kenneth Faried,farieke01,-24,5,1,den,1,2
1,0,1,1,0,.000,1,.250,4,0,,0,201301160OKC,19:39,0,3,Ty Lawson,lawsoty01,-14,2,0,den,4,1
10,0,1,3,0,,0,.429,7,0,,0,201301160OKC,24:22,2,4,Andre Miller,millean02,-8,6,0,den,3,3
0,3,2,5,0,,0,.833,6,5,1.000,5,201301160OKC,19:57,2,1,JaVale McGee,mcgeeja01,-19,15,0,den,2,4
0,0,3,1,0,.000,2,.143,7,1,.500,2,201301160OKC,18:48,0,2,Corey Brewer,breweco01,-8,3,0,den,0,3
0,3,4,1,0,.000,2,.167,6,6,.750,8,201301160OKC,16:03,1,2,Anthony Randolph,randoan01,+5,8,3,den,2,5
3,0,1,2,1,.500,2,.400,5,4,.800,5,201301160OKC,15:16,1,3,Evan Fournier,fournev01,+4,9,1,den,2,2
0,1,3,2,0,,0,.500,4,0,,0,201301160OKC,9:41,1,0,Timofey Mozgov,mozgoti01,+8,4,0,den,0,4
1,0,0,3,0,,0,.750,4,0,,0,201301160OKC,8:58,0,0,Jordan Hamilton,hamiljo02,+3,6,1,den,0,0
0,0,0,0,0,,0,,0,0,,0,201301160OKC,5:39,0,0,Julyan Stone,stoneju01,-1,0,0,den,0,0
4,0,2,7,2,.400,5,.583,12,4,.800,5,201301160OKC,28:35,0,2,Kevin Durant,duranke01,+13,20,5,okc,3,2
4,0,0,12,0,.000,1,.600,20,8,.889,9,201301160OKC,27:55,2,0,Russell Westbrook,westbru01,+17,32,1,okc,0,2
1,5,4,2,0,,0,.400,5,1,1.000,1,201301160OKC,26:30,2,3,Serge Ibaka,ibakase01,+16,5,0,okc,3,6
1,2,1,1,0,,0,.167,6,0,,0,201301160OKC,24:15,4,4,Kendrick Perkins,perkike01,+17,2,2,okc,1,5
1,0,1,3,3,.600,5,.429,7,0,,0,201301160OKC,22:21,1,3,Thabo Sefolosha,sefolth01,+11,9,0,okc,0,2
7,0,5,2,0,.000,2,.400,5,4,1.000,4,201301160OKC,20:05,1,1,Reggie Jackson,jacksre01,+3,8,0,okc,1,6
1,1,0,2,2,1.000,2,.500,4,0,,0,201301160OKC,19:58,1,2,DeAndre Liggins,liggide01,+5,6,2,okc,1,1
0,0,1,8,2,.667,3,.667,12,2,.667,3,201301160OKC,19:07,0,2,Kevin Martin,martike02,+18,20,0,okc,1,1
1,2,2,1,0,,0,1.000,1,1,.250,4,201301160OKC,18:45,2,5,Hasheem Thabeet,thabeha01,+5,3,1,okc,1,4
2,1,3,3,0,,0,.600,5,0,,0,201301160OKC,13:32,0,1,Perry Jones,jonespe01,-6,6,0,okc,2,3
0,0,0,1,0,.000,1,.200,5,0,,0,201301160OKC,9:41,1,3,Jeremy Lamb,lambje01,-8,2,0,okc,1,1
2,0,1,2,0,,0,.667,3,0,,0,201301160OKC,9:16,1,1,Nick Collison,collini01,+9,4,0,okc,0,2
