ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,gm,mp,orb,pf,player,player_id,plus_minus,pts,stl,team,tov,trb
2,0,1,6,3,.750,4,.400,15,4,1.000,4,201403130OKC,31:02,2,2,Jodie Meeks,meeksjo01,-21,19,1,lal,2,3
0,0,2,4,2,.400,5,.364,11,0,,0,201403130OKC,30:01,2,3,Wesley Johnson,johnswe01,-22,10,0,lal,0,4
6,2,3,4,2,1.000,2,.500,8,2,1.000,2,201403130OKC,28:54,1,2,Ryan Kelly,kellyry01,-12,12,0,lal,1,4
2,2,3,5,0,,0,.417,12,4,.667,6,201403130OKC,26:20,3,1,Pau Gasol,gasolpa01,-18,14,0,lal,2,6
6,0,2,3,1,.500,2,.600,5,1,.250,4,201403130OKC,22:05,0,1,Kendall Marshall,marshke01,-9,8,1,lal,2,2
1,0,7,7,2,.400,5,.412,17,0,.000,1,201403130OKC,27:17,0,4,Kent Bazemore,bazemke01,-19,16,1,lal,2,7
3,0,2,4,3,.500,6,.444,9,2,.500,4,201403130OKC,25:55,0,2,Jordan Farmar,farmajo01,-20,13,1,lal,2,2
3,0,3,3,0,.000,2,.214,14,1,.500,2,201403130OKC,21:53,2,1,Xavier Henry,henryxa01,-9,7,3,lal,1,5
0,1,2,1,0,,0,.500,2,1,.500,2,201403130OKC,21:40,2,3,Robert Sacre,sacrero01,-11,3,0,lal,1,4
0,0,0,0,0,.000,1,.000,1,0,,0,201403130OKC,4:53,0,0,MarShon Brooks,brookma01,-4,0,0,lal,1,0
,,,,,,,,,,,,201403130OKC,Did Not Play,,,Nick Young,youngni01,,,,lal,,
,,,,,,,,,,,,201403130OKC,Did Not Play,,,Jordan Hill,hilljo01,,,,lal,,
,,,,,,,,,,,,201403130OKC,Did Not Play,,,Chris Kaman,kamanch01,,,,lal,,
3,3,4,8,2,.400,5,.471,17,11,1.000,11,201403130OKC,30:24,0,4,Kevin Durant,duranke01,+20,29,1,okc,3,4
0,7,8,6,1,1.000,1,.667,9,2,1.000,2,201403130OKC,28:55,5,2,Serge Ibaka,ibakase01,+21,15,2,okc,1,13
0,0,5,3,0,.000,1,.500,6,2,1.000,2,201403130OKC,24:07,2,4,Andre Roberson,roberan03,+8,8,1,okc,1,7
9,1,1,9,4,.571,7,.529,17,7,.778,9,201403130OKC,23:20,1,2,Russell Westbrook,westbru01,+17,29,3,okc,3,2
1,0,2,2,0,,0,.667,3,0,,0,201403130OKC,11:38,1,3,Steven Adams,adamsst01,+8,4,0,okc,1,3
2,0,6,4,3,.333,9,.400,10,0,,0,201403130OKC,28:31,0,3,Caron Butler,butleca01,+19,11,0,okc,1,6
0,0,3,2,1,.500,2,.400,5,2,1.000,2,201403130OKC,23:20,2,1,Perry Jones,jonespe01,+22,7,0,okc,2,5
6,0,8,3,0,,0,.375,8,2,1.000,2,201403130OKC,21:56,0,1,Reggie Jackson,jacksre01,+1,8,0,okc,0,8
0,0,1,2,1,.333,3,.400,5,0,,0,201403130OKC,17:16,0,3,Derek Fisher,fishede01,+9,5,2,okc,1,1
0,0,4,2,0,,0,1.000,2,2,1.000,2,201403130OKC,12:13,2,3,Nick Collison,collini01,0,6,1,okc,1,6
0,0,3,1,0,,0,1.000,1,0,,0,201403130OKC,6:52,0,1,Hasheem Thabeet,thabeha01,+8,2,0,okc,1,3
3,0,2,1,0,.000,1,.500,2,0,,0,201403130OKC,6:52,0,0,Jeremy Lamb,lambje01,+8,2,0,okc,1,2
0,0,0,2,1,1.000,1,.500,4,0,,0,201403130OKC,4:36,0,0,Reggie Williams,willire02,+4,5,0,okc,1,0
