ast_pct,blk_pct,def_rtg,drb_pct,efg_pct,fg3a_per_fga_pct,fta_per_fga_pct,gm,mp,off_rtg,orb_pct,player,player_id,stl_pct,team,tov_pct,trb_pct,ts_pct,usg_pct
4.5,3.0,94,41.1,.667,.000,.000,201703260LAC,33:02,101,3.2,Willie Cauley-Stein,caulewi01,3.1,sac,25.0,22.4,.667,11.4
28.1,0.0,107,3.7,.727,.000,.455,201703260LAC,28:06,127,0.0,Darren Collison,collida01,1.8,sac,13.2,1.9,.720,25.5
14.9,0.0,101,27.0,.542,.667,.167,201703260LAC,23:13,122,4.6,Buddy Hield,hieldbu01,2.2,sac,0.0,15.9,.582,26.2
7.5,0.0,108,20.1,.333,.500,.000,201703260LAC,20:43,64,0.0,Tyreke Evans,evansty01,0.0,sac,7.7,10.2,.333,29.6
7.1,0.0,107,22.0,.143,.000,.000,201703260LAC,18:58,39,0.0,Skal Labissiere,labissk01,0.0,sac,0.0,11.1,.143,17.4
26.1,0.0,109,15.6,.313,.250,.000,201703260LAC,26:44,71,4.0,Garrett Temple,templga01,0.0,sac,27.3,9.9,.313,19.4
16.7,0.0,106,4.1,.375,.500,.000,201703260LAC,25:16,86,4.2,Langston Galloway,gallola01,2.0,sac,11.1,4.2,.375,16.8
0.0,4.3,106,9.2,1.250,1.000,.167,201703260LAC,22:34,135,4.7,Anthony Tolliver,tollian01,0.0,sac,23.7,7.0,1.165,17.6
36.7,9.2,101,14.7,.667,.000,.000,201703260LAC,21:21,145,5.0,Georgios Papagiannis,papagge01,0.0,sac,0.0,9.9,.667,19.9
14.4,0.0,110,10.4,.400,.400,1.000,201703260LAC,20:04,109,0.0,Ben McLemore,mclembe01,0.0,sac,12.2,5.3,.556,19.3
,,,,,,,201703260LAC,Did Not Play,,,Kosta Koufos,koufoko01,,sac,,,,
,,,,,,,201703260LAC,Did Not Dress,,,Ty Lawson,lawsoty01,,sac,,,,
,,,,,,,201703260LAC,Did Not Play,,,Arron Afflalo,afflaar01,,sac,,,,
16.4,0.0,108,20.1,.385,.538,.000,201703260LAC,42:30,79,2.5,Austin Rivers,riverau01,0.0,lac,13.3,11.2,.385,17.1
26.0,0.0,105,20.0,.636,.364,.364,201703260LAC,32:04,109,0.0,Blake Griffin,griffbl01,1.6,lac,19.0,9.9,.666,23.8
53.7,2.8,104,10.3,.611,.556,.667,201703260LAC,31:09,152,3.3,Chris Paul,paulch01,1.7,lac,7.9,6.8,.730,19.6
0.0,2.8,99,35.3,.800,.000,.700,201703260LAC,30:15,150,3.4,DeAndre Jordan,jordade01,1.7,lac,0.0,19.2,.765,20.9
0.0,0.0,103,6.8,.625,.500,.000,201703260LAC,15:43,87,0.0,Luc Mbah a Moute,mbahalu01,3.3,lac,20.0,3.4,.625,15.4
11.9,0.0,111,3.8,.208,.417,.417,201703260LAC,28:11,73,0.0,Jamal Crawford,crawfja01,0.0,lac,0.0,1.9,.317,24.4
7.0,0.0,107,0.0,.333,.167,.333,201703260LAC,24:28,82,0.0,Raymond Felton,feltora01,2.1,lac,12.7,0.0,.436,15.6
0.0,0.0,105,40.2,.200,.400,.000,201703260LAC,15:56,33,0.0,Paul Pierce,piercpa01,0.0,lac,16.7,19.9,.200,18.2
0.0,0.0,98,24.9,.583,.500,.000,201703260LAC,12:52,114,8.1,Marreese Speights,speigma01,4.0,lac,0.0,16.4,.583,22.5
0.0,0.0,85,21.8,.000,.000,2.000,201703260LAC,4:53,137,42.7,Brandon Bass,bassbr01,10.5,lac,0.0,32.4,.532,37.2
0.0,0.0,112,0.0,,,,201703260LAC,1:59,0,0.0,Wesley Johnson,johnswe01,0.0,lac,,0.0,,0.0
,,,,,,,201703260LAC,Did Not Play,,,Brice Johnson,johnsbr02,,lac,,,,
,,,,,,,201703260LAC,Did Not Play,,,Alan Anderson,anderal01,,lac,,,,
