ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,gm,mp,orb,pf,player,player_id,plus_minus,pts,stl,team,tov,trb
2,1,4,4,2,.250,8,.364,11,2,1.000,2,201602100ORL,34:36,1,1,Danny Green,greenda02,+7,12,0,sas,2,5
2,1,6,12,3,1.000,3,.632,19,2,1.000,2,201602100ORL,32:51,1,2,Kawhi Leonard,leonaka01,+6,29,2,sas,2,7
2,2,5,8,0,,0,.500,16,5,1.000,5,201602100ORL,32:33,2,2,LaMarcus Aldridge,aldrila01,+5,21,0,sas,1,7
5,3,5,2,0,,0,.222,9,1,1.000,1,201602100ORL,18:19,2,1,Tim Duncan,duncati01,+4,5,0,sas,1,7
1,0,5,1,0,.000,1,.250,4,2,1.000,2,201602100ORL,17:29,0,1,Ray McCallum,mccalra01,0,4,0,sas,1,5
7,1,2,7,3,.600,5,.636,11,0,.000,1,201602100ORL,30:31,4,2,Patty Mills,millspa02,+2,17,2,sas,1,6
3,1,1,0,0,.000,1,.000,4,2,1.000,2,201602100ORL,18:27,0,1,Kyle Anderson,anderky01,+1,2,2,sas,1,1
2,0,3,2,0,.000,1,.286,7,0,,0,201602100ORL,17:41,0,0,Boris Diaw,diawbo01,-16,4,0,sas,1,3
0,0,0,0,0,.000,1,.000,4,0,,0,201602100ORL,16:28,0,3,Jonathon Simmons,simmojo02,-4,0,0,sas,1,0
0,1,1,2,0,,0,.500,4,0,,0,201602100ORL,12:23,1,1,David West,westda01,-4,4,0,sas,2,2
0,1,1,0,0,,0,,0,0,,0,201602100ORL,5:38,0,0,Rasual Butler,butlera01,+8,0,0,sas,0,1
0,0,0,0,0,,0,,0,0,,0,201602100ORL,3:04,0,0,Boban Marjanovic,marjabo01,+1,0,0,sas,0,0
,,,,,,,,,,,,201602100ORL,Did Not Play,,,Tony Parker,parketo01,,,,sas,,
5,0,2,10,3,.600,5,.500,20,5,1.000,5,201602100ORL,41:50,0,3,Evan Fournier,fournev01,-4,28,0,orl,1,2
7,0,5,5,0,.000,1,.455,11,3,.750,4,201602100ORL,41:50,1,3,Elfrid Payton,paytoel01,-4,13,2,orl,2,6
1,0,3,6,2,.500,4,.429,14,0,,0,201602100ORL,39:37,0,1,Victor Oladipo,oladivi01,-1,14,2,orl,4,3
5,2,9,9,0,,0,.409,22,2,1.000,2,201602100ORL,37:24,4,4,Nikola Vucevic,vucevni01,+1,20,1,orl,3,13
3,2,13,1,0,.000,3,.167,6,2,.667,3,201602100ORL,30:05,1,1,Aaron Gordon,gordoaa01,+3,4,1,orl,1,14
1,2,2,1,1,.500,2,.200,5,0,,0,201602100ORL,17:55,1,2,Andrew Nicholson,nichoan01,-5,3,0,orl,1,3
1,0,0,4,2,.500,4,.667,6,2,1.000,2,201602100ORL,14:33,0,4,Mario Hezonja,hezonma01,+1,12,1,orl,2,0
2,1,3,1,0,,0,.200,5,0,,0,201602100ORL,10:36,6,0,Dewayne Dedmon,dedmode01,-3,2,0,orl,1,9
1,0,0,0,0,.000,1,.000,2,0,,0,201602100ORL,6:10,0,0,Shabazz Napier,napiesh01,+2,0,0,orl,0,0
,,,,,,,,,,,,201602100ORL,Did Not Play,,,Channing Frye,fryech01,,,,orl,,
,,,,,,,,,,,,201602100ORL,Did Not Play,,,C.J. Watson,watsocj01,,,,orl,,
,,,,,,,,,,,,201602100ORL,Did Not Play,,,Devyn Marble,marblde01,,,,orl,,
