ast,blk,drb,fg,fg3,fg3_pct,fg3a,fg_pct,fga,ft,ft_pct,fta,gm,mp,orb,pf,player,player_id,plus_minus,pts,stl,team,tov,trb
4,1,2,7,3,.600,5,.538,13,3,1.000,3,201603200PHI,38:52,1,2,Avery Bradley,bradlav01,+12,20,4,bos,0,3
1,0,7,7,2,1.000,2,.467,15,1,.500,2,201603200PHI,35:45,6,5,Jared Sullinger,sullija01,+15,17,1,bos,2,13
6,0,9,8,1,1.000,1,.533,15,0,,0,201603200PHI,34:56,0,1,Evan Turner,turneev01,+21,17,0,bos,1,9
8,0,6,7,2,.286,7,.389,18,10,1.000,10,201603200PHI,33:24,0,2,Isaiah Thomas,thomais02,+15,26,1,bos,1,6
0,2,6,9,0,,0,.900,10,0,,0,201603200PHI,23:40,2,5,Amir Johnson,johnsam01,+19,18,0,bos,1,8
5,0,5,6,2,.333,6,.500,12,1,.500,2,201603200PHI,29:06,0,4,Marcus Smart,smartma01,+8,15,2,bos,3,5
0,0,1,2,0,.000,4,.250,8,0,,0,201603200PHI,20:17,1,1,Kelly Olynyk,olynyke01,-2,4,0,bos,2,2
4,0,1,0,0,,0,.000,2,0,,0,201603200PHI,13:25,3,2,Terry Rozier,roziete01,-3,0,0,bos,2,4
0,0,2,0,0,,0,.000,1,3,.750,4,201603200PHI,10:27,1,2,Tyler Zeller,zellety01,-10,3,0,bos,1,3
0,0,0,0,0,,0,,0,0,,0,201603200PHI,0:08,0,0,Jordan Mickey,mickejo01,0,0,0,bos,0,0
,,,,,,,,,,,,201603200PHI,Did Not Play,,,James Young,youngja01,,,,bos,,
,,,,,,,,,,,,201603200PHI,Did Not Play,,,R.J. Hunter,hunterj01,,,,bos,,
,,,,,,,,,,,,201603200PHI,Did Not Play,,,Coty Clarke,clarkco01,,,,bos,,
8,0,3,5,0,.000,2,.357,14,4,.800,5,201603200PHI,34:59,0,2,Ish Smith,smithis01,-14,14,0,phi,3,3
2,1,1,7,3,.750,4,.636,11,1,1.000,1,201603200PHI,32:20,0,2,Hollis Thompson,thompho01,-12,18,0,phi,1,1
4,0,2,3,1,.167,6,.300,10,1,1.000,1,201603200PHI,27:15,1,0,Isaiah Canaan,canaais01,-10,8,1,phi,1,3
2,2,5,3,1,.500,2,.250,12,4,1.000,4,201603200PHI,25:50,3,2,Jerami Grant,grantje01,-19,11,0,phi,2,8
5,1,6,2,0,,0,.250,8,0,.000,4,201603200PHI,24:17,2,6,Nerlens Noel,noelne01,-14,4,2,phi,2,8
3,0,6,4,2,.500,4,.500,8,2,.400,5,201603200PHI,26:43,0,1,Nik Stauskas,stausni01,-10,12,0,phi,1,6
0,0,3,10,0,.000,1,.556,18,6,1.000,6,201603200PHI,25:28,5,2,Carl Landry,landrca01,+2,26,0,phi,0,8
2,1,0,2,1,1.000,1,.667,3,0,,0,201603200PHI,17:03,0,1,T.J. McConnell,mccontj01,+2,5,1,phi,1,0
1,2,2,2,0,,0,.400,5,1,1.000,1,201603200PHI,15:28,1,3,Elton Brand,brandel01,+5,5,1,phi,0,3
1,0,0,1,0,.000,1,.333,3,0,,0,201603200PHI,10:37,0,0,Kendall Marshall,marshke01,-5,2,0,phi,0,0
,,,,,,,,,,,,201603200PHI,Did Not Play,,,Sonny Weems,weemsso01,,,,phi,,
,,,,,,,,,,,,201603200PHI,Did Not Play,,,Richaun Holmes,holmeri01,,,,phi,,
,,,,,,,,,,,,201603200PHI,Did Not Play,,,Robert Covington,covinro01,,,,phi,,
